Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-06-06,BA,Muquém de São Francisco,1,0,4,1,11461,2922250,6.8,7,4,3,,,,,,,,,,,,,,,0.0,610.77,0.0,349.01,349.01,261.76
2020-06-07,BA,Muquém de São Francisco,1,0,5,2,11461,2922250,6.8,7,5,2,,,,,,,,,,,,,,,0.0,610.77,0.0,436.26,436.26,174.5
2020-06-09,BA,Muquém de São Francisco,1,0,5,3,11461,2922250,6.8,7,5,2,,,,,,,,,,,,,,,0.0,610.77,0.0,436.26,436.26,174.5
2020-06-10,BA,Muquém de São Francisco,1,0,5,4,11461,2922250,6.8,7,5,2,,,,,,,,,,,,,,,0.0,610.77,0.0,436.26,436.26,174.5
2020-06-11,BA,Muquém de São Francisco,2,0,9,5,11461,2922250,6.8,14,9,5,,,,,,,,,,,,,,,0.0,1221.53,0.0,785.27,785.27,436.26
2020-06-12,BA,Muquém de São Francisco,2,0,9,6,11461,2922250,6.8,14,9,5,,,,,,,,,,,,,,,0.0,1221.53,0.0,785.27,785.27,436.26
2020-06-13,BA,Muquém de São Francisco,2,0,10,7,11461,2922250,6.8,14,10,4,0.571,3.86,2.71,0.0,2.71,1.14,,,,,,,,,0.0,1221.53,0.0,872.52,872.52,349.01
2020-06-14,BA,Muquém de São Francisco,2,0,10,8,11461,2922250,6.8,14,10,4,0.571,3.86,2.71,0.0,2.71,1.14,,,,,,,,,0.0,1221.53,0.0,872.52,872.52,349.01
2020-06-15,BA,Muquém de São Francisco,4,0,19,9,11461,2922250,6.8,27,19,8,0.429,2.86,2.14,0.0,2.14,0.714,,,,,,,,,0.0,2355.82,0.0,1657.8,1657.8,698.02
2020-06-16,BA,Muquém de São Francisco,5,0,24,10,11461,2922250,6.8,34,24,10,0.429,2.86,2.14,0.0,2.14,0.714,0.571,0.429,0.0,0.429,0.143,,,,0.0,2966.58,0.0,2094.06,2094.06,872.52
2020-06-17,BA,Muquém de São Francisco,5,0,24,11,11461,2922250,6.8,34,24,10,1.0,6.71,4.71,0.0,4.71,2.0,0.2,0.2,0.0,0.2,-0.0,,,,0.0,2966.58,0.0,2094.06,2094.06,872.52
2020-06-18,BA,Muquém de São Francisco,5,0,24,12,11461,2922250,6.8,34,24,10,1.0,6.71,4.86,0.0,4.86,1.86,0.6,0.457,0.0,0.457,0.143,,,,0.0,2966.58,0.0,2094.06,2094.06,872.52
2020-06-19,BA,Muquém de São Francisco,5,0,24,13,11461,2922250,6.8,34,24,10,0.714,4.86,3.71,0.0,3.71,1.14,0.971,0.714,0.0,0.714,0.257,-0.0343,,,0.0,2966.58,0.0,2094.06,2094.06,872.52
2020-06-20,BA,Muquém de São Francisco,9,0,43,14,11461,2922250,6.8,61,43,18,0.857,5.86,4.43,0.0,4.43,1.43,0.2,0.2,0.0,0.2,0.0,0.04,,,0.0,5322.4,0.0,3751.85,3751.85,1570.54
2020-06-21,BA,Muquém de São Francisco,9,0,44,15,11461,2922250,6.8,61,44,17,1.14,7.71,5.71,0.0,5.71,2.0,0.4,0.314,0.0,0.314,0.0857,-0.08,,,0.0,5322.4,0.0,3839.11,3839.11,1483.29
2020-06-22,BA,Muquém de São Francisco,9,0,45,16,11461,2922250,6.8,61,45,16,1.14,7.71,5.71,0.0,5.71,2.0,0.4,0.286,0.0,0.286,0.114,-0.1143,-0.0011,,0.0,5322.4,0.0,3926.36,3926.36,1396.04
2020-06-23,BA,Muquém de São Francisco,11,0,55,17,11461,2922250,6.8,75,55,20,1.29,8.71,6.43,0.0,6.43,2.29,0.2,0.143,0.0,0.143,0.0571,-0.0,0.0069,,0.0,6543.93,0.0,4798.88,4798.88,1745.05
2020-06-24,BA,Muquém de São Francisco,13,0,64,18,11461,2922250,6.8,88,64,24,1.0,6.86,5.14,0.0,5.14,1.71,0.4,0.314,0.0,0.314,0.0857,-0.04,0.0309,,0.0,7678.21,0.0,5584.15,5584.15,2094.06
2020-06-25,BA,Muquém de São Francisco,13,0,64,19,11461,2922250,6.8,88,64,24,1.0,6.86,5.14,0.0,5.14,1.71,0.2,0.2,0.0,0.2,-0.0,0.0743,-0.0091,-0.0075,0.0,7678.21,0.0,5584.15,5584.15,2094.06
