Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-19,BA,Ribeira do Pombal,1,0,3,1,53807,54496,2926608,6.8,7,3,4,,,,,,,,,,,,,,,0.0,128.45,0.0,55.05,55.05,73.4
2020-04-20,BA,Ribeira do Pombal,1,0,4,2,53807,54496,2926608,6.8,7,4,3,,,,,,,,,,,,,,,0.0,128.45,0.0,73.4,73.4,55.05
2020-04-21,BA,Ribeira do Pombal,1,0,4,3,53807,54496,2926608,6.8,7,4,3,,,,,,,,,,,,,,,0.0,128.45,0.0,73.4,73.4,55.05
2020-04-22,BA,Ribeira do Pombal,1,0,4,4,53807,54496,2926608,6.8,7,4,3,,,,,,,,,,,,,,,0.0,128.45,0.0,73.4,73.4,55.05
2020-04-23,BA,Ribeira do Pombal,1,0,4,5,53807,54496,2926608,6.8,7,4,3,0.0,0.0,0.143,0.0,0.143,-0.1429,,,,,,,,,0.0,128.45,0.0,73.4,73.4,55.05
2020-04-24,BA,Ribeira do Pombal,1,0,4,6,53807,54496,2926608,6.8,7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,128.45,0.0,73.4,73.4,55.05
2020-04-25,BA,Ribeira do Pombal,1,0,4,7,53807,54496,2926608,6.8,7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,128.45,0.0,73.4,73.4,55.05
2020-04-26,BA,Ribeira do Pombal,1,0,4,8,53807,54496,2926608,6.8,7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0286,0.0,-0.0286,0.0286,,,,0.0,128.45,0.0,73.4,73.4,55.05
2020-04-27,BA,Ribeira do Pombal,1,0,4,9,53807,54496,2926608,6.8,7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.114,0.0,0.114,0.0857,,,,0.0,128.45,0.0,73.4,73.4,55.05
2020-04-28,BA,Ribeira do Pombal,1,0,4,10,53807,54496,2926608,6.8,7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.114,0.0,0.114,0.0857,,,,0.0,128.45,0.0,73.4,73.4,55.05
2020-04-29,BA,Ribeira do Pombal,1,0,4,11,53807,54496,2926608,6.8,7,4,3,0.143,1.0,0.571,0.0,0.571,0.429,0.371,0.2,0.0,0.2,0.171,0.114,,,0.0,128.45,0.0,73.4,73.4,55.05
2020-04-30,BA,Ribeira do Pombal,1,0,4,12,53807,54496,2926608,6.8,7,4,3,0.143,1.0,0.571,0.0,0.571,0.429,0.371,0.2,0.0,0.2,0.171,0.0343,,,0.0,128.45,0.0,73.4,73.4,55.05
2020-05-01,BA,Ribeira do Pombal,1,0,4,13,53807,54496,2926608,6.8,7,4,3,0.286,1.86,1.0,0.0,1.0,0.857,0.571,0.314,0.0286,0.343,0.229,0.0343,,,0.0,128.45,0.0,73.4,73.4,55.05
2020-05-02,BA,Ribeira do Pombal,2,0,8,14,53807,54496,2926608,6.8,14,8,6,0.286,1.86,1.0,0.0,1.0,0.857,0.371,0.2,0.0286,0.229,0.143,-0.0743,-0.0526,,0.0,256.9,0.0,146.8,146.8,110.1
2020-05-03,BA,Ribeira do Pombal,2,0,8,15,53807,54496,2926608,6.8,14,8,6,0.429,2.86,1.57,0.143,1.71,1.14,0.371,0.2,0.0286,0.229,0.143,-0.0343,-0.0206,,0.0,256.9,0.0,146.8,146.8,110.1
2020-05-04,BA,Ribeira do Pombal,3,0,11,16,53807,54496,2926608,6.8,20,11,9,0.429,2.86,1.57,0.143,1.71,1.14,0.0,0.0,0.0286,0.0286,-0.0286,-0.1486,-0.0286,,0.0,367.0,0.0,201.85,201.85,165.15
2020-05-05,BA,Ribeira do Pombal,3,0,11,17,53807,54496,2926608,6.8,20,11,9,0.429,2.86,1.57,0.143,1.71,1.14,0.2,0.114,0.0286,0.143,0.0571,-0.0686,0.016,0.0224,0.0,367.0,0.0,201.85,201.85,165.15
2020-05-06,BA,Ribeira do Pombal,4,1,15,18,53807,54496,2926608,6.8,27,16,11,0.286,1.86,1.0,0.143,1.14,0.714,-0.1714,-0.0571,0.0,-0.0571,-0.1143,-0.1086,0.0149,0.0064,0.0625,495.45,18.35,275.25,293.6,201.85
2020-05-07,BA,Ribeira do Pombal,4,1,15,19,53807,54496,2926608,6.8,27,16,11,0.429,2.86,1.57,0.143,1.71,1.14,0.0286,0.0571,0.0,0.0571,-0.0286,0.0057,0.0594,0.0128,0.0625,495.45,18.35,275.25,293.6,201.85
2020-05-08,BA,Ribeira do Pombal,4,1,15,20,53807,54496,2926608,6.8,27,16,11,0.286,2.0,1.29,0.143,1.43,0.571,-0.1714,-0.0571,-0.0286,-0.0857,-0.0857,0.04,0.0114,-0.0039,0.0625,495.45,18.35,275.25,293.6,201.85
2020-05-09,BA,Ribeira do Pombal,4,1,15,21,53807,54496,2926608,6.8,27,16,11,0.429,3.0,1.86,0.143,2.0,1.0,0.0286,0.0571,-0.0286,0.0286,-0.0,0.149,0.0354,-0.0126,0.0625,495.45,18.35,275.25,293.6,201.85
2020-05-10,BA,Ribeira do Pombal,5,1,19,22,53807,54496,2926608,6.8,34,20,14,0.286,2.0,1.29,0.0,1.29,0.714,0.4,0.257,-0.0286,0.229,0.171,-0.0114,-0.0034,-0.0224,0.05,623.9,18.35,348.65,367.0,256.9
2020-05-11,BA,Ribeira do Pombal,5,1,20,23,53807,54496,2926608,6.8,34,21,13,0.286,2.0,1.29,0.0,1.29,0.714,0.571,0.314,-0.0286,0.286,0.286,0.0686,-0.048,-0.003,0.0476,623.9,18.35,367.0,385.35,238.55
2020-05-12,BA,Ribeira do Pombal,6,1,24,24,53807,54496,2926608,6.8,41,25,16,0.714,4.86,2.86,0.0,2.86,2.0,-0.0286,0.0,-0.0286,-0.0286,0.0,-0.0114,-0.0526,-0.011,0.04,752.35,18.35,440.4,458.75,293.6
2020-05-13,BA,Ribeira do Pombal,6,1,24,25,53807,54496,2926608,6.8,41,25,16,0.714,4.86,2.86,0.0,2.86,2.0,0.171,0.0857,0.0,0.0857,0.0857,-0.2,-0.0034,0.0048,0.04,752.35,18.35,440.4,458.75,293.6
2020-05-14,BA,Ribeira do Pombal,6,1,24,26,53807,54496,2926608,6.8,41,25,16,0.429,2.86,1.86,0.0,1.86,1.0,-0.0286,-0.0286,0.0,-0.0286,0.0,-0.1143,-0.0194,0.0258,0.04,752.35,18.35,440.4,458.75,293.6
2020-05-15,BA,Ribeira do Pombal,9,1,35,27,53807,54496,2926608,6.8,61,36,25,0.429,2.86,1.71,0.0,1.71,1.14,-0.6,-0.3714,0.0,-0.3714,-0.2286,-0.0286,0.0206,0.0137,0.0278,1119.35,18.35,642.25,660.6,458.75
2020-05-16,BA,Ribeira do Pombal,9,1,35,28,53807,54496,2926608,6.8,61,36,25,0.286,1.86,1.14,0.0,1.14,0.714,0.0,0.0,0.0,0.0,0.0,-0.0286,0.0811,0.0126,0.0278,1119.35,18.35,642.25,660.6,458.75
2020-05-17,BA,Ribeira do Pombal,8,1,32,29,53807,54496,2926608,6.8,54,33,21,0.286,1.86,1.0,0.0,1.0,0.857,-0.1714,-0.1429,0.0,-0.1429,-0.0286,0.0914,0.016,0.0078,0.0303,990.9,18.35,587.2,605.55,385.35
2020-05-18,BA,Ribeira do Pombal,8,1,32,30,53807,54496,2926608,6.8,54,33,21,0.714,4.86,2.86,0.0,2.86,2.0,0.0286,0.0286,0.0,0.0286,-0.0,0.206,0.0594,-0.0069,0.0303,990.9,18.35,587.2,605.55,385.35
