Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-05,CE,Pedra Branca,1,0,3,1,43258,43742,2310506,6.8,7,3,4,,,,,,,,,,,,,,,0.0,160.03,0.0,68.58,68.58,91.45
2020-04-06,CE,Pedra Branca,1,0,3,2,43258,43742,2310506,6.8,7,3,4,,,,,,,,,,,,,,,0.0,160.03,0.0,68.58,68.58,91.45
2020-04-07,CE,Pedra Branca,1,0,3,3,43258,43742,2310506,6.8,7,3,4,,,,,,,,,,,,,,,0.0,160.03,0.0,68.58,68.58,91.45
2020-04-08,CE,Pedra Branca,1,0,3,4,43258,43742,2310506,6.8,7,3,4,,,,,,,,,,,,,,,0.0,160.03,0.0,68.58,68.58,91.45
2020-04-09,CE,Pedra Branca,1,0,3,5,43258,43742,2310506,6.8,7,3,4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,160.03,0.0,68.58,68.58,91.45
2020-04-10,CE,Pedra Branca,1,0,3,6,43258,43742,2310506,6.8,7,3,4,,,,,,,,,,,,,,,0.0,160.03,0.0,68.58,68.58,91.45
2020-04-11,CE,Pedra Branca,1,0,3,7,43258,43742,2310506,6.8,7,3,4,,,,,,,,,,,,,,,0.0,160.03,0.0,68.58,68.58,91.45
2020-04-12,CE,Pedra Branca,1,0,3,8,43258,43742,2310506,6.8,7,3,4,,,,,,,,,,,,,,,0.0,160.03,0.0,68.58,68.58,91.45
2020-04-17,CE,Pedra Branca,2,1,7,9,43258,43742,2310506,6.8,14,8,6,,,,,,,,,,,,,,,0.125,320.06,22.86,160.03,182.89,137.17
2020-04-18,CE,Pedra Branca,3,1,10,10,43258,43742,2310506,6.8,20,11,9,,,,,,,,,,,,,,,0.0909,457.23,22.86,228.61,251.47,205.75
