Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-21,RJ,Importados/Indefinidos,4,0,6,1,,,6.8,27,6,21,,,,,,,,,,,,,,,0.0,,,,,
2020-03-22,RJ,Importados/Indefinidos,2,0,3,2,,,6.8,14,3,11,,,,,,,,,,,,,,,0.0,,,,,
2020-03-23,RJ,Importados/Indefinidos,2,0,3,3,,,6.8,14,3,11,,,,,,,,,,,,,,,0.0,,,,,
2020-03-24,RJ,Importados/Indefinidos,2,0,3,4,,,6.8,14,3,11,,,,,,,,,,,,,,,0.0,,,,,
2020-03-25,RJ,Importados/Indefinidos,0,0,0,5,,,6.8,0,0,0,-0.5714,-3.8571,-0.8571,0.0,-0.8571,-3.0,,,,,,,,,,,,,,
2020-03-26,RJ,Importados/Indefinidos,0,0,0,6,,,6.8,0,0,0,-0.2857,-2.0,-0.4286,0.0,-0.4286,-1.5714,,,,,,,,,,,,,,
2020-03-27,RJ,Importados/Indefinidos,0,0,0,7,,,6.8,0,0,0,-0.2857,-2.0,-0.4286,0.0,-0.4286,-1.5714,,,,,,,,,,,,,,
2020-03-28,RJ,Importados/Indefinidos,0,0,0,8,,,6.8,0,0,0,-0.2857,-2.0,-0.4286,0.0,-0.4286,-1.5714,2.14,0.629,0.0,0.629,1.51,,,,,,,,,
2020-03-29,RJ,Importados/Indefinidos,0,0,0,9,,,6.8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.143,0.0,0.143,0.457,,,,,,,,,
2020-03-30,RJ,Importados/Indefinidos,0,0,0,10,,,6.8,0,0,0,1.0,6.86,2.29,0.0,2.29,4.57,0.6,0.171,0.0,0.171,0.429,,,,,,,,,
2020-03-31,RJ,Importados/Indefinidos,0,0,0,11,,,6.8,0,0,0,0.143,1.0,0.286,0.0,0.286,0.714,0.6,0.171,0.0,0.171,0.429,-0.6629,,,,,,,,
2020-04-01,RJ,Importados/Indefinidos,0,0,0,12,,,6.8,0,0,0,0.143,1.0,0.429,0.0,0.429,0.571,0.2,0.0857,0.0,0.0857,0.114,-0.12,,,,,,,,
2020-04-02,RJ,Importados/Indefinidos,7,0,16,13,,,6.8,48,16,32,0.143,1.0,0.429,0.0,0.429,0.571,-1.1714,-0.3714,0.0,-0.3714,-0.8,-0.3943,,,0.0,,,,,
2020-04-03,RJ,Importados/Indefinidos,1,0,2,14,,,6.8,7,2,5,0.143,1.0,0.429,0.0,0.429,0.571,0.0,0.0286,0.0,0.0286,-0.0286,-0.16,0.171,,0.0,,,,,
2020-04-04,RJ,Importados/Indefinidos,1,0,3,15,,,6.8,7,3,4,0.143,1.0,0.429,0.0,0.429,0.571,-1.3714,-0.4571,0.0,-0.4571,-0.9143,-0.08,0.016,,0.0,,,,,
2020-04-05,RJ,Importados/Indefinidos,1,0,3,16,,,6.8,7,3,4,0.143,1.0,0.429,0.0,0.429,0.571,-0.2,-0.0571,0.0,-0.0571,-0.1429,0.194,0.181,,0.0,,,,,
2020-04-06,RJ,Importados/Indefinidos,1,0,3,17,,,6.8,7,3,4,-0.8571,-5.8571,-1.8571,0.0,-1.8571,-4.0,-0.2,-0.0857,0.0,-0.0857,-0.1143,-0.04,0.04,-0.0405,0.0,,,,,
2020-04-07,RJ,Importados/Indefinidos,1,0,3,18,,,6.8,7,3,4,0.0,0.0,0.143,0.0,0.143,-0.1429,-0.2,-0.0857,0.0,-0.0857,-0.1143,0.509,0.024,0.0,0.0,,,,,
2020-04-08,RJ,Importados/Indefinidos,1,0,3,19,,,6.8,7,3,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.0857,0.0,-0.0857,-0.1143,0.04,-0.0309,-0.0674,0.0,,,,,
2020-04-09,RJ,Importados/Indefinidos,1,0,3,20,,,6.8,7,3,4,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.371,0.0,0.371,0.8,0.04,0.016,-0.0112,0.0,,,,,
2020-04-10,RJ,Importados/Indefinidos,1,0,3,21,,,6.8,7,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0286,0.0,-0.0286,0.0286,0.04,-0.1566,-0.008,0.0,,,,,
2020-04-11,RJ,Importados/Indefinidos,1,0,3,22,,,6.8,7,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.016,0.0123,0.0,,,,,
2020-04-12,RJ,Importados/Indefinidos,1,0,3,23,,,6.8,7,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2743,-0.016,-0.0048,0.0,,,,,
2020-04-13,RJ,Importados/Indefinidos,1,0,3,24,,,6.8,7,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.0309,0.0439,0.0,,,,,
2020-04-14,RJ,Importados/Indefinidos,1,0,3,25,,,6.8,7,3,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.0857,0.0,-0.0857,-0.1143,-0.04,-0.008,0.0064,0.0,,,,,
2020-04-15,RJ,Importados/Indefinidos,1,0,3,26,,,6.8,7,3,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.0857,0.0,-0.0857,-0.1143,0.194,0.0629,0.008,0.0,,,,,
2020-04-16,RJ,Importados/Indefinidos,1,0,3,27,,,6.8,7,3,4,-0.1429,-1.0,-0.4286,0.0,-0.4286,-0.5714,-0.2,-0.0857,0.0,-0.0857,-0.1143,0.0,0.016,-0.0295,0.0,,,,,
2020-04-17,RJ,Importados/Indefinidos,1,0,3,28,,,6.8,7,3,4,-0.1429,-1.0,-0.4286,0.0,-0.4286,-0.5714,0.971,0.543,0.0,0.543,0.429,0.04,0.024,0.0016,0.0,,,,,
