Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-20,PB,Manaíra,1,0,4,1,10955,11082,2509008,6.8,7,4,3,,,,,,,,,,,,,,,0.0,631.65,0.0,360.95,360.95,270.71
2020-05-21,PB,Manaíra,1,0,4,2,10955,11082,2509008,6.8,7,4,3,,,,,,,,,,,,,,,0.0,631.65,0.0,360.95,360.95,270.71
2020-05-22,PB,Manaíra,2,0,8,3,10955,11082,2509008,6.8,14,8,6,,,,,,,,,,,,,,,0.0,1263.31,0.0,721.89,721.89,541.42
2020-05-23,PB,Manaíra,2,0,8,4,10955,11082,2509008,6.8,14,8,6,,,,,,,,,,,,,,,0.0,1263.31,0.0,721.89,721.89,541.42
2020-05-24,PB,Manaíra,1,0,4,5,10955,11082,2509008,6.8,7,4,3,0.143,1.0,0.714,0.0,0.714,0.286,,,,,,,,,0.0,631.65,0.0,360.95,360.95,270.71
2020-05-25,PB,Manaíra,1,0,4,6,10955,11082,2509008,6.8,7,4,3,0.143,1.0,0.714,0.0,0.714,0.286,,,,,,,,,0.0,631.65,0.0,360.95,360.95,270.71
2020-05-26,PB,Manaíra,1,0,4,7,10955,11082,2509008,6.8,7,4,3,0.0,0.0,0.143,0.0,0.143,-0.1429,,,,,,,,,0.0,631.65,0.0,360.95,360.95,270.71
2020-05-27,PB,Manaíra,2,0,9,8,10955,11082,2509008,6.8,14,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1263.31,0.0,812.13,812.13,451.18
2020-05-28,PB,Manaíra,2,0,9,9,10955,11082,2509008,6.8,14,9,5,0.143,1.0,0.714,0.0,0.714,0.286,0.0,0.0,0.0,0.0,0.0,,,,0.0,1263.31,0.0,812.13,812.13,451.18
2020-05-29,PB,Manaíra,2,0,9,10,10955,11082,2509008,6.8,14,9,5,0.143,1.0,0.714,0.0,0.714,0.286,0.0,-0.0286,0.0,-0.0286,0.0286,,,,0.0,1263.31,0.0,812.13,812.13,451.18
