Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-18,SP,Cananéia,1,0,3,1,12540,12666,3509908,7.2,7,3,4,,,,,,,,,,,,,,,0.0,552.66,0.0,236.85,236.85,315.81
2020-04-19,SP,Cananéia,1,0,3,2,12540,12666,3509908,7.2,7,3,4,,,,,,,,,,,,,,,0.0,552.66,0.0,236.85,236.85,315.81
2020-04-20,SP,Cananéia,1,0,4,3,12540,12666,3509908,7.2,7,4,3,,,,,,,,,,,,,,,0.0,552.66,0.0,315.81,315.81,236.85
2020-04-21,SP,Cananéia,1,0,4,4,12540,12666,3509908,7.2,7,4,3,,,,,,,,,,,,,,,0.0,552.66,0.0,315.81,315.81,236.85
2020-04-22,SP,Cananéia,1,0,4,5,12540,12666,3509908,7.2,7,4,3,0.429,3.14,1.71,0.0,1.71,1.43,,,,,,,,,0.0,552.66,0.0,315.81,315.81,236.85
2020-04-23,SP,Cananéia,2,0,7,6,12540,12666,3509908,7.2,14,7,7,0.429,3.14,1.71,0.0,1.71,1.43,,,,,,,,,0.0,1105.32,0.0,552.66,552.66,552.66
2020-04-24,SP,Cananéia,3,0,12,7,12540,12666,3509908,7.2,22,12,10,0.571,4.14,2.14,0.0,2.14,2.0,,,,,,,,,0.0,1736.93,0.0,947.42,947.42,789.52
2020-04-25,SP,Cananéia,4,0,15,8,12540,12666,3509908,7.2,29,15,14,0.571,4.14,2.14,0.0,2.14,2.0,0.2,0.0857,0.0286,0.114,0.0857,,,,0.0,2289.59,0.0,1184.27,1184.27,1105.32
2020-04-26,SP,Cananéia,4,0,15,9,12540,12666,3509908,7.2,29,15,14,0.571,4.14,2.14,0.0,2.14,2.0,-0.0286,-0.0286,0.0286,0.0,-0.0286,,,,0.0,2289.59,0.0,1184.27,1184.27,1105.32
2020-04-27,SP,Cananéia,5,0,19,10,12540,12666,3509908,7.2,36,19,17,0.571,4.14,2.14,0.143,2.29,1.86,-0.4286,-0.2,0.0286,-0.1714,-0.2571,,,,0.0,2842.25,0.0,1500.08,1500.08,1342.18
2020-04-28,SP,Cananéia,5,0,19,11,12540,12666,3509908,7.2,36,19,17,0.429,3.0,1.57,0.143,1.71,1.29,-0.4286,-0.1714,0.0286,-0.1429,-0.2857,-0.1257,,,0.0,2842.25,0.0,1500.08,1500.08,1342.18
2020-04-29,SP,Cananéia,5,0,19,12,12540,12666,3509908,7.2,36,19,17,0.286,2.0,1.14,0.143,1.29,0.714,-0.6286,-0.2857,0.0286,-0.2571,-0.3714,0.0514,,,0.0,2842.25,0.0,1500.08,1500.08,1342.18
2020-04-30,SP,Cananéia,6,1,22,13,12540,12666,3509908,7.2,43,23,20,0.286,2.0,1.29,0.143,1.43,0.571,-0.4286,-0.1714,0.0,-0.1714,-0.2571,0.171,,,0.0435,3394.92,78.95,1736.93,1815.89,1579.03
2020-05-01,SP,Cananéia,6,1,23,14,12540,12666,3509908,7.2,43,24,19,0.143,1.0,0.714,0.143,0.857,0.143,0.229,0.143,0.0286,0.171,0.0571,0.211,0.0674,,0.0417,3394.92,78.95,1815.89,1894.84,1500.08
2020-05-02,SP,Cananéia,6,1,23,15,12540,12666,3509908,7.2,43,24,19,0.286,2.0,1.29,0.143,1.43,0.571,0.429,0.257,0.0,0.257,0.171,0.291,-0.0114,,0.0417,3394.92,78.95,1815.89,1894.84,1500.08
2020-05-03,SP,Cananéia,6,1,24,16,12540,12666,3509908,7.2,43,25,18,0.571,4.14,2.29,0.286,2.57,1.57,0.629,0.314,0.0,0.314,0.314,0.211,-0.0514,,0.04,3394.92,78.95,1894.84,1973.79,1421.13
2020-05-04,SP,Cananéia,6,1,24,17,12540,12666,3509908,7.2,43,25,18,0.571,4.14,2.43,0.143,2.57,1.57,0.829,0.429,0.0,0.429,0.4,-0.0057,-0.0926,-0.0352,0.04,3394.92,78.95,1894.84,1973.79,1421.13
2020-05-05,SP,Cananéia,7,1,28,18,12540,12666,3509908,7.2,50,29,21,0.714,5.14,2.86,0.143,3.0,2.14,0.629,0.314,0.0,0.314,0.314,-0.0857,-0.1246,-0.0073,0.0345,3947.58,78.95,2210.64,2289.59,1657.98
2020-05-06,SP,Cananéia,9,2,35,19,12540,12666,3509908,7.2,65,37,28,0.714,5.14,2.86,0.143,3.0,2.14,0.2,0.171,-0.0286,0.143,0.0571,-0.2514,-0.1086,0.0071,0.0541,5131.85,157.9,2763.3,2921.21,2210.64
2020-05-07,SP,Cananéia,10,2,39,20,12540,12666,3509908,7.2,72,41,31,0.714,5.14,2.86,0.143,3.0,2.14,0.0,0.0286,0.0,0.0286,-0.0286,-0.3314,-0.048,0.0304,0.0488,5684.51,157.9,3079.11,3237.01,2447.5
2020-05-08,SP,Cananéia,11,2,43,21,12540,12666,3509908,7.2,79,45,34,0.714,5.14,3.14,0.143,3.29,1.86,-0.6286,-0.2571,-0.0286,-0.2857,-0.3429,-0.3314,-0.016,0.0432,0.0444,6237.17,157.9,3394.92,3552.82,2684.35
2020-05-09,SP,Cananéia,11,2,43,22,12540,12666,3509908,7.2,79,45,34,0.571,4.14,2.57,0.143,2.71,1.43,-0.8286,-0.3714,-0.0286,-0.4,-0.4286,-0.2457,0.0594,0.0448,0.0444,6237.17,157.9,3394.92,3552.82,2684.35
