Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-04,BA,Adustina,1,0,3,1,17040,17297,2900355,6.8,7,3,4,,,,,,,,,,,,,,,0.0,404.69,0.0,173.44,173.44,231.25
2020-04-05,BA,Adustina,1,0,3,2,17040,17297,2900355,6.8,7,3,4,,,,,,,,,,,,,,,0.0,404.69,0.0,173.44,173.44,231.25
2020-04-06,BA,Adustina,1,0,3,3,17040,17297,2900355,6.8,7,3,4,,,,,,,,,,,,,,,0.0,404.69,0.0,173.44,173.44,231.25
2020-04-07,BA,Adustina,1,1,3,4,17040,17297,2900355,6.8,7,4,3,,,,,,,,,,,,,,,0.25,404.69,57.81,173.44,231.25,173.44
2020-04-08,BA,Adustina,1,1,3,5,17040,17297,2900355,6.8,7,4,3,0.0,0.0,0.0,0.143,0.143,-0.1429,,,,,,,,,0.25,404.69,57.81,173.44,231.25,173.44
2020-04-09,BA,Adustina,1,1,3,6,17040,17297,2900355,6.8,7,4,3,0.0,0.0,0.0,0.143,0.143,-0.1429,,,,,,,,,0.25,404.69,57.81,173.44,231.25,173.44
2020-04-10,BA,Adustina,1,1,3,7,17040,17297,2900355,6.8,7,4,3,0.0,0.0,0.0,0.143,0.143,-0.1429,,,,,,,,,0.25,404.69,57.81,173.44,231.25,173.44
2020-04-11,BA,Adustina,1,1,3,8,17040,17297,2900355,6.8,7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0286,-0.0286,0.0286,,,,0.25,404.69,57.81,173.44,231.25,173.44
2020-04-12,BA,Adustina,1,1,3,9,17040,17297,2900355,6.8,7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0286,-0.0286,0.0286,,,,0.25,404.69,57.81,173.44,231.25,173.44
2020-04-13,BA,Adustina,1,1,3,10,17040,17297,2900355,6.8,7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0286,-0.0286,0.0286,,,,0.25,404.69,57.81,173.44,231.25,173.44
