Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-28,SC,São Francisco do Sul,1,0,2,1,52721,54283,4216206,6.8,7,2,5,,,,,,,,,,,,,,,0.0,128.95,0.0,36.84,36.84,92.11
2020-03-29,SC,São Francisco do Sul,1,0,2,2,52721,54283,4216206,6.8,7,2,5,,,,,,,,,,,,,,,0.0,128.95,0.0,36.84,36.84,92.11
2020-03-30,SC,São Francisco do Sul,1,0,3,3,52721,54283,4216206,6.8,7,3,4,,,,,,,,,,,,,,,0.0,128.95,0.0,55.27,55.27,73.69
2020-03-31,SC,São Francisco do Sul,1,0,2,4,52721,54283,4216206,6.8,7,2,5,,,,,,,,,,,,,,,0.0,128.95,0.0,36.84,36.84,92.11
2020-04-01,SC,São Francisco do Sul,1,0,2,5,52721,54283,4216206,6.8,7,2,5,0.143,1.0,0.429,0.0,0.429,0.571,,,,,,,,,0.0,128.95,0.0,36.84,36.84,92.11
2020-04-02,SC,São Francisco do Sul,1,0,2,6,52721,54283,4216206,6.8,7,2,5,0.143,1.0,0.429,0.0,0.429,0.571,,,,,,,,,0.0,128.95,0.0,36.84,36.84,92.11
2020-04-03,SC,São Francisco do Sul,1,0,2,7,52721,54283,4216206,6.8,7,2,5,0.143,1.0,0.429,0.0,0.429,0.571,,,,,,,,,0.0,128.95,0.0,36.84,36.84,92.11
2020-04-04,SC,São Francisco do Sul,2,0,5,8,52721,54283,4216206,6.8,14,5,9,0.143,1.0,0.571,0.0,0.571,0.429,0.0,0.0286,0.0,0.0286,-0.0286,,,,0.0,257.91,0.0,92.11,92.11,165.8
2020-04-05,SC,São Francisco do Sul,2,0,5,9,52721,54283,4216206,6.8,14,5,9,0.143,1.0,0.429,0.0,0.429,0.571,0.0,0.0286,0.0,0.0286,-0.0286,,,,0.0,257.91,0.0,92.11,92.11,165.8
2020-04-06,SC,São Francisco do Sul,2,0,6,10,52721,54283,4216206,6.8,14,6,8,0.143,1.0,0.571,0.0,0.571,0.429,-0.2,-0.0571,0.0,-0.0571,-0.1429,,,,0.0,257.91,0.0,110.53,110.53,147.38
