Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-06-06,BA,Iuiú,1,0,4,1,11104,2917334,6.8,7,4,3,,,,,,,,,,,,,,,0.0,630.4,0.0,360.23,360.23,270.17
2020-06-07,BA,Iuiú,1,0,5,2,11104,2917334,6.8,7,5,2,,,,,,,,,,,,,,,0.0,630.4,0.0,450.29,450.29,180.12
2020-06-09,BA,Iuiú,1,0,5,3,11104,2917334,6.8,7,5,2,,,,,,,,,,,,,,,0.0,630.4,0.0,450.29,450.29,180.12
2020-06-10,BA,Iuiú,1,0,5,4,11104,2917334,6.8,7,5,2,,,,,,,,,,,,,,,0.0,630.4,0.0,450.29,450.29,180.12
2020-06-11,BA,Iuiú,1,0,5,5,11104,2917334,6.8,7,5,2,,,,,,,,,,,,,,,0.0,630.4,0.0,450.29,450.29,180.12
2020-06-12,BA,Iuiú,1,0,5,6,11104,2917334,6.8,7,5,2,,,,,,,,,,,,,,,0.0,630.4,0.0,450.29,450.29,180.12
2020-06-13,BA,Iuiú,1,0,5,7,11104,2917334,6.8,7,5,2,-0.1429,-1.0,-0.7143,0.0,-0.7143,-0.2857,,,,,,,,,0.0,630.4,0.0,450.29,450.29,180.12
2020-06-14,BA,Iuiú,1,0,5,8,11104,2917334,6.8,7,5,2,-0.1429,-1.0,-0.7143,0.0,-0.7143,-0.2857,,,,,,,,,0.0,630.4,0.0,450.29,450.29,180.12
2020-06-15,BA,Iuiú,1,0,5,9,11104,2917334,6.8,7,5,2,-0.1429,-1.0,-0.7143,0.0,-0.7143,-0.2857,,,,,,,,,0.0,630.4,0.0,450.29,450.29,180.12
2020-06-16,BA,Iuiú,0,0,0,10,11104,2917334,6.8,0,0,0,-0.1429,-1.0,-0.7143,0.0,-0.7143,-0.2857,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0
