Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-15,MA,Primeira Cruz,5,0,19,1,15315,15585,2109403,6.8,34,19,15,,,,,,,,,,,,,,,0.0,2181.58,0.0,1219.12,1219.12,962.46
2020-05-16,MA,Primeira Cruz,9,0,35,2,15315,15585,2109403,6.8,61,35,26,,,,,,,,,,,,,,,0.0,3914.02,0.0,2245.75,2245.75,1668.27
2020-05-17,MA,Primeira Cruz,9,0,36,3,15315,15585,2109403,6.8,61,36,25,,,,,,,,,,,,,,,0.0,3914.02,0.0,2309.91,2309.91,1604.11
2020-05-18,MA,Primeira Cruz,9,0,36,4,15315,15585,2109403,6.8,61,36,25,,,,,,,,,,,,,,,0.0,3914.02,0.0,2309.91,2309.91,1604.11
2020-05-19,MA,Primeira Cruz,11,0,44,5,15315,15585,2109403,6.8,75,44,31,1.0,6.86,4.14,0.0,4.14,2.71,,,,,,,,,0.0,4812.32,0.0,2823.23,2823.23,1989.09
2020-05-20,MA,Primeira Cruz,11,0,44,6,15315,15585,2109403,6.8,75,44,31,0.429,3.0,1.86,0.0,1.86,1.14,,,,,,,,,0.0,4812.32,0.0,2823.23,2823.23,1989.09
2020-05-21,MA,Primeira Cruz,11,0,44,7,15315,15585,2109403,6.8,75,44,31,0.429,3.0,1.86,0.0,1.86,1.14,,,,,,,,,0.0,4812.32,0.0,2823.23,2823.23,1989.09
2020-05-22,MA,Primeira Cruz,12,0,48,8,15315,15585,2109403,6.8,82,48,34,0.571,3.86,2.57,0.0,2.57,1.29,-0.8,-0.4,0.0,-0.4,-0.4,,,,0.0,5261.47,0.0,3079.88,3079.88,2181.58
2020-05-23,MA,Primeira Cruz,12,0,48,9,15315,15585,2109403,6.8,82,48,34,0.429,2.86,2.14,0.0,2.14,0.714,-0.0286,0.0286,0.0,0.0286,-0.0571,,,,0.0,5261.47,0.0,3079.88,3079.88,2181.58
2020-05-24,MA,Primeira Cruz,12,0,49,10,15315,15585,2109403,6.8,82,49,33,0.429,2.86,2.14,0.0,2.14,0.714,0.743,0.514,0.0,0.514,0.229,,,,0.0,5261.47,0.0,3144.05,3144.05,2117.42
2020-05-25,MA,Primeira Cruz,13,0,54,11,15315,15585,2109403,6.8,88,54,34,0.429,2.86,2.0,0.0,2.0,0.857,0.571,0.343,0.0,0.343,0.229,0.28,,,0.0,5646.45,0.0,3464.87,3464.87,2181.58
