Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-29,PR,Terra Roxa,1,0,4,1,17481,17697,4127403,6.8,7,4,3,,,,,,,,,,,,,,,0.0,395.55,0.0,226.03,226.03,169.52
2020-05-30,PR,Terra Roxa,1,0,4,2,17481,17697,4127403,6.8,7,4,3,,,,,,,,,,,,,,,0.0,395.55,0.0,226.03,226.03,169.52
2020-05-31,PR,Terra Roxa,1,0,4,3,17481,17697,4127403,6.8,7,4,3,,,,,,,,,,,,,,,0.0,395.55,0.0,226.03,226.03,169.52
2020-06-01,PR,Terra Roxa,1,0,4,4,17481,17697,4127403,6.8,7,4,3,,,,,,,,,,,,,,,0.0,395.55,0.0,226.03,226.03,169.52
2020-06-02,PR,Terra Roxa,1,0,4,5,17481,17697,4127403,6.8,7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,395.55,0.0,226.03,226.03,169.52
2020-06-03,PR,Terra Roxa,1,0,4,6,17481,17697,4127403,6.8,7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,395.55,0.0,226.03,226.03,169.52
2020-06-04,PR,Terra Roxa,1,0,4,7,17481,17697,4127403,6.8,7,4,3,0.0,0.0,0.143,0.0,0.143,-0.1429,,,,,,,,,0.0,395.55,0.0,226.03,226.03,169.52
2020-06-05,PR,Terra Roxa,1,0,4,8,17481,17697,4127403,6.8,7,4,3,0.0,0.0,0.143,0.0,0.143,-0.1429,0.2,0.143,0.0,0.143,0.0571,,,,0.0,395.55,0.0,226.03,226.03,169.52
2020-06-06,PR,Terra Roxa,1,0,4,9,17481,17697,4127403,6.8,7,4,3,0.143,1.0,0.714,0.0,0.714,0.286,0.2,0.143,0.0,0.143,0.0571,,,,0.0,395.55,0.0,226.03,226.03,169.52
2020-06-07,PR,Terra Roxa,1,0,5,10,17481,17697,4127403,6.8,7,5,2,0.143,1.0,0.714,0.0,0.714,0.286,0.2,0.114,0.0,0.114,0.0857,,,,0.0,395.55,0.0,282.53,282.53,113.01
2020-06-08,PR,Terra Roxa,1,0,5,11,17481,17697,4127403,6.8,7,5,2,0.143,1.0,0.714,0.0,0.714,0.286,0.2,0.143,0.0,0.143,0.0571,-0.04,,,0.0,395.55,0.0,282.53,282.53,113.01
2020-06-09,PR,Terra Roxa,2,0,9,12,17481,17697,4127403,6.8,14,9,5,0.143,1.0,0.714,0.0,0.714,0.286,0.0,0.0,0.0,0.0,0.0,-0.08,,,0.0,791.09,0.0,508.56,508.56,282.53
2020-06-10,PR,Terra Roxa,2,0,9,13,17481,17697,4127403,6.8,14,9,5,0.143,1.0,0.857,0.0,0.857,0.143,0.0,0.0,0.0,0.0,0.0,-0.0057,,,0.0,791.09,0.0,508.56,508.56,282.53
2020-06-11,PR,Terra Roxa,2,0,9,14,17481,17697,4127403,6.8,14,9,5,0.143,1.0,0.714,0.0,0.714,0.286,-0.2,-0.1143,0.0,-0.1143,-0.0857,0.0343,0.0309,,0.0,791.09,0.0,508.56,508.56,282.53
2020-06-12,PR,Terra Roxa,2,0,9,15,17481,17697,4127403,6.8,14,9,5,0.143,1.0,0.714,0.0,0.714,0.286,0.171,0.143,0.0,0.143,0.0286,0.0743,0.0549,,0.0,791.09,0.0,508.56,508.56,282.53
2020-06-13,PR,Terra Roxa,2,0,10,16,17481,17697,4127403,6.8,14,10,4,0.0,0.0,0.143,0.0,0.143,-0.1429,0.371,0.257,0.0,0.257,0.114,0.114,0.0103,,0.0,791.09,0.0,565.07,565.07,226.03
2020-06-14,PR,Terra Roxa,2,0,10,17,17481,17697,4127403,6.8,14,10,4,0.286,1.86,1.43,0.0,1.43,0.429,0.371,0.286,0.0,0.286,0.0857,0.194,-0.0137,-0.0169,0.0,791.09,0.0,565.07,565.07,226.03
2020-06-15,PR,Terra Roxa,2,0,10,18,17481,17697,4127403,6.8,14,10,4,0.429,2.86,2.14,0.0,2.14,0.714,0.571,0.4,0.0,0.4,0.171,0.0457,-0.0217,-0.0249,0.0,791.09,0.0,565.07,565.07,226.03
2020-06-16,PR,Terra Roxa,2,0,10,19,17481,17697,4127403,6.8,14,10,4,0.429,2.86,2.14,0.0,2.14,0.714,0.771,0.543,0.0,0.543,0.229,-0.0343,-0.0537,-0.0055,0.0,791.09,0.0,565.07,565.07,226.03
2020-06-17,PR,Terra Roxa,4,0,19,20,17481,17697,4127403,6.8,27,19,8,0.571,3.86,2.71,0.0,2.71,1.14,0.4,0.286,0.0,0.286,0.114,-0.0343,-0.0697,0.0041,0.0,1525.68,0.0,1073.63,1073.63,452.05
2020-06-18,PR,Terra Roxa,5,0,24,21,17481,17697,4127403,6.8,34,24,10,0.571,3.86,2.86,0.0,2.86,1.0,0.2,0.143,0.0,0.143,0.0571,-0.1543,-0.0171,0.0057,0.0,1921.23,0.0,1356.16,1356.16,565.07
2020-06-19,PR,Terra Roxa,5,0,24,22,17481,17697,4127403,6.8,34,24,10,0.571,3.86,2.86,0.0,2.86,1.0,0.2,0.143,0.0,0.143,0.0571,-0.1543,0.0069,0.0247,0.0,1921.23,0.0,1356.16,1356.16,565.07
2020-06-20,PR,Terra Roxa,6,0,29,23,17481,17697,4127403,6.8,41,29,12,0.571,3.86,2.86,0.0,2.86,1.0,-0.2,-0.1143,0.0,-0.1143,-0.0857,-0.04,0.0069,0.0233,0.0,2316.78,0.0,1638.7,1638.7,678.08
2020-06-21,PR,Terra Roxa,6,0,30,24,17481,17697,4127403,6.8,41,30,11,0.571,3.86,2.86,0.0,2.86,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0697,0.0082,0.0,2316.78,0.0,1695.2,1695.2,621.57
2020-06-22,PR,Terra Roxa,6,0,30,25,17481,17697,4127403,6.8,41,30,11,0.429,2.86,2.14,0.0,2.14,0.714,0.2,0.143,0.0,0.143,0.0571,-0.0,0.0469,0.0018,0.0,2316.78,0.0,1695.2,1695.2,621.57
2020-06-23,PR,Terra Roxa,6,0,30,26,17481,17697,4127403,6.8,41,30,11,0.571,3.86,2.86,0.0,2.86,1.0,0.2,0.143,0.0,0.143,0.0571,0.194,0.024,0.0,0.0,2316.78,0.0,1695.2,1695.2,621.57
2020-06-24,PR,Terra Roxa,8,0,39,27,17481,17697,4127403,6.8,54,39,15,0.714,4.86,3.57,0.0,3.57,1.29,0.2,0.171,0.0,0.171,0.0286,0.08,0.016,-0.0247,0.0,3051.36,0.0,2203.76,2203.76,847.6
