Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-22,AM,Nova Olinda do Norte,1,0,4,1,37752,1303106,6.8,7,4,3,,,,,,,,,,,,,,,0.0,185.42,0.0,105.95,105.95,79.47
2020-04-23,AM,Nova Olinda do Norte,1,0,4,2,37752,1303106,6.8,7,4,3,,,,,,,,,,,,,,,0.0,185.42,0.0,105.95,105.95,79.47
2020-04-24,AM,Nova Olinda do Norte,3,0,11,3,37752,1303106,6.8,20,11,9,,,,,,,,,,,,,,,0.0,529.77,0.0,291.38,291.38,238.4
2020-04-25,AM,Nova Olinda do Norte,3,0,10,4,37752,1303106,6.8,20,10,10,,,,,,,,,,,,,,,0.0,529.77,0.0,264.89,264.89,264.89
2020-04-26,AM,Nova Olinda do Norte,3,0,11,5,37752,1303106,6.8,20,11,9,0.429,2.86,1.43,0.0,1.43,1.43,,,,,,,,,0.0,529.77,0.0,291.38,291.38,238.4
2020-04-27,AM,Nova Olinda do Norte,4,0,14,6,37752,1303106,6.8,27,14,13,0.571,3.86,1.86,0.0,1.86,2.0,,,,,,,,,0.0,715.19,0.0,370.84,370.84,344.35
2020-04-28,AM,Nova Olinda do Norte,4,0,14,7,37752,1303106,6.8,27,14,13,0.714,4.86,2.43,0.0,2.43,2.43,,,,,,,,,0.0,715.19,0.0,370.84,370.84,344.35
2020-04-29,AM,Nova Olinda do Norte,4,0,14,8,37752,1303106,6.8,27,14,13,2.57,17.57,9.57,0.0,9.57,8.0,3.51,2.0,0.0,2.0,1.51,,,,0.0,715.19,0.0,370.84,370.84,344.35
2020-04-30,AM,Nova Olinda do Norte,5,0,17,9,37752,1303106,6.8,34,17,17,3.0,20.43,11.29,0.0,11.29,9.14,3.31,1.94,0.0,1.94,1.37,,,,0.0,900.61,0.0,450.31,450.31,450.31
2020-05-01,AM,Nova Olinda do Norte,8,0,28,10,37752,1303106,6.8,54,28,26,3.0,20.43,11.43,0.0,11.43,9.0,3.89,2.17,0.0,2.17,1.71,,,,0.0,1430.39,0.0,741.68,741.68,688.71
2020-05-02,AM,Nova Olinda do Norte,21,0,77,11,37752,1303106,6.8,143,77,66,3.0,20.43,11.57,0.0,11.57,8.86,1.54,0.886,0.0286,0.914,0.629,-1.0171,,,0.0,3787.88,0.0,2039.63,2039.63,1748.25
2020-05-03,AM,Nova Olinda do Norte,24,0,90,12,37752,1303106,6.8,163,90,73,3.57,24.29,13.29,0.0,13.29,11.0,0.4,0.2,0.0286,0.229,0.171,-1.0514,,,0.0,4317.65,0.0,2383.98,2383.98,1933.67
2020-05-04,AM,Nova Olinda do Norte,25,0,94,13,37752,1303106,6.8,170,94,76,3.71,25.29,14.0,0.143,14.14,11.14,-1.5714,-0.8857,0.0286,-0.8571,-0.7143,-1.2457,,,0.0,4503.07,0.0,2489.93,2489.93,2013.14
