Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-29,GO,Itauçu,1,0,4,1,8938,9050,5211404,6.8,7,4,3,,,,,,,,,,,,,,,0.0,773.48,0.0,441.99,441.99,331.49
2020-05-30,GO,Itauçu,1,0,4,2,8938,9050,5211404,6.8,7,4,3,,,,,,,,,,,,,,,0.0,773.48,0.0,441.99,441.99,331.49
2020-05-31,GO,Itauçu,1,0,4,3,8938,9050,5211404,6.8,7,4,3,,,,,,,,,,,,,,,0.0,773.48,0.0,441.99,441.99,331.49
2020-06-01,GO,Itauçu,1,0,4,4,8938,9050,5211404,6.8,7,4,3,,,,,,,,,,,,,,,0.0,773.48,0.0,441.99,441.99,331.49
2020-06-02,GO,Itauçu,1,0,4,5,8938,9050,5211404,6.8,7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,773.48,0.0,441.99,441.99,331.49
2020-06-03,GO,Itauçu,1,0,4,6,8938,9050,5211404,6.8,7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,773.48,0.0,441.99,441.99,331.49
2020-06-04,GO,Itauçu,1,0,4,7,8938,9050,5211404,6.8,7,4,3,0.0,0.0,0.143,0.0,0.143,-0.1429,,,,,,,,,0.0,773.48,0.0,441.99,441.99,331.49
2020-06-05,GO,Itauçu,1,0,4,8,8938,9050,5211404,6.8,7,4,3,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,0.0286,0.0,0.0286,-0.0286,,,,0.0,773.48,0.0,441.99,441.99,331.49
2020-06-06,GO,Itauçu,1,0,4,9,8938,9050,5211404,6.8,7,4,3,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,0.0286,0.0,0.0286,-0.0286,,,,0.0,773.48,0.0,441.99,441.99,331.49
2020-06-07,GO,Itauçu,1,0,5,10,8938,9050,5211404,6.8,7,5,2,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,0.0,0.0,0.0,0.0,,,,0.0,773.48,0.0,552.49,552.49,220.99
2020-06-08,GO,Itauçu,1,0,5,11,8938,9050,5211404,6.8,7,5,2,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,773.48,0.0,552.49,552.49,220.99
