Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-29,BA,Muniz Ferreira,0,0,0,1,7422,7517,2922201,6.8,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-30,BA,Muniz Ferreira,1,0,4,2,7422,7517,2922201,6.8,7,4,3,,,,,,,,,,,,,,,0.0,931.22,0.0,532.13,532.13,399.1
2020-05-31,BA,Muniz Ferreira,1,0,4,3,7422,7517,2922201,6.8,7,4,3,,,,,,,,,,,,,,,0.0,931.22,0.0,532.13,532.13,399.1
2020-06-01,BA,Muniz Ferreira,1,0,4,4,7422,7517,2922201,6.8,7,4,3,,,,,,,,,,,,,,,0.0,931.22,0.0,532.13,532.13,399.1
2020-06-02,BA,Muniz Ferreira,1,0,4,5,7422,7517,2922201,6.8,7,4,3,0.143,1.0,0.571,0.0,0.571,0.429,,,,,,,,,0.0,931.22,0.0,532.13,532.13,399.1
2020-06-03,BA,Muniz Ferreira,1,0,4,6,7422,7517,2922201,6.8,7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,931.22,0.0,532.13,532.13,399.1
2020-06-04,BA,Muniz Ferreira,1,0,4,7,7422,7517,2922201,6.8,7,4,3,0.0,0.0,0.143,0.0,0.143,-0.1429,,,,,,,,,0.0,931.22,0.0,532.13,532.13,399.1
2020-06-05,BA,Muniz Ferreira,1,0,4,8,7422,7517,2922201,6.8,7,4,3,,,,,,,,,,,,,,,0.0,931.22,0.0,532.13,532.13,399.1
2020-06-06,BA,Muniz Ferreira,1,0,4,9,7422,7517,2922201,6.8,7,4,3,,,,,,,,,,,,,,,0.0,931.22,0.0,532.13,532.13,399.1
2020-06-07,BA,Muniz Ferreira,1,0,5,10,7422,7517,2922201,6.8,7,5,2,,,,,,,,,,,,,,,0.0,931.22,0.0,665.16,665.16,266.06
2020-06-09,BA,Muniz Ferreira,2,0,9,11,7422,7517,2922201,6.8,14,9,5,,,,,,,,,,,,,,,0.0,1862.45,0.0,1197.29,1197.29,665.16
2020-06-10,BA,Muniz Ferreira,3,0,13,12,7422,7517,2922201,6.8,20,13,7,,,,,,,,,,,,,,,0.0,2660.64,0.0,1729.41,1729.41,931.22
2020-06-11,BA,Muniz Ferreira,5,0,23,13,7422,7517,2922201,6.8,34,23,11,,,,,,,,,,,,,,,0.0,4523.08,0.0,3059.73,3059.73,1463.35
2020-06-12,BA,Muniz Ferreira,5,0,23,14,7422,7517,2922201,6.8,34,23,11,,,,,,,,,,,,,,,0.0,4523.08,0.0,3059.73,3059.73,1463.35
2020-06-13,BA,Muniz Ferreira,5,0,23,15,7422,7517,2922201,6.8,34,23,11,0.571,3.86,2.86,0.0,2.86,1.0,,,,,,,,,0.0,4523.08,0.0,3059.73,3059.73,1463.35
2020-06-14,BA,Muniz Ferreira,5,0,24,16,7422,7517,2922201,6.8,34,24,10,0.571,4.0,3.0,0.0,3.0,1.0,,,,,,,,,0.0,4523.08,0.0,3192.76,3192.76,1330.32
2020-06-15,BA,Muniz Ferreira,5,0,24,17,7422,7517,2922201,6.8,34,24,10,0.286,2.0,1.57,0.0,1.57,0.429,,,,,,,,,0.0,4523.08,0.0,3192.76,3192.76,1330.32
2020-06-16,BA,Muniz Ferreira,6,0,29,18,7422,7517,2922201,6.8,41,29,12,0.286,2.0,1.57,0.0,1.57,0.429,-0.3714,-0.2571,0.0,-0.2571,-0.1143,,,,0.0,5454.3,0.0,3857.92,3857.92,1596.38
2020-06-17,BA,Muniz Ferreira,7,0,34,19,7422,7517,2922201,6.8,48,34,14,0.286,2.0,1.57,0.0,1.57,0.429,-0.4,-0.2857,0.0,-0.2857,-0.1143,,,,0.0,6385.53,0.0,4523.08,4523.08,1862.45
2020-06-18,BA,Muniz Ferreira,7,0,34,20,7422,7517,2922201,6.8,48,34,14,0.286,2.0,1.57,0.0,1.57,0.429,-0.0286,-0.0286,0.0,-0.0286,0.0,,,,0.0,6385.53,0.0,4523.08,4523.08,1862.45
2020-06-19,BA,Muniz Ferreira,7,0,34,21,7422,7517,2922201,6.8,48,34,14,0.286,2.0,1.57,0.0,1.57,0.429,-0.2286,-0.1714,0.0,-0.1714,-0.0571,0.0686,,,0.0,6385.53,0.0,4523.08,4523.08,1862.45
2020-06-20,BA,Muniz Ferreira,7,0,34,22,7422,7517,2922201,6.8,48,34,14,0.286,1.86,1.43,0.0,1.43,0.429,-0.2286,-0.1714,0.0,-0.1714,-0.0571,0.0743,,,0.0,6385.53,0.0,4523.08,4523.08,1862.45
2020-06-21,BA,Muniz Ferreira,7,0,35,23,7422,7517,2922201,6.8,48,35,13,0.143,0.857,0.714,0.0,0.714,0.143,-0.0286,-0.0286,0.0,-0.0286,0.0,0.0457,,,0.0,6385.53,0.0,4656.11,4656.11,1729.41
