Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-16,MA,Carolina,6,0,23,1,24322,24407,2102804,6.8,41,23,18,,,,,,,,,,,,,,,0.0,1679.85,0.0,942.35,942.35,737.49
2020-05-17,MA,Carolina,7,0,28,2,24322,24407,2102804,6.8,48,28,20,,,,,,,,,,,,,,,0.0,1966.65,0.0,1147.21,1147.21,819.44
2020-05-18,MA,Carolina,7,0,28,3,24322,24407,2102804,6.8,48,28,20,,,,,,,,,,,,,,,0.0,1966.65,0.0,1147.21,1147.21,819.44
2020-05-19,MA,Carolina,7,0,28,4,24322,24407,2102804,6.8,48,28,20,,,,,,,,,,,,,,,0.0,1966.65,0.0,1147.21,1147.21,819.44
2020-05-20,MA,Carolina,7,0,28,5,24322,24407,2102804,6.8,48,28,20,1.57,10.71,6.43,0.0,6.43,4.29,,,,,,,,,0.0,1966.65,0.0,1147.21,1147.21,819.44
2020-05-21,MA,Carolina,7,0,28,6,24322,24407,2102804,6.8,48,28,20,1.43,9.71,5.86,0.0,5.86,3.86,,,,,,,,,0.0,1966.65,0.0,1147.21,1147.21,819.44
2020-05-22,MA,Carolina,7,0,28,7,24322,24407,2102804,6.8,48,28,20,1.43,9.71,6.14,0.0,6.14,3.57,,,,,,,,,0.0,1966.65,0.0,1147.21,1147.21,819.44
2020-05-23,MA,Carolina,17,0,68,8,24322,24407,2102804,6.8,116,68,48,1.43,9.71,6.29,0.0,6.29,3.43,1.74,1.14,0.0,1.14,0.6,,,,0.0,4752.73,0.0,2786.09,2786.09,1966.65
2020-05-24,MA,Carolina,17,0,69,9,24322,24407,2102804,6.8,116,69,47,1.57,10.57,6.86,0.0,6.86,3.71,2.71,1.71,0.0,1.71,1.0,,,,0.0,4752.73,0.0,2827.06,2827.06,1925.68
2020-05-25,MA,Carolina,17,0,71,10,24322,24407,2102804,6.8,116,71,45,2.86,19.43,12.14,0.0,12.14,7.29,0.771,0.457,0.0,0.457,0.314,,,,0.0,4752.73,0.0,2909.0,2909.0,1843.73
2020-05-26,MA,Carolina,17,0,72,11,24322,24407,2102804,6.8,116,72,44,3.43,23.29,14.43,0.0,14.43,8.86,0.771,0.486,0.0,0.486,0.286,-0.3886,,,0.0,4752.73,0.0,2949.97,2949.97,1802.76
2020-05-27,MA,Carolina,18,0,76,12,24322,24407,2102804,6.8,122,76,46,2.0,13.57,8.43,0.0,8.43,5.14,1.57,1.06,0.0,1.06,0.514,-0.4629,,,0.0,4998.57,0.0,3113.86,3113.86,1884.71
2020-05-28,MA,Carolina,27,0,113,13,24322,24407,2102804,6.8,184,113,71,2.0,13.57,8.71,0.0,8.71,4.86,-0.2,-0.0571,0.0,-0.0571,-0.1429,0.114,,,0.0,7538.82,0.0,4629.82,4629.82,2909.0
2020-05-29,MA,Carolina,31,0,129,14,24322,24407,2102804,6.8,211,129,82,2.71,18.43,12.14,0.0,12.14,6.29,0.4,0.343,0.0,0.343,0.0571,0.154,0.125,,0.0,8645.06,0.0,5285.37,5285.37,3359.69
2020-05-30,MA,Carolina,31,0,127,15,24322,24407,2102804,6.8,211,127,84,2.71,18.43,11.86,0.0,11.86,6.57,1.34,0.971,0.0,0.971,0.371,-0.12,0.0217,,0.0,8645.06,0.0,5203.43,5203.43,3441.64
2020-05-31,MA,Carolina,31,0,130,16,24322,24407,2102804,6.8,211,130,81,3.71,25.29,16.14,0.0,16.14,9.14,1.54,1.09,0.0,1.09,0.457,0.234,-0.0914,,0.0,8645.06,0.0,5326.34,5326.34,3318.72
2020-06-01,MA,Carolina,36,0,156,17,24322,24407,2102804,6.8,245,156,89,3.0,20.29,13.29,0.0,13.29,7.0,0.971,0.771,0.0,0.771,0.2,-0.3543,-0.1771,-0.0373,0.0,10038.1,0.0,6391.61,6391.61,3646.49
2020-06-02,MA,Carolina,36,0,155,18,24322,24407,2102804,6.8,245,155,90,3.14,21.29,14.14,0.0,14.14,7.14,0.971,0.886,0.0,0.886,0.0857,-0.3429,0.048,0.0489,0.0,10038.1,0.0,6350.64,6350.64,3687.47
2020-06-03,MA,Carolina,44,0,189,19,24322,24407,2102804,6.8,299,189,110,3.43,23.29,16.0,0.0,16.0,7.29,-1.3714,-0.5429,0.0,-0.5429,-0.8286,-0.7314,-0.0617,0.0631,0.0,12250.58,0.0,7743.68,7743.68,4506.9
2020-06-04,MA,Carolina,48,0,206,20,24322,24407,2102804,6.8,326,206,120,3.43,23.29,16.29,0.0,16.29,7.0,-0.3714,0.0286,0.0,0.0286,-0.4,0.12,0.266,0.122,0.0,13356.82,0.0,8440.2,8440.2,4916.62
2020-06-05,MA,Carolina,53,0,228,21,24322,24407,2102804,6.8,360,228,132,2.71,18.43,13.43,0.0,13.43,5.0,-2.1143,-1.1143,0.0,-1.1143,-1.0,-0.0743,0.224,-0.0101,0.0,14749.87,0.0,9341.58,9341.58,5408.28
2020-06-06,MA,Carolina,55,0,239,22,24322,24407,2102804,6.8,374,239,135,2.71,18.43,13.43,0.0,13.43,5.0,1.57,1.31,0.0,1.31,0.257,0.977,0.433,0.0352,0.0,15323.47,0.0,9792.27,9792.27,5531.2
2020-06-07,MA,Carolina,55,0,244,23,24322,24407,2102804,6.8,374,244,130,1.57,10.71,8.57,0.0,8.57,2.14,0.6,0.743,0.0,0.743,-0.1429,0.777,-0.0023,-0.1502,0.0,15323.47,0.0,9997.13,9997.13,5326.34
2020-06-08,MA,Carolina,55,0,250,24,24322,24407,2102804,6.8,374,250,124,4.57,31.14,22.57,0.0,22.57,8.57,3.51,2.77,0.0,2.77,0.743,1.43,0.114,-0.1273,0.0,15323.47,0.0,10242.96,10242.96,5080.51
