Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-25,RS,Dom Pedrito,1,0,2,1,38461,38722,4306601,6.8,7,2,5,,,,,,,,,,,,,,,0.0,180.78,0.0,51.65,51.65,129.13
2020-03-26,RS,Dom Pedrito,1,0,2,2,38461,38722,4306601,6.8,7,2,5,,,,,,,,,,,,,,,0.0,180.78,0.0,51.65,51.65,129.13
2020-03-27,RS,Dom Pedrito,1,0,2,3,38461,38722,4306601,6.8,7,2,5,,,,,,,,,,,,,,,0.0,180.78,0.0,51.65,51.65,129.13
2020-03-28,RS,Dom Pedrito,1,0,2,4,38461,38722,4306601,6.8,7,2,5,,,,,,,,,,,,,,,0.0,180.78,0.0,51.65,51.65,129.13
2020-03-29,RS,Dom Pedrito,1,0,2,5,38461,38722,4306601,6.8,7,2,5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,180.78,0.0,51.65,51.65,129.13
2020-03-30,RS,Dom Pedrito,1,0,3,6,38461,38722,4306601,6.8,7,3,4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,180.78,0.0,77.48,77.48,103.3
2020-03-31,RS,Dom Pedrito,1,0,2,7,38461,38722,4306601,6.8,7,2,5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,180.78,0.0,51.65,51.65,129.13
2020-04-01,RS,Dom Pedrito,1,0,2,8,38461,38722,4306601,6.8,7,2,5,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,0.0,0.0,0.0,0.0,,,,0.0,180.78,0.0,51.65,51.65,129.13
2020-04-02,RS,Dom Pedrito,1,0,2,9,38461,38722,4306601,6.8,7,2,5,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,0.0286,0.0,0.0286,-0.0286,,,,0.0,180.78,0.0,51.65,51.65,129.13
2020-04-03,RS,Dom Pedrito,1,0,2,10,38461,38722,4306601,6.8,7,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.0286,-0.0286,,,,0.0,180.78,0.0,51.65,51.65,129.13
2020-04-04,RS,Dom Pedrito,1,0,3,11,38461,38722,4306601,6.8,7,3,4,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,180.78,0.0,77.48,77.48,103.3
2020-04-05,RS,Dom Pedrito,1,0,3,12,38461,38722,4306601,6.8,7,3,4,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,180.78,0.0,77.48,77.48,103.3
