Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-25,SP,Taboão da Serra,1,1,2,1,289664,296589,3552809,7.2,7,3,4,,,,,,,,,,,,,,,0.333,23.6,3.37,6.74,10.12,13.49
2020-03-26,SP,Taboão da Serra,2,1,4,2,289664,296589,3552809,7.2,14,5,9,,,,,,,,,,,,,,,0.2,47.2,3.37,13.49,16.86,30.35
2020-03-27,SP,Taboão da Serra,2,1,4,3,289664,296589,3552809,7.2,14,5,9,,,,,,,,,,,,,,,0.2,47.2,3.37,13.49,16.86,30.35
2020-03-30,SP,Taboão da Serra,3,1,8,4,289664,296589,3552809,7.2,22,9,13,,,,,,,,,,,,,,,0.111,74.18,3.37,26.97,30.35,43.83
2020-03-31,SP,Taboão da Serra,12,1,30,5,289664,296589,3552809,7.2,86,31,55,,,,,,,,,,,,,,,0.0323,289.96,3.37,101.15,104.52,185.44
2020-04-01,SP,Taboão da Serra,22,1,54,6,289664,296589,3552809,7.2,158,55,103,,,,,,,,,,,,,,,0.0182,532.72,3.37,182.07,185.44,347.28
2020-04-02,SP,Taboão da Serra,29,1,71,7,289664,296589,3552809,7.2,209,72,137,,,,,,,,,,,,,,,0.0139,704.68,3.37,239.39,242.76,461.92
2020-04-03,SP,Taboão da Serra,34,1,86,8,289664,296589,3552809,7.2,245,87,158,6.0,43.14,17.57,0.286,17.86,25.29,,,,,,,,,0.0115,826.06,3.37,289.96,293.34,532.72
2020-04-04,SP,Taboão da Serra,39,2,100,9,289664,296589,3552809,7.2,281,102,179,5.43,39.14,16.0,0.286,16.29,22.86,,,,,,,,,0.0196,947.44,6.74,337.17,343.91,603.53
2020-04-05,SP,Taboão da Serra,41,3,114,10,289664,296589,3552809,7.2,295,117,178,5.29,38.14,15.86,0.429,16.29,21.86,,,,,,,,,0.0256,994.64,10.12,384.37,394.49,600.16
2020-04-06,SP,Taboão da Serra,45,3,131,11,289664,296589,3552809,7.2,324,134,190,5.43,39.0,17.0,0.571,17.57,21.43,-2.0571,0.0571,0.0286,0.0857,-2.1429,,,,0.0224,1092.42,10.12,441.69,451.8,640.62
2020-04-07,SP,Taboão da Serra,50,3,142,12,289664,296589,3552809,7.2,360,145,215,5.43,39.0,18.29,0.571,18.86,20.14,-1.2286,0.429,0.0,0.429,-1.6571,,,,0.0207,1213.8,10.12,478.78,488.89,724.91
2020-04-08,SP,Taboão da Serra,59,4,165,13,289664,296589,3552809,7.2,425,169,256,4.57,32.86,17.86,0.429,18.29,14.57,-1.4571,0.486,-0.0286,0.457,-1.9143,,,,0.0237,1432.96,13.49,556.33,569.81,863.15
2020-04-09,SP,Taboão da Serra,67,5,190,14,289664,296589,3552809,7.2,482,195,287,4.57,33.0,18.14,0.286,18.43,14.57,-2.0286,0.343,-0.0571,0.286,-2.3143,0.457,,,0.0256,1625.14,16.86,640.62,657.48,967.67
2020-04-10,SP,Taboão da Serra,72,5,214,15,289664,296589,3552809,7.2,518,219,299,4.29,30.86,18.29,0.286,18.57,12.29,-1.0286,0.6,-0.0857,0.514,-1.5429,0.491,,,0.0228,1746.52,16.86,721.54,738.4,1008.13
2020-04-11,SP,Taboão da Serra,71,5,225,16,289664,296589,3552809,7.2,511,230,281,4.0,28.86,18.71,0.286,19.0,9.86,0.229,0.943,-0.0857,0.857,-0.6286,0.909,,,0.0217,1722.92,16.86,758.63,775.48,947.44
2020-04-12,SP,Taboão da Serra,73,5,241,17,289664,296589,3552809,7.2,526,246,280,4.71,33.86,21.29,0.143,21.43,12.43,1.23,1.06,-0.0286,1.03,0.2,1.02,0.0057,,0.0203,1773.5,16.86,812.57,829.43,944.07
2020-04-13,SP,Taboão da Serra,75,5,259,18,289664,296589,3552809,7.2,540,264,276,4.71,34.0,22.57,0.0,22.57,11.43,3.09,1.4,0.0,1.4,1.69,0.663,-0.1314,,0.0189,1820.7,16.86,873.26,890.12,930.58
2020-04-14,SP,Taboão da Serra,78,5,273,19,289664,296589,3552809,7.2,562,278,284,5.43,39.14,23.43,0.143,23.57,15.57,3.06,1.29,0.0,1.29,1.77,0.486,-0.3463,,0.018,1894.88,16.86,920.47,937.32,957.55
2020-04-15,SP,Taboão da Serra,92,5,314,20,289664,296589,3552809,7.2,662,319,343,6.43,46.29,25.29,0.286,25.57,20.71,2.29,0.971,0.0286,1.0,1.29,-0.1657,-0.416,-0.0517,0.0157,2232.05,16.86,1058.7,1075.56,1156.48
2020-04-16,SP,Taboão da Serra,100,5,348,21,289664,296589,3552809,7.2,720,353,367,6.14,44.14,25.14,0.286,25.43,18.71,2.66,1.17,0.0857,1.26,1.4,-0.8229,-0.2903,0.0313,0.0142,2427.6,16.86,1173.34,1190.2,1237.4
2020-04-17,SP,Taboão da Serra,110,6,378,22,289664,296589,3552809,7.2,792,384,408,6.29,45.29,26.14,0.286,26.43,18.86,0.4,0.914,0.0571,0.971,-0.5714,-1.0629,-0.2526,0.12,0.0156,2670.36,20.23,1274.49,1294.72,1375.64
2020-04-18,SP,Taboão da Serra,116,7,402,23,289664,296589,3552809,7.2,835,409,426,6.57,47.29,28.43,0.429,28.86,18.43,-1.0286,0.171,0.114,0.286,-1.3143,-0.7886,0.0251,0.185,0.0171,2815.34,23.6,1355.41,1379.01,1436.33
2020-04-19,SP,Taboão da Serra,116,7,417,24,289664,296589,3552809,7.2,835,424,411,5.71,41.14,28.0,0.429,28.43,12.71,-2.2571,-0.4857,0.114,-0.3714,-1.8857,-0.7771,0.255,0.146,0.0165,2815.34,23.6,1405.99,1429.59,1385.76
2020-04-20,SP,Taboão da Serra,119,7,442,25,289664,296589,3552809,7.2,857,449,408,5.71,41.14,26.14,0.857,27.0,14.14,-1.6571,-0.5714,0.114,-0.4571,-1.2,-0.04,0.51,0.131,0.0156,2889.52,23.6,1490.28,1513.88,1375.64
2020-04-21,SP,Taboão da Serra,124,8,472,26,289664,296589,3552809,7.2,893,480,413,4.57,32.86,22.71,0.857,23.57,9.29,-1.2286,-0.7429,0.0857,-0.6571,-0.5714,0.451,0.438,0.0231,0.0167,3010.9,26.97,1591.43,1618.4,1392.5
2020-04-22,SP,Taboão da Serra,132,8,510,27,289664,296589,3552809,7.2,950,518,432,5.14,37.0,23.29,0.857,24.14,12.86,0.2,-0.7714,0.0857,-0.6857,0.886,1.49,0.402,-0.059,0.0154,3203.09,26.97,1719.55,1746.52,1456.56
2020-04-23,SP,Taboão da Serra,140,11,531,28,289664,296589,3552809,7.2,1008,542,466,5.71,41.14,24.71,0.857,25.57,15.57,1.23,-0.3143,0.0,-0.3143,1.54,1.4,0.141,-0.2062,0.0203,3398.64,37.09,1790.36,1827.44,1571.2
2020-04-24,SP,Taboão da Serra,142,12,537,29,289664,296589,3552809,7.2,1022,549,473,5.86,42.14,24.14,0.857,25.0,17.14,5.17,1.17,0.0571,1.23,3.94,1.23,-0.04,-0.2059,0.0219,3445.85,40.46,1810.59,1851.05,1594.8
