Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-16,SP,Anhumas,1,0,4,1,4115,4185,3502408,7.2,7,4,3,,,,,,,,,,,,,,,0.0,1672.64,0.0,955.79,955.79,716.85
2020-05-17,SP,Anhumas,1,0,4,2,4115,4185,3502408,7.2,7,4,3,,,,,,,,,,,,,,,0.0,1672.64,0.0,955.79,955.79,716.85
2020-05-18,SP,Anhumas,1,0,4,3,4115,4185,3502408,7.2,7,4,3,,,,,,,,,,,,,,,0.0,1672.64,0.0,955.79,955.79,716.85
2020-05-19,SP,Anhumas,1,0,4,4,4115,4185,3502408,7.2,7,4,3,,,,,,,,,,,,,,,0.0,1672.64,0.0,955.79,955.79,716.85
2020-05-20,SP,Anhumas,1,0,4,5,4115,4185,3502408,7.2,7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1672.64,0.0,955.79,955.79,716.85
2020-05-21,SP,Anhumas,1,0,4,6,4115,4185,3502408,7.2,7,4,3,0.143,1.0,0.571,0.0,0.571,0.429,,,,,,,,,0.0,1672.64,0.0,955.79,955.79,716.85
2020-05-22,SP,Anhumas,1,0,4,7,4115,4185,3502408,7.2,7,4,3,0.143,1.0,0.714,0.0,0.714,0.286,,,,,,,,,0.0,1672.64,0.0,955.79,955.79,716.85
2020-05-23,SP,Anhumas,1,0,4,8,4115,4185,3502408,7.2,7,4,3,0.143,1.0,0.714,0.0,0.714,0.286,0.2,0.143,0.0,0.143,0.0571,,,,0.0,1672.64,0.0,955.79,955.79,716.85
2020-05-24,SP,Anhumas,2,0,8,9,4115,4185,3502408,7.2,14,8,6,0.143,1.0,0.714,0.0,0.714,0.286,0.0,0.0286,0.0,0.0286,-0.0286,,,,0.0,3345.28,0.0,1911.59,1911.59,1433.69
2020-05-25,SP,Anhumas,2,0,9,10,4115,4185,3502408,7.2,14,9,5,0.143,1.0,0.714,0.0,0.714,0.286,0.0,-0.0286,0.0,-0.0286,0.0286,,,,0.0,3345.28,0.0,2150.54,2150.54,1194.74
