Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-08,RN,São Vicente,1,0,4,1,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-10,RN,São Vicente,1,0,4,2,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-11,RN,São Vicente,1,0,4,3,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-12,RN,São Vicente,1,0,4,4,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-13,RN,São Vicente,1,0,4,5,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-14,RN,São Vicente,1,0,4,6,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-16,RN,São Vicente,1,0,4,7,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-17,RN,São Vicente,1,0,4,8,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-18,RN,São Vicente,1,0,4,9,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-19,RN,São Vicente,1,0,4,10,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-20,RN,São Vicente,1,0,4,11,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-21,RN,São Vicente,1,0,4,12,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-22,RN,São Vicente,1,0,4,13,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-24,RN,São Vicente,1,0,4,14,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-25,RN,São Vicente,1,0,4,15,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-26,RN,São Vicente,1,0,4,16,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-28,RN,São Vicente,1,0,4,17,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-29,RN,São Vicente,1,0,4,18,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-05-31,RN,São Vicente,1,0,4,19,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-06-01,RN,São Vicente,1,0,4,20,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-06-02,RN,São Vicente,1,0,4,21,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
2020-06-03,RN,São Vicente,1,0,4,22,6424,6514,2413003,6.8,7,4,3,,,,,,,,,,,,,,,0.0,1074.61,0.0,614.06,614.06,460.55
