Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-05,RS,Santa Tereza,2,1,8,1,1729,1743,4317251,6.8,14,9,5,,,,,,,,,,,,,,,0.111,8032.13,573.72,4589.79,5163.51,2868.62
2020-05-06,RS,Santa Tereza,2,1,8,2,1729,1743,4317251,6.8,14,9,5,,,,,,,,,,,,,,,0.111,8032.13,573.72,4589.79,5163.51,2868.62
2020-05-07,RS,Santa Tereza,2,1,8,3,1729,1743,4317251,6.8,14,9,5,,,,,,,,,,,,,,,0.111,8032.13,573.72,4589.79,5163.51,2868.62
2020-05-08,RS,Santa Tereza,2,1,8,4,1729,1743,4317251,6.8,14,9,5,,,,,,,,,,,,,,,0.111,8032.13,573.72,4589.79,5163.51,2868.62
2020-05-09,RS,Santa Tereza,2,1,8,5,1729,1743,4317251,6.8,14,9,5,0.143,0.857,0.571,0.0,0.571,0.286,,,,,,,,,0.111,8032.13,573.72,4589.79,5163.51,2868.62
2020-05-10,RS,Santa Tereza,2,1,8,6,1729,1743,4317251,6.8,14,9,5,0.143,0.857,0.571,0.0,0.571,0.286,,,,,,,,,0.111,8032.13,573.72,4589.79,5163.51,2868.62
2020-05-11,RS,Santa Tereza,3,1,12,7,1729,1743,4317251,6.8,20,13,7,0.143,0.857,0.571,0.0,0.571,0.286,,,,,,,,,0.0769,11474.47,573.72,6884.68,7458.41,4016.06
2020-05-12,RS,Santa Tereza,3,1,12,8,1729,1743,4317251,6.8,20,13,7,0.143,0.857,0.429,0.0,0.429,0.429,0.0,0.0,0.0,0.0,0.0,,,,0.0769,11474.47,573.72,6884.68,7458.41,4016.06
2020-05-13,RS,Santa Tereza,3,1,12,9,1729,1743,4317251,6.8,20,13,7,0.143,0.857,0.429,0.0,0.429,0.429,-0.1714,-0.1143,0.0,-0.1143,-0.0571,,,,0.0769,11474.47,573.72,6884.68,7458.41,4016.06
2020-05-14,RS,Santa Tereza,3,1,12,10,1729,1743,4317251,6.8,20,13,7,0.143,0.857,0.571,0.0,0.571,0.286,-0.1714,-0.1143,0.0,-0.1143,-0.0571,,,,0.0769,11474.47,573.72,6884.68,7458.41,4016.06
2020-05-15,RS,Santa Tereza,3,1,11,11,1729,1743,4317251,6.8,20,12,8,0.0,0.0,0.0,0.0,0.0,0.0,-0.1714,-0.0857,0.0,-0.0857,-0.0857,-0.0343,,,0.0833,11474.47,573.72,6310.96,6884.68,4589.79
2020-05-16,RS,Santa Tereza,3,1,11,12,1729,1743,4317251,6.8,20,12,8,0.0,0.0,0.0,0.0,0.0,0.0,-0.1714,-0.0857,0.0,-0.0857,-0.0857,0.0343,,,0.0833,11474.47,573.72,6310.96,6884.68,4589.79
2020-05-17,RS,Santa Tereza,3,1,12,13,1729,1743,4317251,6.8,20,13,7,0.0,0.0,0.0,0.0,0.0,0.0,-0.1714,-0.0857,0.0,-0.0857,-0.0857,0.0343,,,0.0769,11474.47,573.72,6884.68,7458.41,4016.06
2020-05-18,RS,Santa Tereza,3,1,12,14,1729,1743,4317251,6.8,20,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.0286,-0.0286,0.0343,0.0137,,0.0769,11474.47,573.72,6884.68,7458.41,4016.06
2020-05-19,RS,Santa Tereza,3,1,12,15,1729,1743,4317251,6.8,20,13,7,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,0.0,0.0,0.0,0.0,0.0343,-0.0069,,0.0769,11474.47,573.72,6884.68,7458.41,4016.06
2020-05-20,RS,Santa Tereza,3,1,12,16,1729,1743,4317251,6.8,20,13,7,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,0.0,0.0,0.0,0.0,0.0343,0.0011,,0.0769,11474.47,573.72,6884.68,7458.41,4016.06
2020-05-21,RS,Santa Tereza,3,1,12,17,1729,1743,4317251,6.8,20,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,-0.0025,0.0769,11474.47,573.72,6884.68,7458.41,4016.06
2020-05-22,RS,Santa Tereza,3,1,12,18,1729,1743,4317251,6.8,20,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0286,0.0,-0.0286,0.0286,0.04,0.0011,0.003,0.0769,11474.47,573.72,6884.68,7458.41,4016.06
2020-05-23,RS,Santa Tereza,3,1,12,19,1729,1743,4317251,6.8,20,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0286,0.0,-0.0286,0.0286,0.04,0.0011,-0.0034,0.0769,11474.47,573.72,6884.68,7458.41,4016.06
2020-05-24,RS,Santa Tereza,3,1,12,20,1729,1743,4317251,6.8,20,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.114,0.0,0.114,0.0857,0.04,0.008,0.0043,0.0769,11474.47,573.72,6884.68,7458.41,4016.06
2020-05-25,RS,Santa Tereza,3,1,12,21,1729,1743,4317251,6.8,20,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.114,0.0,0.114,0.0857,0.04,-0.016,0.0027,0.0769,11474.47,573.72,6884.68,7458.41,4016.06
2020-05-26,RS,Santa Tereza,3,1,12,22,1729,1743,4317251,6.8,20,13,7,0.143,1.0,0.571,0.0,0.571,0.429,0.2,0.143,0.0,0.143,0.0571,0.04,0.0229,0.0043,0.0769,11474.47,573.72,6884.68,7458.41,4016.06
2020-05-27,RS,Santa Tereza,3,1,12,23,1729,1743,4317251,6.8,20,13,7,0.143,1.0,0.571,0.0,0.571,0.429,0.2,0.143,0.0,0.143,0.0571,-0.04,0.0149,0.003,0.0769,11474.47,573.72,6884.68,7458.41,4016.06
