Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-21,PB,Barra de Santa Rosa,1,0,4,1,15384,15652,2501609,6.8,7,4,3,,,,,,,,,,,,,,,0.0,447.23,0.0,255.56,255.56,191.67
2020-05-22,PB,Barra de Santa Rosa,1,0,4,2,15384,15652,2501609,6.8,7,4,3,,,,,,,,,,,,,,,0.0,447.23,0.0,255.56,255.56,191.67
2020-05-23,PB,Barra de Santa Rosa,1,0,4,3,15384,15652,2501609,6.8,7,4,3,,,,,,,,,,,,,,,0.0,447.23,0.0,255.56,255.56,191.67
2020-05-24,PB,Barra de Santa Rosa,1,0,4,4,15384,15652,2501609,6.8,7,4,3,,,,,,,,,,,,,,,0.0,447.23,0.0,255.56,255.56,191.67
2020-05-25,PB,Barra de Santa Rosa,1,0,4,5,15384,15652,2501609,6.8,7,4,3,0.286,1.86,1.14,0.0,1.14,0.714,,,,,,,,,0.0,447.23,0.0,255.56,255.56,191.67
2020-05-26,PB,Barra de Santa Rosa,4,0,17,6,15384,15652,2501609,6.8,27,17,10,0.429,2.86,1.71,0.0,1.71,1.14,,,,,,,,,0.0,1725.02,0.0,1086.12,1086.12,638.9
2020-05-27,PB,Barra de Santa Rosa,4,0,17,7,15384,15652,2501609,6.8,27,17,10,0.571,3.86,2.29,0.0,2.29,1.57,,,,,,,,,0.0,1725.02,0.0,1086.12,1086.12,638.9
2020-05-28,PB,Barra de Santa Rosa,3,0,12,8,15384,15652,2501609,6.8,20,12,8,0.571,3.86,2.43,0.0,2.43,1.43,-0.1714,-0.0857,0.0,-0.0857,-0.0857,,,,0.0,1277.79,0.0,766.68,766.68,511.12
2020-05-29,PB,Barra de Santa Rosa,4,0,16,9,15384,15652,2501609,6.8,27,16,11,0.571,3.86,2.57,0.0,2.57,1.29,-0.5714,-0.3429,0.0,-0.3429,-0.2286,,,,0.0,1725.02,0.0,1022.23,1022.23,702.79
2020-05-30,PB,Barra de Santa Rosa,5,0,20,10,15384,15652,2501609,6.8,34,20,14,0.143,1.0,0.714,0.0,0.714,0.286,0.6,0.429,0.0,0.429,0.171,,,,0.0,2172.25,0.0,1277.79,1277.79,894.45
2020-05-31,PB,Barra de Santa Rosa,5,0,21,11,15384,15652,2501609,6.8,34,21,13,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.4,0.2,0.269,,,0.0,2172.25,0.0,1341.68,1341.68,830.56
2020-06-01,PB,Barra de Santa Rosa,5,0,22,12,15384,15652,2501609,6.8,34,22,12,1.0,6.86,4.43,0.0,4.43,2.43,0.6,0.4,0.0,0.4,0.2,0.389,,,0.0,2172.25,0.0,1405.57,1405.57,766.68
2020-06-02,PB,Barra de Santa Rosa,5,0,22,13,15384,15652,2501609,6.8,34,22,12,1.0,6.86,4.43,0.0,4.43,2.43,1.17,0.771,0.0,0.771,0.4,-0.12,,,0.0,2172.25,0.0,1405.57,1405.57,766.68
2020-06-03,PB,Barra de Santa Rosa,4,0,17,14,15384,15652,2501609,6.8,27,17,10,1.0,6.86,4.57,0.0,4.57,2.29,1.37,0.943,0.0,0.943,0.429,-0.08,-0.1326,,0.0,1725.02,0.0,1086.12,1086.12,638.9
2020-06-04,PB,Barra de Santa Rosa,10,0,43,15,15384,15652,2501609,6.8,68,43,25,1.0,6.86,4.57,0.0,4.57,2.29,0.0,0.0571,0.0,0.0571,-0.0571,-0.3143,-0.1726,,0.0,4344.49,0.0,2747.25,2747.25,1597.24
2020-06-05,PB,Barra de Santa Rosa,11,0,47,16,15384,15652,2501609,6.8,75,47,28,1.0,6.86,4.71,0.0,4.71,2.14,0.2,0.2,0.0,0.2,0.0,-0.3943,-0.016,,0.0,4791.72,0.0,3002.81,3002.81,1788.91
2020-06-06,PB,Barra de Santa Rosa,12,0,52,17,15384,15652,2501609,6.8,82,52,30,1.0,6.86,4.71,0.0,4.71,2.14,-0.9714,-0.5714,0.0,-0.5714,-0.4,-0.4743,-0.04,0.0487,0.0,5238.95,0.0,3322.26,3322.26,1916.69
2020-06-07,PB,Barra de Santa Rosa,12,0,53,18,15384,15652,2501609,6.8,82,53,29,1.14,7.86,5.43,0.0,5.43,2.43,-0.8,-0.4286,0.0,-0.4286,-0.3714,-0.2,0.101,0.0631,0.0,5238.95,0.0,3386.15,3386.15,1852.8
2020-06-08,PB,Barra de Santa Rosa,12,0,55,19,15384,15652,2501609,6.8,82,55,27,0.286,2.0,1.71,0.0,1.71,0.286,-1.0,-0.5714,0.0,-0.5714,-0.4286,-0.28,0.111,0.0178,0.0,5238.95,0.0,3513.93,3513.93,1725.02
2020-06-09,PB,Barra de Santa Rosa,12,0,55,20,15384,15652,2501609,6.8,82,55,27,0.429,2.86,2.43,0.0,2.43,0.429,-1.0,-0.5429,0.0,-0.5429,-0.4571,0.189,0.143,0.0274,0.0,5238.95,0.0,3513.93,3513.93,1725.02
2020-06-10,PB,Barra de Santa Rosa,12,0,55,21,15384,15652,2501609,6.8,82,55,27,0.286,1.86,1.86,0.0,1.86,0.0,-1.2,-0.7429,0.0,-0.7429,-0.4571,0.16,0.0731,-0.0288,0.0,5238.95,0.0,3513.93,3513.93,1725.02
2020-06-11,PB,Barra de Santa Rosa,12,0,55,22,15384,15652,2501609,6.8,82,55,27,0.286,1.86,2.0,0.0,2.0,-0.1429,-0.0286,0.0,0.0,0.0,-0.0286,0.24,0.0971,-0.0315,0.0,5238.95,0.0,3513.93,3513.93,1725.02
2020-06-12,PB,Barra de Santa Rosa,14,0,64,23,15384,15652,2501609,6.8,95,64,31,0.286,1.86,1.71,0.0,1.71,0.143,0.0,0.0,0.0,0.0,0.0,0.166,-0.0434,-0.0427,0.0,6069.51,0.0,4088.93,4088.93,1980.58
2020-06-13,PB,Barra de Santa Rosa,14,0,65,24,15384,15652,2501609,6.8,95,65,30,0.286,1.86,1.71,0.0,1.71,0.143,0.2,0.143,0.0,0.143,0.0571,0.206,-0.0469,-0.0169,0.0,6069.51,0.0,4152.82,4152.82,1916.69
2020-06-14,PB,Barra de Santa Rosa,14,0,67,25,15384,15652,2501609,6.8,95,67,28,0.429,2.86,2.43,0.0,2.43,0.429,-0.1714,-0.1714,0.0,-0.1714,0.0,-0.0286,-0.0709,-0.0247,0.0,6069.51,0.0,4280.6,4280.6,1788.91
2020-06-15,PB,Barra de Santa Rosa,14,0,67,26,15384,15652,2501609,6.8,95,67,28,0.429,2.86,2.57,0.0,2.57,0.286,-0.1714,-0.1429,0.0,-0.1429,-0.0286,-0.0743,-0.0114,0.0128,0.0,6069.51,0.0,4280.6,4280.6,1788.91
2020-06-16,PB,Barra de Santa Rosa,14,0,67,27,15384,15652,2501609,6.8,95,67,28,0.143,1.0,1.14,0.0,1.14,-0.1429,-0.1714,-0.1429,0.0,-0.1429,-0.0286,-0.1143,-0.0263,0.0169,0.0,6069.51,0.0,4280.6,4280.6,1788.91
2020-06-17,PB,Barra de Santa Rosa,15,0,72,28,15384,15652,2501609,6.8,102,72,30,0.143,1.0,1.0,0.0,1.0,0.0,-0.3714,-0.2857,0.0,-0.2857,-0.0857,0.109,0.0206,0.0233,0.0,6516.74,0.0,4600.05,4600.05,1916.69
2020-06-18,PB,Barra de Santa Rosa,15,0,73,29,15384,15652,2501609,6.8,102,73,29,0.143,1.0,1.0,0.0,1.0,0.0,-0.3714,-0.3143,0.0,-0.3143,-0.0571,0.0743,0.0377,-0.005,0.0,6516.74,0.0,4663.94,4663.94,1852.8
2020-06-19,PB,Barra de Santa Rosa,15,0,72,30,15384,15652,2501609,6.8,102,72,30,0.143,1.0,1.0,0.0,1.0,0.0,0.371,0.229,0.0,0.229,0.143,0.0743,0.0457,0.0021,0.0,6516.74,0.0,4600.05,4600.05,1916.69
2020-06-20,PB,Barra de Santa Rosa,15,0,72,31,15384,15652,2501609,6.8,102,72,30,0.143,1.0,1.0,0.0,1.0,0.0,0.2,0.114,0.0,0.114,0.0857,0.114,-0.0366,-0.0119,0.0,6516.74,0.0,4600.05,4600.05,1916.69
2020-06-21,PB,Barra de Santa Rosa,15,0,74,32,15384,15652,2501609,6.8,102,74,28,0.429,2.86,2.29,0.0,2.29,0.571,0.2,0.143,0.0,0.143,0.0571,0.114,-0.016,-0.0155,0.0,6516.74,0.0,4727.83,4727.83,1788.91
2020-06-22,PB,Barra de Santa Rosa,15,0,74,33,15384,15652,2501609,6.8,102,74,28,0.286,2.0,1.57,0.0,1.57,0.429,0.2,0.143,0.0,0.143,0.0571,-0.0743,-0.0389,-0.0171,0.0,6516.74,0.0,4727.83,4727.83,1788.91
2020-06-23,PB,Barra de Santa Rosa,15,0,74,34,15384,15652,2501609,6.8,102,74,28,0.286,2.0,1.71,0.0,1.71,0.286,0.2,0.114,0.0,0.114,0.0857,-0.0057,-0.04,0.0071,0.0,6516.74,0.0,4727.83,4727.83,1788.91
2020-06-24,PB,Barra de Santa Rosa,18,0,88,35,15384,15652,2501609,6.8,122,88,34,0.286,2.0,1.71,0.0,1.71,0.286,0.0,0.0286,0.0,0.0286,-0.0286,-0.12,-0.04,-0.0011,0.0,7794.53,0.0,5622.28,5622.28,2172.25
2020-06-25,PB,Barra de Santa Rosa,17,0,84,36,15384,15652,2501609,6.8,116,84,32,0.286,2.0,1.57,0.0,1.57,0.429,0.171,0.171,0.0,0.171,0.0,-0.0857,-0.0011,,0.0,7411.19,0.0,5366.73,5366.73,2044.47
2020-06-26,PB,Barra de Santa Rosa,17,0,84,37,15384,15652,2501609,6.8,116,84,32,0.429,2.86,2.43,0.0,2.43,0.429,-0.4,-0.2571,0.0,-0.2571,-0.1429,-0.0857,-0.0217,,0.0,7411.19,0.0,5366.73,5366.73,2044.47
2020-06-27,PB,Barra de Santa Rosa,17,0,84,38,15384,15652,2501609,6.8,116,84,32,0.429,2.86,2.43,0.0,2.43,0.429,-0.2286,-0.1429,0.0,-0.1429,-0.0857,-0.08,,,0.0,7411.19,0.0,5366.73,5366.73,2044.47
2020-06-28,PB,Barra de Santa Rosa,17,0,85,39,15384,15652,2501609,6.8,116,85,31,0.0,0.0,0.429,0.0,0.429,-0.4286,-0.2286,-0.1143,0.0,-0.1143,-0.1143,-0.1143,,,0.0,7411.19,0.0,5430.62,5430.62,1980.58
2020-06-29,PB,Barra de Santa Rosa,18,0,91,40,15384,15652,2501609,6.8,122,91,31,0.143,0.857,1.0,0.0,1.0,-0.1429,-0.4,-0.2857,0.0,-0.2857,-0.1143,,,,0.0,7794.53,0.0,5813.95,5813.95,1980.58
2020-06-30,PB,Barra de Santa Rosa,18,0,91,41,15384,15652,2501609,6.8,122,91,31,0.143,0.857,1.0,0.0,1.0,-0.1429,-0.4,-0.2857,0.0,-0.2857,-0.1143,,,,0.0,7794.53,0.0,5813.95,5813.95,1980.58
2020-07-01,PB,Barra de Santa Rosa,18,0,91,42,15384,15652,2501609,6.8,122,91,31,0.143,0.857,1.0,0.0,1.0,-0.1429,,,,,,,,,0.0,7794.53,0.0,5813.95,5813.95,1980.58
2020-07-02,PB,Barra de Santa Rosa,18,0,91,43,15384,15652,2501609,6.8,122,91,31,0.143,0.857,1.0,0.0,1.0,-0.1429,,,,,,,,,0.0,7794.53,0.0,5813.95,5813.95,1980.58
2020-07-03,PB,Barra de Santa Rosa,18,0,91,44,15384,15652,2501609,6.8,122,91,31,,,,,,,,,,,,,,,0.0,7794.53,0.0,5813.95,5813.95,1980.58
2020-07-04,PB,Barra de Santa Rosa,18,0,91,45,15384,15652,2501609,6.8,122,91,31,,,,,,,,,,,,,,,0.0,7794.53,0.0,5813.95,5813.95,1980.58
2020-07-05,PB,Barra de Santa Rosa,18,0,92,46,15384,15652,2501609,6.8,122,92,30,,,,,,,,,,,,,,,0.0,7794.53,0.0,5877.84,5877.84,1916.69
2020-07-07,PB,Barra de Santa Rosa,21,0,110,47,15384,15652,2501609,6.8,143,110,33,,,,,,,,,,,,,,,0.0,9136.21,0.0,7027.86,7027.86,2108.36
2020-07-08,PB,Barra de Santa Rosa,23,0,120,48,15384,15652,2501609,6.8,156,120,36,,,,,,,,,,,,,,,0.0,9966.78,0.0,7666.75,7666.75,2300.03
2020-07-09,PB,Barra de Santa Rosa,23,0,120,49,15384,15652,2501609,6.8,156,120,36,,,,,,,,,,,,,,,0.0,9966.78,0.0,7666.75,7666.75,2300.03
2020-07-10,PB,Barra de Santa Rosa,30,0,157,50,15384,15652,2501609,6.8,204,157,47,,,,,,,,,,,,,,,0.0,13033.48,0.0,10030.67,10030.67,3002.81
2020-07-11,PB,Barra de Santa Rosa,30,0,158,51,15384,15652,2501609,6.8,204,158,46,1.43,9.71,8.29,0.143,8.43,1.29,,,,,,,,,0.0,13033.48,0.0,10094.56,10094.56,2938.92
2020-07-12,PB,Barra de Santa Rosa,30,0,160,52,15384,15652,2501609,6.8,204,160,44,1.29,8.86,7.57,0.143,7.71,1.14,,,,,,,,,0.0,13033.48,0.0,10222.34,10222.34,2811.14
2020-07-13,PB,Barra de Santa Rosa,30,0,162,53,15384,15652,2501609,6.8,204,162,42,1.29,8.86,7.57,0.143,7.71,1.14,,,,,,,,,0.0,13033.48,0.0,10350.12,10350.12,2683.36
2020-07-14,PB,Barra de Santa Rosa,31,1,168,54,15384,15652,2501609,6.8,211,169,42,0.286,2.0,2.43,0.143,2.57,-0.5714,-1.5429,-1.1714,0.0,-1.1714,-0.3714,,,,0.0059,13480.71,63.89,10733.45,10797.34,2683.36
2020-07-15,PB,Barra de Santa Rosa,32,1,173,55,15384,15652,2501609,6.8,218,174,44,0.286,2.0,2.57,0.143,2.71,-0.7143,-1.3714,-1.0286,0.0,-1.0286,-0.3429,,,,0.0057,13927.93,63.89,11052.9,11116.79,2811.14
2020-07-16,PB,Barra de Santa Rosa,32,1,173,56,15384,15652,2501609,6.8,218,174,44,0.286,2.0,2.43,0.143,2.57,-0.5714,-1.4,-1.0571,-0.0286,-1.0857,-0.3143,,,,0.0057,13927.93,63.89,11052.9,11116.79,2811.14
2020-07-17,PB,Barra de Santa Rosa,32,1,174,57,15384,15652,2501609,6.8,218,175,43,0.286,2.0,2.43,0.143,2.57,-0.5714,-0.2286,-0.2286,-0.0286,-0.2571,0.0286,0.497,,,0.0057,13927.93,63.89,11116.79,11180.68,2747.25
2020-07-18,PB,Barra de Santa Rosa,32,1,176,58,15384,15652,2501609,6.8,218,177,41,0.286,1.86,2.29,0.0,2.29,-0.4286,0.943,0.657,-0.0286,0.629,0.314,0.463,,,0.0056,13927.93,63.89,11244.57,11308.46,2619.47
2020-07-19,PB,Barra de Santa Rosa,32,1,177,59,15384,15652,2501609,6.8,218,178,40,0.143,0.857,1.29,0.0,1.29,-0.4286,0.943,0.629,-0.0286,0.6,0.343,0.474,,,0.0056,13927.93,63.89,11308.46,11372.35,2555.58
2020-07-20,PB,Barra de Santa Rosa,32,1,179,60,15384,15652,2501609,6.8,218,180,38,1.0,6.71,5.86,0.0,5.86,0.857,0.943,0.571,-0.0286,0.543,0.4,0.36,-0.0811,,0.0056,13927.93,63.89,11436.24,11500.13,2427.8
2020-07-21,PB,Barra de Santa Rosa,33,1,184,61,15384,15652,2501609,6.8,224,185,39,1.0,6.71,5.57,0.0,5.57,1.14,0.971,0.629,0.0,0.629,0.343,0.0114,-0.1211,,0.0054,14311.27,63.89,11755.69,11819.58,2491.69
2020-07-22,PB,Barra de Santa Rosa,33,1,182,62,15384,15652,2501609,6.8,224,183,41,1.0,6.71,5.29,0.0,5.29,1.43,1.57,1.17,0.0,1.17,0.4,0.0914,-0.1177,,0.0055,14311.27,63.89,11627.91,11691.8,2619.47
2020-07-23,PB,Barra de Santa Rosa,39,1,214,63,15384,15652,2501609,6.8,265,215,50,1.0,6.71,5.43,0.0,5.43,1.29,1.0,0.771,0.0,0.771,0.229,-0.1429,-0.1349,-0.0098,0.0047,16930.74,63.89,13672.37,13736.26,3194.48
2020-07-24,PB,Barra de Santa Rosa,39,1,213,64,15384,15652,2501609,6.8,265,214,51,1.29,8.71,7.14,0.0,7.14,1.57,1.4,1.14,0.0,1.14,0.257,-0.1143,-0.0663,0.0201,0.0047,16930.74,63.89,13608.48,13672.37,3258.37
