Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-29,PB,Umbuzeiro,1,0,4,1,9907,10010,2517001,6.8,7,4,3,,,,,,,,,,,,,,,0.0,699.3,0.0,399.6,399.6,299.7
2020-04-30,PB,Umbuzeiro,2,0,7,2,9907,10010,2517001,6.8,14,7,7,,,,,,,,,,,,,,,0.0,1398.6,0.0,699.3,699.3,699.3
2020-05-01,PB,Umbuzeiro,3,1,11,3,9907,10010,2517001,6.8,20,12,8,,,,,,,,,,,,,,,0.0833,1998.0,99.9,1098.9,1198.8,799.2
2020-05-02,PB,Umbuzeiro,2,1,8,4,9907,10010,2517001,6.8,14,9,5,,,,,,,,,,,,,,,0.111,1398.6,99.9,799.2,899.1,499.5
2020-05-03,PB,Umbuzeiro,2,1,8,5,9907,10010,2517001,6.8,14,9,5,0.143,1.0,0.571,0.143,0.714,0.286,,,,,,,,,0.111,1398.6,99.9,799.2,899.1,499.5
2020-05-04,PB,Umbuzeiro,2,1,8,6,9907,10010,2517001,6.8,14,9,5,0.0,0.0,0.143,0.143,0.286,-0.2857,,,,,,,,,0.111,1398.6,99.9,799.2,899.1,499.5
2020-05-05,PB,Umbuzeiro,2,1,8,7,9907,10010,2517001,6.8,14,9,5,-0.1429,-0.8571,-0.4286,0.0,-0.4286,-0.4286,,,,,,,,,0.111,1398.6,99.9,799.2,899.1,499.5
2020-05-06,PB,Umbuzeiro,2,1,8,8,9907,10010,2517001,6.8,14,9,5,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.1143,-0.0286,-0.1429,-0.0571,,,,0.111,1398.6,99.9,799.2,899.1,499.5
2020-05-07,PB,Umbuzeiro,2,1,8,9,9907,10010,2517001,6.8,14,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.371,0.2,-0.0286,0.171,0.2,,,,0.111,1398.6,99.9,799.2,899.1,499.5
2020-05-08,PB,Umbuzeiro,2,1,8,10,9907,10010,2517001,6.8,14,9,5,0.0,0.0,0.0,0.0,0.0,0.0,0.743,0.429,0.0,0.429,0.314,,,,0.111,1398.6,99.9,799.2,899.1,499.5
