Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-17,TO,Araguaçu,1,0,4,1,8517,8552,1702000,6.8,7,4,3,,,,,,,,,,,,,,,0.0,818.52,0.0,467.73,467.73,350.8
2020-05-18,TO,Araguaçu,1,0,4,2,8517,8552,1702000,6.8,7,4,3,,,,,,,,,,,,,,,0.0,818.52,0.0,467.73,467.73,350.8
2020-05-19,TO,Araguaçu,1,0,4,3,8517,8552,1702000,6.8,7,4,3,,,,,,,,,,,,,,,0.0,818.52,0.0,467.73,467.73,350.8
2020-05-20,TO,Araguaçu,1,0,4,4,8517,8552,1702000,6.8,7,4,3,,,,,,,,,,,,,,,0.0,818.52,0.0,467.73,467.73,350.8
2020-05-21,TO,Araguaçu,1,0,4,5,8517,8552,1702000,6.8,7,4,3,,,,,,,,,,,,,,,0.0,818.52,0.0,467.73,467.73,350.8
2020-05-22,TO,Araguaçu,2,0,8,6,8517,8552,1702000,6.8,14,8,6,,,,,,,,,,,,,,,0.0,1637.04,0.0,935.45,935.45,701.59
2020-05-23,TO,Araguaçu,2,0,8,7,8517,8552,1702000,6.8,14,8,6,,,,,,,,,,,,,,,0.0,1637.04,0.0,935.45,935.45,701.59
2020-05-25,TO,Araguaçu,2,1,9,8,8517,8552,1702000,6.8,14,10,4,,,,,,,,,,,,,,,0.1,1637.04,116.93,1052.39,1169.32,467.73
2020-05-26,TO,Araguaçu,2,1,9,9,8517,8552,1702000,6.8,14,10,4,,,,,,,,,,,,,,,0.1,1637.04,116.93,1052.39,1169.32,467.73
2020-05-28,TO,Araguaçu,2,1,9,10,8517,8552,1702000,6.8,14,10,4,,,,,,,,,,,,,,,0.1,1637.04,116.93,1052.39,1169.32,467.73
