Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-06-10,PR,Serranópolis do Iguaçu,1,0,5,1,4495,4522,4126355,6.8,7,5,2,,,,,,,,,,,,,,,0.0,1547.99,0.0,1105.71,1105.71,442.28
2020-06-11,PR,Serranópolis do Iguaçu,1,0,5,2,4495,4522,4126355,6.8,7,5,2,,,,,,,,,,,,,,,0.0,1547.99,0.0,1105.71,1105.71,442.28
2020-06-12,PR,Serranópolis do Iguaçu,1,0,5,3,4495,4522,4126355,6.8,7,5,2,,,,,,,,,,,,,,,0.0,1547.99,0.0,1105.71,1105.71,442.28
2020-06-13,PR,Serranópolis do Iguaçu,1,0,5,4,4495,4522,4126355,6.8,7,5,2,,,,,,,,,,,,,,,0.0,1547.99,0.0,1105.71,1105.71,442.28
2020-06-14,PR,Serranópolis do Iguaçu,1,0,5,5,4495,4522,4126355,6.8,7,5,2,0.571,3.86,2.71,0.0,2.71,1.14,,,,,,,,,0.0,1547.99,0.0,1105.71,1105.71,442.28
2020-06-15,PR,Serranópolis do Iguaçu,1,0,5,6,4495,4522,4126355,6.8,7,5,2,1.14,7.71,5.57,0.0,5.57,2.14,,,,,,,,,0.0,1547.99,0.0,1105.71,1105.71,442.28
2020-06-16,PR,Serranópolis do Iguaçu,3,0,14,7,4495,4522,4126355,6.8,20,14,6,1.14,7.71,5.43,0.0,5.43,2.29,,,,,,,,,0.0,4422.82,0.0,3095.98,3095.98,1326.85
2020-06-17,PR,Serranópolis do Iguaçu,5,0,24,8,4495,4522,4126355,6.8,34,24,10,1.71,11.57,8.14,0.0,8.14,3.43,1.94,1.43,0.0,1.43,0.514,,,,0.0,7518.8,0.0,5307.39,5307.39,2211.41
2020-06-18,PR,Serranópolis do Iguaçu,9,0,44,9,4495,4522,4126355,6.8,61,44,17,2.0,13.57,9.86,0.0,9.86,3.71,0.8,0.6,0.0,0.6,0.2,,,,0.0,13489.61,0.0,9730.21,9730.21,3759.4
2020-06-19,PR,Serranópolis do Iguaçu,9,0,43,10,4495,4522,4126355,6.8,61,43,18,2.0,13.57,9.86,0.0,9.86,3.71,0.971,0.743,0.0,0.743,0.229,,,,0.0,13489.61,0.0,9509.07,9509.07,3980.54
2020-06-20,PR,Serranópolis do Iguaçu,13,0,62,11,4495,4522,4126355,6.8,88,62,26,1.71,11.71,8.57,0.0,8.57,3.14,-0.5714,-0.3714,0.0,-0.3714,-0.2,-0.5429,,,0.0,19460.42,0.0,13710.75,13710.75,5749.67
2020-06-21,PR,Serranópolis do Iguaçu,15,0,74,12,4495,4522,4126355,6.8,102,74,28,1.86,12.57,9.14,0.0,9.14,3.43,0.0,0.0286,0.0,0.0286,-0.0286,-0.28,,,0.0,22556.39,0.0,16364.44,16364.44,6191.95
2020-06-22,PR,Serranópolis do Iguaçu,15,0,74,13,4495,4522,4126355,6.8,102,74,28,1.29,8.71,6.29,0.0,6.29,2.43,-0.7714,-0.5143,0.0,-0.5143,-0.2571,-0.3486,,,0.0,22556.39,0.0,16364.44,16364.44,6191.95
2020-06-23,PR,Serranópolis do Iguaçu,15,0,74,14,4495,4522,4126355,6.8,102,74,28,2.0,13.57,10.0,0.0,10.0,3.57,-0.6,-0.4286,0.0,-0.4286,-0.1714,0.194,0.147,,0.0,22556.39,0.0,16364.44,16364.44,6191.95
2020-06-24,PR,Serranópolis do Iguaçu,18,0,88,15,4495,4522,4126355,6.8,122,88,34,1.43,9.71,7.29,0.0,7.29,2.43,-0.7714,-0.4857,0.0,-0.4857,-0.2857,-0.1143,0.0731,,0.0,26979.21,0.0,19460.42,19460.42,7518.8
2020-06-25,PR,Serranópolis do Iguaçu,18,0,88,16,4495,4522,4126355,6.8,122,88,34,1.29,8.71,6.43,0.0,6.43,2.29,0.4,0.4,0.0,0.4,-0.0,0.194,0.147,,0.0,26979.21,0.0,19460.42,19460.42,7518.8
2020-06-26,PR,Serranópolis do Iguaçu,23,0,113,17,4495,4522,4126355,6.8,156,113,43,1.29,8.71,6.71,0.0,6.71,2.0,-0.5714,-0.3143,0.0,-0.3143,-0.2571,0.0857,-0.032,-0.0343,0.0,34498.01,0.0,24988.94,24988.94,9509.07
2020-06-27,PR,Serranópolis do Iguaçu,23,0,113,18,4495,4522,4126355,6.8,156,113,43,1.57,10.71,8.29,0.0,8.29,2.43,0.2,0.2,0.0,0.2,-0.0,0.389,0.0686,-0.0121,0.0,34498.01,0.0,24988.94,24988.94,9509.07
2020-06-28,PR,Serranópolis do Iguaçu,24,0,119,19,4495,4522,4126355,6.8,163,119,44,1.57,10.71,8.43,0.0,8.43,2.29,-0.1714,-0.0286,0.0,-0.0286,-0.1429,0.0343,-0.024,-0.056,0.0,36046.0,0.0,26315.79,26315.79,9730.21
2020-06-29,PR,Serranópolis do Iguaçu,24,0,121,20,4495,4522,4126355,6.8,163,121,42,1.57,10.71,8.29,0.0,8.29,2.43,1.17,0.943,0.0,0.943,0.229,0.229,0.0126,0.005,0.0,36046.0,0.0,26758.07,26758.07,9287.93
2020-06-30,PR,Serranópolis do Iguaçu,26,0,132,21,4495,4522,4126355,6.8,177,132,45,1.14,7.86,6.29,0.0,6.29,1.57,0.571,0.543,0.0,0.543,0.0286,0.0743,-0.1326,-0.032,0.0,39141.97,0.0,29190.62,29190.62,9951.35
2020-07-01,PR,Serranópolis do Iguaçu,29,0,147,22,4495,4522,4126355,6.8,197,147,50,2.14,14.57,11.43,0.0,11.43,3.14,0.571,0.543,0.0,0.543,0.0286,0.149,-0.0069,-0.0073,0.0,43564.79,0.0,32507.74,32507.74,11057.05
2020-07-02,PR,Serranópolis do Iguaçu,29,0,146,23,4495,4522,4126355,6.8,197,146,51,2.0,13.57,11.0,0.0,11.0,2.57,0.571,0.543,0.0,0.543,0.0286,-0.2743,-0.0914,-0.013,0.0,43564.79,0.0,32286.6,32286.6,11278.2
2020-07-03,PR,Serranópolis do Iguaçu,31,0,157,24,4495,4522,4126355,6.8,211,157,54,2.0,13.57,11.14,0.0,11.14,2.43,0.571,0.514,0.0,0.514,0.0571,-0.0,-0.0606,0.0313,0.0,46660.77,0.0,34719.15,34719.15,11941.62
2020-07-04,PR,Serranópolis do Iguaçu,38,0,193,25,4495,4522,4126355,6.8,258,193,65,2.0,13.57,11.0,0.0,11.0,2.57,-0.2,-0.0286,0.0,-0.0286,-0.1714,-0.2286,-0.0526,-0.0094,0.0,57054.4,0.0,42680.23,42680.23,14374.17
2020-07-05,PR,Serranópolis do Iguaçu,38,0,196,26,4495,4522,4126355,6.8,258,196,62,1.57,10.71,8.86,0.0,8.86,1.86,0.571,0.486,0.0,0.486,0.0857,-0.2286,0.024,0.0336,0.0,57054.4,0.0,43343.65,43343.65,13710.75
