Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-17,SP,Rancharia,1,0,3,1,29707,30023,3542206,7.2,7,3,4,,,,,,,,,,,,,,,0.0,233.15,0.0,99.92,99.92,133.23
2020-04-18,SP,Rancharia,1,0,3,2,29707,30023,3542206,7.2,7,3,4,,,,,,,,,,,,,,,0.0,233.15,0.0,99.92,99.92,133.23
2020-04-19,SP,Rancharia,1,0,3,3,29707,30023,3542206,7.2,7,3,4,,,,,,,,,,,,,,,0.0,233.15,0.0,99.92,99.92,133.23
2020-04-20,SP,Rancharia,1,0,4,4,29707,30023,3542206,7.2,7,4,3,,,,,,,,,,,,,,,0.0,233.15,0.0,133.23,133.23,99.92
2020-04-21,SP,Rancharia,1,0,4,5,29707,30023,3542206,7.2,7,4,3,0.286,2.14,1.29,0.0,1.29,0.857,,,,,,,,,0.0,233.15,0.0,133.23,133.23,99.92
2020-04-22,SP,Rancharia,1,0,4,6,29707,30023,3542206,7.2,7,4,3,0.286,2.14,1.14,0.0,1.14,1.0,,,,,,,,,0.0,233.15,0.0,133.23,133.23,99.92
2020-04-23,SP,Rancharia,1,0,4,7,29707,30023,3542206,7.2,7,4,3,0.286,2.14,1.29,0.0,1.29,0.857,,,,,,,,,0.0,233.15,0.0,133.23,133.23,99.92
2020-04-24,SP,Rancharia,3,0,12,8,29707,30023,3542206,7.2,22,12,10,0.286,2.14,1.14,0.0,1.14,1.0,0.0,-0.0571,0.0286,-0.0286,0.0286,,,,0.0,732.77,0.0,399.69,399.69,333.08
2020-04-25,SP,Rancharia,3,0,11,9,29707,30023,3542206,7.2,22,11,11,0.286,2.14,1.14,0.143,1.29,0.857,0.0,-0.0286,0.0286,0.0,-0.0,,,,0.0,732.77,0.0,366.39,366.39,366.39
2020-04-26,SP,Rancharia,3,0,12,10,29707,30023,3542206,7.2,22,12,10,0.286,2.14,1.0,0.143,1.14,1.0,-0.4286,-0.2571,0.0286,-0.2286,-0.2,,,,0.0,732.77,0.0,399.69,399.69,333.08
2020-04-27,SP,Rancharia,3,0,12,11,29707,30023,3542206,7.2,22,12,10,0.286,2.14,1.0,0.143,1.14,1.0,-0.4286,-0.2,0.0286,-0.1714,-0.2571,-0.0857,,,0.0,732.77,0.0,399.69,399.69,333.08
2020-04-28,SP,Rancharia,3,1,12,12,29707,30023,3542206,7.2,22,13,9,0.0,0.0,0.0,0.143,0.143,-0.1429,-0.4286,-0.2286,0.0,-0.2286,-0.2,-0.0857,,,0.0769,732.77,33.31,399.69,433.0,299.77
2020-04-29,SP,Rancharia,3,1,11,13,29707,30023,3542206,7.2,22,12,10,0.0,0.0,0.143,0.143,0.286,-0.2857,-0.4286,-0.2,0.0,-0.2,-0.2286,0.0857,,,0.0833,732.77,33.31,366.39,399.69,333.08
2020-04-30,SP,Rancharia,3,1,11,14,29707,30023,3542206,7.2,22,12,10,0.0,0.0,0.0,0.143,0.143,-0.1429,-0.4286,-0.2,-0.0286,-0.2286,-0.2,0.0857,0.0343,,0.0833,732.77,33.31,366.39,399.69,333.08
2020-05-01,SP,Rancharia,3,1,12,15,29707,30023,3542206,7.2,22,13,9,0.0,0.0,0.0,0.143,0.143,-0.1429,0.0,0.0286,-0.0286,0.0,0.0,0.0857,0.0343,,0.0769,732.77,33.31,399.69,433.0,299.77
2020-05-02,SP,Rancharia,3,1,12,16,29707,30023,3542206,7.2,22,13,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0286,-0.0286,0.0286,0.0857,-0.0171,,0.0769,732.77,33.31,399.69,433.0,299.77
2020-05-03,SP,Rancharia,3,1,12,17,29707,30023,3542206,7.2,22,13,9,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,0.0,-0.0286,-0.0286,0.0286,0.0857,-0.0171,-0.0103,0.0769,732.77,33.31,399.69,433.0,299.77
2020-05-04,SP,Rancharia,3,1,12,18,29707,30023,3542206,7.2,22,13,9,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,0.0,-0.0286,-0.0286,0.0286,0.0,-0.0171,-0.0103,0.0769,732.77,33.31,399.69,433.0,299.77
2020-05-05,SP,Rancharia,3,1,12,19,29707,30023,3542206,7.2,22,13,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0171,0.005,0.0769,732.77,33.31,399.69,433.0,299.77
2020-05-06,SP,Rancharia,3,1,12,20,29707,30023,3542206,7.2,22,13,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0171,0.005,0.0769,732.77,33.31,399.69,433.0,299.77
2020-05-07,SP,Rancharia,3,1,12,21,29707,30023,3542206,7.2,22,13,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.005,0.0769,732.77,33.31,399.69,433.0,299.77
2020-05-08,SP,Rancharia,3,1,12,22,29707,30023,3542206,7.2,22,13,9,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,0.0286,0.0,0.0286,-0.0286,0.0,0.008,0.005,0.0769,732.77,33.31,399.69,433.0,299.77
2020-05-09,SP,Rancharia,3,1,12,23,29707,30023,3542206,7.2,22,13,9,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,0.0286,0.0,0.0286,-0.0286,0.04,0.008,0.005,0.0769,732.77,33.31,399.69,433.0,299.77
2020-05-10,SP,Rancharia,3,1,12,24,29707,30023,3542206,7.2,22,13,9,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,0.0,0.0,0.0,0.0,0.04,0.008,-0.0048,0.0769,732.77,33.31,399.69,433.0,299.77
2020-05-11,SP,Rancharia,3,1,13,25,29707,30023,3542206,7.2,22,14,8,0.0,0.0,0.143,0.0,0.143,-0.1429,0.2,0.114,0.0,0.114,0.0857,0.04,0.008,-0.0048,0.0714,732.77,33.31,433.0,466.31,266.46
2020-05-12,SP,Rancharia,3,1,13,26,29707,30023,3542206,7.2,22,14,8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.114,0.0,0.114,0.0857,0.04,-0.016,-0.0064,0.0714,732.77,33.31,433.0,466.31,266.46
