Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-06-10,MG,Cuparaque,1,0,5,1,4982,5055,3120839,6.8,7,5,2,,,,,,,,,,,,,,,0.0,1384.77,0.0,989.12,989.12,395.65
2020-06-11,MG,Cuparaque,1,0,5,2,4982,5055,3120839,6.8,7,5,2,,,,,,,,,,,,,,,0.0,1384.77,0.0,989.12,989.12,395.65
2020-06-12,MG,Cuparaque,1,0,5,3,4982,5055,3120839,6.8,7,5,2,,,,,,,,,,,,,,,0.0,1384.77,0.0,989.12,989.12,395.65
2020-06-13,MG,Cuparaque,1,0,5,4,4982,5055,3120839,6.8,7,5,2,,,,,,,,,,,,,,,0.0,1384.77,0.0,989.12,989.12,395.65
2020-06-14,MG,Cuparaque,1,0,5,5,4982,5055,3120839,6.8,7,5,2,0.143,1.0,0.714,0.0,0.714,0.286,,,,,,,,,0.0,1384.77,0.0,989.12,989.12,395.65
2020-06-15,MG,Cuparaque,1,0,5,6,4982,5055,3120839,6.8,7,5,2,0.143,1.0,0.714,0.0,0.714,0.286,,,,,,,,,0.0,1384.77,0.0,989.12,989.12,395.65
2020-06-16,MG,Cuparaque,2,0,10,7,4982,5055,3120839,6.8,14,10,4,0.143,1.0,0.714,0.0,0.714,0.286,,,,,,,,,0.0,2769.54,0.0,1978.24,1978.24,791.3
2020-06-17,MG,Cuparaque,2,0,10,8,4982,5055,3120839,6.8,14,10,4,0.714,4.86,3.43,0.0,3.43,1.43,0.771,0.571,0.0,0.571,0.2,,,,0.0,2769.54,0.0,1978.24,1978.24,791.3
2020-06-18,MG,Cuparaque,2,0,10,9,4982,5055,3120839,6.8,14,10,4,0.714,4.86,3.57,0.0,3.57,1.29,0.571,0.429,0.0,0.429,0.143,,,,0.0,2769.54,0.0,1978.24,1978.24,791.3
2020-06-19,MG,Cuparaque,2,0,10,10,4982,5055,3120839,6.8,14,10,4,0.714,4.86,3.57,0.0,3.57,1.29,0.571,0.429,0.0,0.429,0.143,,,,0.0,2769.54,0.0,1978.24,1978.24,791.3
