Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-05,SP,Guaraçaí,1,0,4,1,8323,8373,3517802,7.2,7,4,3,,,,,,,,,,,,,,,0.0,836.02,0.0,477.73,477.73,358.29
2020-05-06,SP,Guaraçaí,1,0,4,2,8323,8373,3517802,7.2,7,4,3,,,,,,,,,,,,,,,0.0,836.02,0.0,477.73,477.73,358.29
2020-05-07,SP,Guaraçaí,1,0,4,3,8323,8373,3517802,7.2,7,4,3,,,,,,,,,,,,,,,0.0,836.02,0.0,477.73,477.73,358.29
2020-05-08,SP,Guaraçaí,2,0,8,4,8323,8373,3517802,7.2,14,8,6,,,,,,,,,,,,,,,0.0,1672.04,0.0,955.45,955.45,716.59
2020-05-09,SP,Guaraçaí,2,0,8,5,8323,8373,3517802,7.2,14,8,6,0.143,1.0,0.571,0.0,0.571,0.429,,,,,,,,,0.0,1672.04,0.0,955.45,955.45,716.59
2020-05-10,SP,Guaraçaí,2,0,8,6,8323,8373,3517802,7.2,14,8,6,0.143,1.0,0.571,0.0,0.571,0.429,,,,,,,,,0.0,1672.04,0.0,955.45,955.45,716.59
2020-05-11,SP,Guaraçaí,2,0,8,7,8323,8373,3517802,7.2,14,8,6,0.143,1.0,0.571,0.0,0.571,0.429,,,,,,,,,0.0,1672.04,0.0,955.45,955.45,716.59
2020-05-12,SP,Guaraçaí,2,0,8,8,8323,8373,3517802,7.2,14,8,6,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.1143,0.0,-0.1143,-0.0857,,,,0.0,1672.04,0.0,955.45,955.45,716.59
2020-05-13,SP,Guaraçaí,2,0,8,9,8323,8373,3517802,7.2,14,8,6,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.1143,0.0,-0.1143,-0.0857,,,,0.0,1672.04,0.0,955.45,955.45,716.59
2020-05-14,SP,Guaraçaí,2,0,8,10,8323,8373,3517802,7.2,14,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0286,0.0,0.0286,-0.0,,,,0.0,1672.04,0.0,955.45,955.45,716.59
2020-05-15,SP,Guaraçaí,2,0,8,11,8323,8373,3517802,7.2,14,8,6,0.0,0.0,0.0,0.0,0.0,0.0,0.229,0.143,0.0,0.143,0.0857,0.0857,,,0.0,1672.04,0.0,955.45,955.45,716.59
