Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-26,DF,Importados/Indefinidos,30,0,47,1,,,5.5,165,47,118,,,,,,,,,,,,,,,0.0,,,,,
2020-03-27,DF,Importados/Indefinidos,30,0,51,2,,,5.5,165,51,114,,,,,,,,,,,,,,,0.0,,,,,
2020-03-28,DF,Importados/Indefinidos,35,0,62,3,,,5.5,192,62,130,,,,,,,,,,,,,,,0.0,,,,,
2020-03-29,DF,Importados/Indefinidos,28,0,54,4,,,5.5,154,54,100,,,,,,,,,,,,,,,0.0,,,,,
2020-03-30,DF,Importados/Indefinidos,27,0,56,5,,,5.5,148,56,92,-0.4286,-2.4286,0.429,0.0,0.429,-2.8571,,,,,,,,,0.0,,,,,
2020-03-31,DF,Importados/Indefinidos,28,0,54,6,,,5.5,154,54,100,1.0,5.57,3.0,0.0,3.0,2.57,,,,,,,,,0.0,,,,,
2020-04-01,DF,Importados/Indefinidos,41,0,77,7,,,5.5,226,77,149,0.429,2.43,1.86,0.0,1.86,0.571,,,,,,,,,0.0,,,,,
2020-04-02,DF,Importados/Indefinidos,27,0,50,8,,,5.5,148,50,98,1.71,9.43,4.43,0.0,4.43,5.0,1.91,0.686,0.0,0.686,1.23,,,,0.0,,,,,
2020-04-03,DF,Importados/Indefinidos,37,0,72,9,,,5.5,204,72,132,2.29,12.57,5.57,0.0,5.57,7.0,-1.7429,-0.5429,0.0,-0.5429,-1.2,,,,0.0,,,,,
2020-04-04,DF,Importados/Indefinidos,38,0,75,10,,,5.5,209,75,134,1.29,7.14,3.86,0.0,3.86,3.29,1.74,0.771,0.0,0.771,0.971,,,,0.0,,,,,
2020-04-05,DF,Importados/Indefinidos,40,0,85,11,,,5.5,220,85,135,-0.5714,-3.1429,0.286,0.0,0.286,-3.4286,-1.7429,-0.4571,0.0,-0.4571,-1.2857,-0.6057,,,0.0,,,,,
2020-04-06,DF,Importados/Indefinidos,43,0,95,12,,,5.5,236,95,141,2.0,11.14,5.71,0.0,5.71,5.43,-1.1143,0.0,0.0,0.0,-1.1143,0.474,,,0.0,,,,,
