Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-14,PE,Importados/Indefinidos,1,0,1,1,,,6.8,7,1,6,,,,,,,,,,,,,,,0.0,,,,,
2020-03-15,PE,Importados/Indefinidos,1,0,2,2,,,6.8,7,2,5,,,,,,,,,,,,,,,0.0,,,,,
2020-03-17,PE,Importados/Indefinidos,2,0,3,3,,,6.8,14,3,11,,,,,,,,,,,,,,,0.0,,,,,
2020-03-18,PE,Importados/Indefinidos,3,0,5,4,,,6.8,20,5,15,,,,,,,,,,,,,,,0.0,,,,,
2020-03-21,PE,Importados/Indefinidos,4,0,6,5,,,6.8,27,6,21,,,,,,,,,,,,,,,0.0,,,,,
2020-03-22,PE,Importados/Indefinidos,4,0,5,6,,,6.8,27,5,22,,,,,,,,,,,,,,,0.0,,,,,
2020-03-23,PE,Importados/Indefinidos,4,0,6,7,,,6.8,27,6,21,,,,,,,,,,,,,,,0.0,,,,,
2020-03-24,PE,Importados/Indefinidos,4,0,6,8,,,6.8,27,6,21,,,,,,,,,,,,,,,0.0,,,,,
2020-03-25,PE,Importados/Indefinidos,5,0,9,9,,,6.8,34,9,25,0.143,1.0,0.714,0.143,0.857,0.143,,,,,,,,,0.0,,,,,
2020-03-26,PE,Importados/Indefinidos,5,1,10,10,,,6.8,34,11,23,0.143,1.0,1.0,0.143,1.14,-0.1429,,,,,,,,,0.0909,,,,,
2020-03-27,PE,Importados/Indefinidos,5,1,10,11,,,6.8,34,11,23,0.143,1.0,1.0,0.143,1.14,-0.1429,,,,,,,,,0.0909,,,,,
2020-03-28,PE,Importados/Indefinidos,5,1,11,12,,,6.8,34,12,22,0.143,1.0,0.857,0.143,1.0,0.0,-0.2,-0.1143,-0.0286,-0.1429,-0.0571,,,,0.0833,,,,,
2020-03-29,PE,Importados/Indefinidos,5,1,12,13,,,6.8,34,13,21,0.0,0.0,0.429,0.143,0.571,-0.5714,-0.2,-0.1429,-0.0286,-0.1714,-0.0286,,,,0.0769,,,,,
2020-03-30,PE,Importados/Indefinidos,5,1,13,14,,,6.8,34,14,20,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,-0.0857,-0.0286,-0.1143,0.114,,,,0.0714,,,,,
2020-03-31,PE,Importados/Indefinidos,5,1,12,15,,,6.8,34,13,21,0.0,0.0,0.286,0.0,0.286,-0.2857,0.0,-0.0571,-0.0286,-0.0857,0.0857,0.12,,,0.0769,,,,,
2020-04-01,PE,Importados/Indefinidos,5,1,12,16,,,6.8,34,13,21,0.143,1.0,0.571,0.0,0.571,0.429,0.2,0.0286,-0.0286,0.0,0.2,0.12,,,0.0769,,,,,
2020-04-02,PE,Importados/Indefinidos,5,1,11,17,,,6.8,34,12,22,0.143,1.0,0.571,0.0,0.571,0.429,0.4,0.171,0.0,0.171,0.229,0.04,,,0.0833,,,,,
2020-04-03,PE,Importados/Indefinidos,5,1,12,18,,,6.8,34,13,21,0.143,1.0,0.571,0.0,0.571,0.429,0.4,0.143,0.0,0.143,0.257,0.0743,-0.0411,,0.0769,,,,,
2020-04-04,PE,Importados/Indefinidos,6,1,15,19,,,6.8,41,16,25,0.286,2.0,1.0,0.0,1.0,1.0,0.2,0.114,0.0,0.114,0.0857,-0.0057,-0.0411,,0.0625,,,,,
2020-04-05,PE,Importados/Indefinidos,6,1,16,20,,,6.8,41,17,24,0.286,2.0,1.0,0.0,1.0,1.0,0.371,0.171,0.0,0.171,0.2,-0.0857,-0.0251,,0.0588,,,,,
2020-04-06,PE,Importados/Indefinidos,6,1,17,21,,,6.8,41,18,23,0.286,2.0,1.14,0.0,1.14,0.857,0.171,0.143,0.0,0.143,0.0286,-0.0857,-0.0137,0.0121,0.0556,,,,,
