Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-29,BA,Santa Rita de Cássia,1,0,4,1,28338,28766,2928406,6.8,7,4,3,,,,,,,,,,,,,,,0.0,243.34,0.0,139.05,139.05,104.29
2020-05-30,BA,Santa Rita de Cássia,1,0,4,2,28338,28766,2928406,6.8,7,4,3,,,,,,,,,,,,,,,0.0,243.34,0.0,139.05,139.05,104.29
2020-05-31,BA,Santa Rita de Cássia,1,0,4,3,28338,28766,2928406,6.8,7,4,3,,,,,,,,,,,,,,,0.0,243.34,0.0,139.05,139.05,104.29
2020-06-01,BA,Santa Rita de Cássia,1,0,4,4,28338,28766,2928406,6.8,7,4,3,,,,,,,,,,,,,,,0.0,243.34,0.0,139.05,139.05,104.29
2020-06-02,BA,Santa Rita de Cássia,2,0,9,5,28338,28766,2928406,6.8,14,9,5,0.571,3.86,2.57,0.0,2.57,1.29,,,,,,,,,0.0,486.69,0.0,312.87,312.87,173.82
2020-06-03,BA,Santa Rita de Cássia,2,0,9,6,28338,28766,2928406,6.8,14,9,5,0.714,4.86,3.14,0.0,3.14,1.71,,,,,,,,,0.0,486.69,0.0,312.87,312.87,173.82
2020-06-04,BA,Santa Rita de Cássia,2,0,9,7,28338,28766,2928406,6.8,14,9,5,0.714,4.86,3.29,0.0,3.29,1.57,,,,,,,,,0.0,486.69,0.0,312.87,312.87,173.82
2020-06-05,BA,Santa Rita de Cássia,5,0,22,8,28338,28766,2928406,6.8,34,22,12,,,,,,,,,,,,,,,0.0,1181.95,0.0,764.79,764.79,417.16
2020-06-06,BA,Santa Rita de Cássia,6,0,26,9,28338,28766,2928406,6.8,41,26,15,,,,,,,,,,,,,,,0.0,1425.29,0.0,903.84,903.84,521.45
2020-06-07,BA,Santa Rita de Cássia,6,0,27,10,28338,28766,2928406,6.8,41,27,14,,,,,,,,,,,,,,,0.0,1425.29,0.0,938.61,938.61,486.69
2020-06-09,BA,Santa Rita de Cássia,8,1,36,11,28338,28766,2928406,6.8,54,37,17,,,,,,,,,,,,,,,0.027,1877.22,34.76,1251.48,1286.24,590.98
2020-06-10,BA,Santa Rita de Cássia,8,1,36,12,28338,28766,2928406,6.8,54,37,17,,,,,,,,,,,,,,,0.027,1877.22,34.76,1251.48,1286.24,590.98
2020-06-11,BA,Santa Rita de Cássia,9,1,41,13,28338,28766,2928406,6.8,61,42,19,,,,,,,,,,,,,,,0.0238,2120.56,34.76,1425.29,1460.06,660.5
2020-06-12,BA,Santa Rita de Cássia,9,1,41,14,28338,28766,2928406,6.8,61,42,19,,,,,,,,,,,,,,,0.0238,2120.56,34.76,1425.29,1460.06,660.5
2020-06-13,BA,Santa Rita de Cássia,9,1,42,15,28338,28766,2928406,6.8,61,43,18,0.143,1.0,1.0,0.0,1.0,0.0,,,,,,,,,0.0233,2120.56,34.76,1460.06,1494.82,625.74
2020-06-14,BA,Santa Rita de Cássia,9,1,43,16,28338,28766,2928406,6.8,61,44,17,0.143,1.0,1.0,0.0,1.0,0.0,,,,,,,,,0.0227,2120.56,34.76,1494.82,1529.58,590.98
2020-06-15,BA,Santa Rita de Cássia,9,1,43,17,28338,28766,2928406,6.8,61,44,17,0.0,0.0,0.429,0.0,0.429,-0.4286,,,,,,,,,0.0227,2120.56,34.76,1494.82,1529.58,590.98
2020-06-16,BA,Santa Rita de Cássia,9,1,43,18,28338,28766,2928406,6.8,61,44,17,0.0,0.0,0.286,0.0,0.286,-0.2857,-0.2,-0.1714,0.0,-0.1714,-0.0286,,,,0.0227,2120.56,34.76,1494.82,1529.58,590.98
2020-06-17,BA,Santa Rita de Cássia,9,1,43,19,28338,28766,2928406,6.8,61,44,17,0.0,0.0,0.143,0.0,0.143,-0.1429,-0.2,-0.1429,0.0,-0.1429,-0.0571,,,,0.0227,2120.56,34.76,1494.82,1529.58,590.98
2020-06-18,BA,Santa Rita de Cássia,9,1,44,20,28338,28766,2928406,6.8,61,45,16,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,-0.0571,0.0,-0.0571,0.0571,,,,0.0222,2120.56,34.76,1529.58,1564.35,556.21
2020-06-19,BA,Santa Rita de Cássia,9,1,43,21,28338,28766,2928406,6.8,61,44,17,0.0,0.0,0.286,0.0,0.286,-0.2857,0.0,-0.0286,0.0,-0.0286,0.0286,0.04,,,0.0227,2120.56,34.76,1494.82,1529.58,590.98
2020-06-20,BA,Santa Rita de Cássia,9,1,43,22,28338,28766,2928406,6.8,61,44,17,0.0,0.0,0.143,0.0,0.143,-0.1429,0.0,-0.0286,0.0,-0.0286,0.0286,0.16,,,0.0227,2120.56,34.76,1494.82,1529.58,590.98
