Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-29,AL,Importados/Indefinidos,4,0,9,1,,,6.8,27,9,18,,,,,,,,,,,,,,,0.0,,,,,
2020-03-30,AL,Importados/Indefinidos,4,0,10,2,,,6.8,27,10,17,,,,,,,,,,,,,,,0.0,,,,,
2020-03-31,AL,Importados/Indefinidos,4,0,9,3,,,6.8,27,9,18,,,,,,,,,,,,,,,0.0,,,,,
2020-04-01,AL,Importados/Indefinidos,4,0,9,4,,,6.8,27,9,18,,,,,,,,,,,,,,,0.0,,,,,
2020-04-02,AL,Importados/Indefinidos,4,0,9,5,,,6.8,27,9,18,0.143,1.0,0.571,0.0,0.571,0.429,,,,,,,,,0.0,,,,,
2020-04-03,AL,Importados/Indefinidos,4,0,10,6,,,6.8,27,10,17,0.143,1.0,0.571,0.0,0.571,0.429,,,,,,,,,0.0,,,,,
2020-04-04,AL,Importados/Indefinidos,4,0,10,7,,,6.8,27,10,17,0.286,2.0,1.0,0.0,1.0,1.0,,,,,,,,,0.0,,,,,
2020-04-05,AL,Importados/Indefinidos,5,0,13,8,,,6.8,34,13,21,0.286,2.0,1.0,0.143,1.14,0.857,0.4,0.171,0.0,0.171,0.229,,,,0.0,,,,,
2020-04-06,AL,Importados/Indefinidos,5,0,14,9,,,6.8,34,14,20,0.286,2.0,1.0,0.0,1.0,1.0,0.4,0.2,0.0,0.2,0.2,,,,0.0,,,,,
2020-04-07,AL,Importados/Indefinidos,6,0,16,10,,,6.8,41,16,25,0.429,3.0,1.43,0.0,1.43,1.57,0.0,0.0571,0.0,0.0571,-0.0571,,,,0.0,,,,,
2020-04-08,AL,Importados/Indefinidos,6,1,16,11,,,6.8,41,17,24,0.429,3.0,1.57,0.0,1.57,1.43,0.0,0.0571,-0.0286,0.0286,-0.0286,-0.16,,,0.0588,,,,,
2020-04-09,AL,Importados/Indefinidos,6,0,16,12,,,6.8,41,16,25,0.286,2.0,1.29,0.0,1.29,0.714,-0.2,0.0,0.0,0.0,-0.2,-0.16,,,0.0,,,,,
2020-04-10,AL,Importados/Indefinidos,7,0,20,13,,,6.8,48,20,28,0.286,2.0,1.29,0.0,1.29,0.714,-0.4,-0.0857,0.0,-0.0857,-0.3143,-0.08,,,0.0,,,,,
2020-04-11,AL,Importados/Indefinidos,7,0,21,14,,,6.8,48,21,27,0.143,1.0,1.0,0.0,1.0,0.0,-0.4,-0.1143,0.0286,-0.0857,-0.3143,-0.0457,0.0469,,0.0,,,,,
2020-04-12,AL,Importados/Indefinidos,7,0,22,15,,,6.8,48,22,26,0.143,1.0,1.0,0.0,1.0,0.0,-0.4,-0.1714,0.0286,-0.1429,-0.2571,0.0343,0.0469,,0.0,,,,,
2020-04-13,AL,Importados/Indefinidos,7,0,23,16,,,6.8,48,23,25,0.143,1.0,1.0,0.143,1.14,-0.1429,-0.2286,-0.1143,0.0571,-0.0571,-0.1714,0.0743,0.0389,,0.0,,,,,
2020-04-14,AL,Importados/Indefinidos,7,0,23,17,,,6.8,48,23,25,0.0,0.0,0.429,0.143,0.571,-0.5714,-0.0286,-0.0571,0.0571,0.0,-0.0286,0.0743,0.0183,-0.0119,0.0,,,,,
2020-04-15,AL,Importados/Indefinidos,7,1,23,18,,,6.8,48,24,24,0.143,0.857,0.714,0.286,1.0,-0.1429,-0.0286,-0.0571,0.0571,0.0,-0.0286,0.114,0.0023,-0.0103,0.0417,,,,,
