Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-21,AM,Beruri,1,1,1,19679,1300631,2,-1,,,,,,,,,,,,,,0.5,1.0,0.034,50.82,50.82,50.82,101.63,-50.8156
2020-04-22,AM,Beruri,1,1,1,19679,1300631,2,-1,,,,,,,,,,,,,,0.5,1.0,0.034,50.82,50.82,50.82,101.63,-50.8156
2020-04-23,AM,Beruri,1,1,1,19679,1300631,2,-1,,,,,,,,,,,,,,0.5,1.0,0.034,50.82,50.82,50.82,101.63,-50.8156
2020-04-24,AM,Beruri,5,1,3,19679,1300631,4,1,,,,,,,,,,,,,,0.25,0.2,0.034,254.08,50.82,152.45,203.26,50.82
2020-04-25,AM,Beruri,7,1,3,19679,1300631,4,3,2.24,0.51,0.0,0.51,1.73,,,,,,,,,0.25,0.143,0.034,355.71,50.82,152.45,203.26,152.45
2020-04-26,AM,Beruri,7,1,3,19679,1300631,4,3,2.58,0.657,0.0,0.657,1.92,,,,,,,,,0.25,0.143,0.034,355.71,50.82,152.45,203.26,152.45
2020-04-27,AM,Beruri,7,1,3,19679,1300631,4,3,2.73,0.657,0.0,0.657,2.07,,,,,,,,,0.25,0.143,0.034,355.71,50.82,152.45,203.26,152.45
2020-04-28,AM,Beruri,7,1,3,19679,1300631,4,3,0.835,0.227,0.0,0.227,0.607,-0.1554,-0.0225,,,,,,,0.25,0.143,0.034,355.71,50.82,152.45,203.26,152.45
2020-04-29,AM,Beruri,9,1,4,19679,1300631,5,4,0.72,0.303,0.104,0.407,0.313,-0.1394,-0.0316,,,,,,,0.2,0.111,0.034,457.34,50.82,203.26,254.08,203.26
2020-04-30,AM,Beruri,10,1,4,19679,1300631,5,5,0.8,0.303,0.104,0.407,0.394,-0.1157,-0.0138,,,,,,,0.2,0.1,0.034,508.16,50.82,203.26,254.08,254.08
2020-05-01,AM,Beruri,11,1,5,19679,1300631,6,5,0.88,0.379,0.104,0.483,0.398,0.0375,0.0212,,,,,,,0.167,0.0909,0.034,558.97,50.82,254.08,304.89,254.08
2020-05-02,AM,Beruri,12,2,5,19679,1300631,7,5,1.25,0.52,0.208,0.729,0.52,0.165,0.0791,0.0556,0.135,0.0308,,,,0.286,0.167,0.034,609.79,101.63,254.08,355.71,254.08
2020-05-03,AM,Beruri,12,2,5,19679,1300631,7,5,1.03,0.298,0.208,0.506,0.522,0.185,0.0464,0.0556,0.102,0.0829,0.189,,,0.286,0.167,0.034,609.79,101.63,254.08,355.71,254.08
2020-05-04,AM,Beruri,12,2,5,19679,1300631,7,5,1.34,0.614,0.34,0.954,0.388,0.31,0.112,0.0094,0.122,0.188,,,,0.286,0.167,0.034,609.79,101.63,254.08,355.71,254.08
2020-05-05,AM,Beruri,14,2,6,19679,1300631,8,6,1.83,0.625,0.34,0.964,0.866,,,,,,,,,0.25,0.143,0.034,711.42,101.63,304.89,406.52,304.89
2020-05-06,AM,Beruri,16,2,6,19679,1300631,8,8,2.49,0.878,0.119,0.997,1.49,,,,,,,,,0.25,0.125,0.034,813.05,101.63,304.89,406.52,406.52
2020-05-07,AM,Beruri,21,3,9,19679,1300631,12,9,,,,,,,,,,,,,,0.25,0.143,0.034,1067.13,152.45,457.34,609.79,457.34
2020-05-08,AM,Beruri,26,3,10,19679,1300631,13,13,,,,,,,,,,,,,,0.231,0.115,0.034,1321.21,152.45,508.16,660.6,660.6
2020-05-09,AM,Beruri,33,3,13,19679,1300631,16,17,,,,,,,,,,,,,,0.188,0.0909,0.034,1676.91,152.45,660.6,813.05,863.87
