Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-13,PR,Apucarana,5,0,0,134996,4101408,0,5,,,,,,,,,,,,,,,0.0,,37.04,0.0,0.0,0.0,37.04
2020-04-14,PR,Apucarana,6,0,1,134996,4101408,1,5,,,,,,,,,,,,,,0.0,0.0,,44.45,0.0,7.41,7.41,37.04
2020-04-15,PR,Apucarana,8,0,4,134996,4101408,4,4,,,,,,,,,,,,,,0.0,0.0,,59.26,0.0,29.63,29.63,29.63
2020-04-16,PR,Apucarana,8,0,4,134996,4101408,4,4,1.0,,,,,,,,,,,,,0.0,0.0,,59.26,0.0,29.63,29.63,29.63
2020-04-17,PR,Apucarana,8,0,3,134996,4101408,3,5,1.0,1.0,,,,,,,,,,,,0.0,0.0,,59.26,0.0,22.22,22.22,37.04
2020-04-18,PR,Apucarana,11,0,4,134996,4101408,4,7,0.667,0.333,,,,,,,,,,,,0.0,0.0,,81.48,0.0,29.63,29.63,51.85
2020-04-19,PR,Apucarana,11,2,6,134996,4101408,8,3,0.667,0.5,,,,-0.0833,,,,,,,,0.25,0.182,,81.48,14.82,44.45,59.26,22.22
2020-04-20,PR,Apucarana,12,2,7,134996,4101408,9,3,0.833,0.667,,,,-0.1111,-0.1667,,,,,,,0.222,0.167,,88.89,14.82,51.85,66.67,22.22
2020-04-21,PR,Apucarana,12,2,6,134996,4101408,8,4,0.5,0.5,,,,-0.0278,-0.0278,,,,,,,0.25,0.167,,88.89,14.82,44.45,59.26,29.63
2020-04-22,PR,Apucarana,12,2,7,134996,4101408,9,3,0.5,0.167,0.0,0.167,0.333,-0.0278,-0.0833,,,,,,,0.222,0.167,,88.89,14.82,51.85,66.67,22.22
