Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-10,MA,Cantanhede,1,0,0,21995,2102705,0,1,,,,,,,,,,,,,,,0.0,,45.46,0.0,0.0,0.0,45.46
2020-04-11,MA,Cantanhede,1,0,0,21995,2102705,0,1,,,,,,,,,,,,,,,0.0,,45.46,0.0,0.0,0.0,45.46
2020-04-12,MA,Cantanhede,1,0,0,21995,2102705,0,1,,,,,,,,,,,,,,,0.0,,45.46,0.0,0.0,0.0,45.46
2020-04-13,MA,Cantanhede,1,0,0,21995,2102705,0,1,0.0,,,,,,,,,,,,,,0.0,,45.46,0.0,0.0,0.0,45.46
2020-04-14,MA,Cantanhede,1,0,0,21995,2102705,0,1,0.0,,,,,,,,,,,,,,0.0,,45.46,0.0,0.0,0.0,45.46
2020-04-15,MA,Cantanhede,1,0,0,21995,2102705,0,1,0.0,,,,,,,,,,,,,,0.0,,45.46,0.0,0.0,0.0,45.46
2020-04-16,MA,Cantanhede,1,0,0,21995,2102705,0,1,0.0,,,,,,,,,,,,,,0.0,,45.46,0.0,0.0,0.0,45.46
2020-04-17,MA,Cantanhede,1,0,0,21995,2102705,0,1,0.0,,,,,,,,,,,,,,0.0,,45.46,0.0,0.0,0.0,45.46
2020-04-18,MA,Cantanhede,1,0,0,21995,2102705,0,1,0.0,,,,,,,,,,,,,,0.0,,45.46,0.0,0.0,0.0,45.46
2020-04-19,MA,Cantanhede,1,0,1,21995,2102705,1,0,0.0,,,,,,,,,,,,,0.0,0.0,,45.46,0.0,45.46,45.46,0.0
2020-04-20,MA,Cantanhede,1,0,1,21995,2102705,1,0,0.0,,,,,,,,,,,,,0.0,0.0,,45.46,0.0,45.46,45.46,0.0
2020-04-21,MA,Cantanhede,1,0,1,21995,2102705,1,0,0.0,,,,,,,,,,,,,0.0,0.0,,45.46,0.0,45.46,45.46,0.0
2020-04-22,MA,Cantanhede,1,0,1,21995,2102705,1,0,0.0,-0.1667,,,,,,,,,,,,0.0,0.0,,45.46,0.0,45.46,45.46,0.0
2020-04-23,MA,Cantanhede,1,0,1,21995,2102705,1,0,0.0,-0.1667,,,,,,,,,,,,0.0,0.0,,45.46,0.0,45.46,45.46,0.0
2020-04-24,MA,Cantanhede,1,0,1,21995,2102705,1,0,0.0,-0.1667,,,,,,,,,,,,0.0,0.0,,45.46,0.0,45.46,45.46,0.0
2020-04-25,MA,Cantanhede,1,0,0,21995,2102705,0,1,0.167,0.0,,,,,,,,,,,,,0.0,,45.46,0.0,0.0,0.0,45.46
2020-04-26,MA,Cantanhede,1,0,0,21995,2102705,0,1,0.167,0.0,,,,,,,,,,,,,0.0,,45.46,0.0,0.0,0.0,45.46
2020-04-27,MA,Cantanhede,1,0,0,21995,2102705,0,1,0.333,0.0,,,,,,,,,,,,,0.0,,45.46,0.0,0.0,0.0,45.46
2020-04-28,MA,Cantanhede,2,0,1,21995,2102705,1,1,0.333,,,,,0.0,,,,,,,,0.0,0.0,,90.93,0.0,45.46,45.46,45.46
2020-04-29,MA,Cantanhede,2,0,1,21995,2102705,1,1,0.333,,,,,0.0278,,,,,,,,0.0,0.0,,90.93,0.0,45.46,45.46,45.46
2020-04-30,MA,Cantanhede,3,0,1,21995,2102705,1,2,0.333,,,,,-0.0278,,,,,,,,0.0,0.0,,136.39,0.0,45.46,45.46,90.93
2020-05-01,MA,Cantanhede,3,0,1,21995,2102705,1,2,0.167,0.0,,,,0.0,,,,,0.0347,,,0.0,0.0,,136.39,0.0,45.46,45.46,90.93
2020-05-02,MA,Cantanhede,3,0,1,21995,2102705,1,2,0.333,0.167,,,,0.0833,,,,,,,,0.0,0.0,,136.39,0.0,45.46,45.46,90.93
2020-05-03,MA,Cantanhede,3,0,1,21995,2102705,1,2,0.167,0.167,,,,0.167,,,,,,,,0.0,0.0,,136.39,0.0,45.46,45.46,90.93
2020-05-04,MA,Cantanhede,3,0,1,21995,2102705,1,2,0.333,0.167,,,,0.139,,,,,,,,0.0,0.0,,136.39,0.0,45.46,45.46,90.93
2020-05-05,MA,Cantanhede,4,0,2,21995,2102705,2,2,0.833,0.333,,,,0.139,0.0278,,,,,,,0.0,0.0,,181.86,0.0,90.93,90.93,90.93
2020-05-06,MA,Cantanhede,4,0,2,21995,2102705,2,2,1.33,0.5,,,,,,,,,,,,0.0,0.0,,181.86,0.0,90.93,90.93,90.93
