Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-18,MA,Arari,1,0,0,29848,2101004,0,1,,,,,,,,,,,,,,,0.0,0.034,33.5,0.0,0.0,0.0,33.5
2020-04-19,MA,Arari,1,0,1,29848,2101004,1,0,,,,,,,,,,,,,,0.0,0.0,0.034,33.5,0.0,33.5,33.5,0.0
2020-04-20,MA,Arari,3,0,2,29848,2101004,2,1,,,,,,,,,,,,,,0.0,0.0,0.034,100.51,0.0,67.01,67.01,33.5
2020-04-21,MA,Arari,3,0,2,29848,2101004,2,1,,,,,,,,,,,,,,0.0,0.0,0.034,100.51,0.0,67.01,67.01,33.5
2020-04-22,MA,Arari,3,0,2,29848,2101004,2,1,0.51,,,,,,,,,,,,,0.0,0.0,0.034,100.51,0.0,67.01,67.01,33.5
2020-04-23,MA,Arari,3,1,2,29848,2101004,3,0,0.51,0.0,,,,,,,,,,,,0.333,0.333,0.034,100.51,33.5,67.01,100.51,0.0
2020-04-24,MA,Arari,3,1,2,29848,2101004,3,0,0.0,-0.1886,,,,,,,,,,,,0.333,0.333,0.034,100.51,33.5,67.01,100.51,0.0
2020-04-25,MA,Arari,3,1,1,29848,2101004,2,1,0.0,-0.0943,,,,0.0,,,,,,,,0.5,0.333,0.034,100.51,33.5,33.5,67.01,33.5
2020-04-26,MA,Arari,3,1,1,29848,2101004,2,1,0.451,0.0596,,,,0.0347,,,,,,,,0.5,0.333,0.034,100.51,33.5,33.5,67.01,33.5
2020-04-27,MA,Arari,3,1,1,29848,2101004,2,1,0.738,0.17,0.0,0.17,0.569,,,,,,,,,0.5,0.333,0.034,100.51,33.5,33.5,67.01,33.5
2020-04-28,MA,Arari,3,1,1,29848,2101004,2,1,0.738,0.17,0.0,0.17,0.569,,,,,,,,,0.5,0.333,0.034,100.51,33.5,33.5,67.01,33.5
2020-04-29,MA,Arari,8,1,3,29848,2101004,4,4,1.97,0.875,0.0,0.875,1.09,1.11,0.905,,,,,,,0.25,0.125,0.034,268.02,33.5,100.51,134.01,134.01
2020-04-30,MA,Arari,14,1,6,29848,2101004,7,7,3.94,1.92,0.0,1.92,2.01,1.68,1.25,,,,,,,0.143,0.0714,0.034,469.04,33.5,201.02,234.52,234.52
2020-05-01,MA,Arari,14,1,6,29848,2101004,7,7,4.22,2.08,0.0,2.08,2.15,1.11,0.914,,,,-0.2284,,,0.143,0.0714,0.034,469.04,33.5,201.02,234.52,234.52
2020-05-02,MA,Arari,14,1,6,29848,2101004,7,7,4.36,2.08,0.0,2.08,2.28,-0.5576,-0.362,,,,0.172,,,0.143,0.0714,0.034,469.04,33.5,201.02,234.52,234.52
2020-05-03,MA,Arari,17,1,7,29848,2101004,8,9,2.38,1.05,0.0,1.05,1.32,-0.5538,-0.3103,,,,0.247,,,0.125,0.0588,0.034,569.55,33.5,234.52,268.02,301.53
2020-05-04,MA,Arari,19,1,8,29848,2101004,9,10,0.993,0.336,0.0,0.336,0.658,-0.189,-0.0855,,,,,,,0.111,0.0526,0.034,636.56,33.5,268.02,301.53,335.03
2020-05-05,MA,Arari,20,1,8,29848,2101004,9,11,1.05,0.336,0.0,0.336,0.71,,,,,,,,,0.111,0.05,0.034,670.06,33.5,268.02,301.53,368.53
2020-05-06,MA,Arari,20,1,8,29848,2101004,9,11,1.47,0.477,0.0,0.477,0.993,,,,,,,,,0.111,0.05,0.034,670.06,33.5,268.02,301.53,368.53
2020-05-07,MA,Arari,20,1,8,29848,2101004,9,11,,,,,,,,,,,,,,0.111,0.05,0.034,670.06,33.5,268.02,301.53,368.53
2020-05-08,MA,Arari,20,1,8,29848,2101004,9,11,,,,,,,,,,,,,,0.111,0.05,0.034,670.06,33.5,268.02,301.53,368.53
2020-05-09,MA,Arari,23,1,9,29848,2101004,10,13,,,,,,,,,,,,,,0.1,0.0435,0.034,770.57,33.5,301.53,335.03,435.54
