Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-26,AL,Matriz De Camaragibe,1,1,0,24642,2705101,1,0,,,,,,,,,,,,,,1.0,1.0,,40.58,40.58,0.0,40.58,0.0
2020-04-27,AL,Matriz De Camaragibe,1,1,0,24642,2705101,1,0,,,,,,,,,,,,,,1.0,1.0,,40.58,40.58,0.0,40.58,0.0
2020-04-28,AL,Matriz De Camaragibe,1,1,0,24642,2705101,1,0,,,,,,,,,,,,,,1.0,1.0,,40.58,40.58,0.0,40.58,0.0
2020-04-29,AL,Matriz De Camaragibe,1,1,0,24642,2705101,1,0,0.0,,0.0,,,,,,,,,,,1.0,1.0,,40.58,40.58,0.0,40.58,0.0
2020-04-30,AL,Matriz De Camaragibe,1,1,0,24642,2705101,1,0,0.0,,0.0,,,,,,,,,,,1.0,1.0,,40.58,40.58,0.0,40.58,0.0
2020-05-01,AL,Matriz De Camaragibe,1,1,0,24642,2705101,1,0,0.0,,0.0,,,,,,,,,,,1.0,1.0,,40.58,40.58,0.0,40.58,0.0
2020-05-02,AL,Matriz De Camaragibe,1,1,0,24642,2705101,1,0,0.167,,0.0,,,,,,,,,,,1.0,1.0,,40.58,40.58,0.0,40.58,0.0
2020-05-03,AL,Matriz De Camaragibe,1,1,0,24642,2705101,1,0,0.167,,0.0,,,,,,,,,,,1.0,1.0,,40.58,40.58,0.0,40.58,0.0
2020-05-04,AL,Matriz De Camaragibe,1,1,0,24642,2705101,1,0,0.167,,0.0,,,,,,,,,,,1.0,1.0,,40.58,40.58,0.0,40.58,0.0
2020-05-05,AL,Matriz De Camaragibe,2,1,1,24642,2705101,2,0,0.167,,0.0,,,-0.0278,,,,,,,,0.5,0.5,,81.16,40.58,40.58,81.16,0.0
2020-05-06,AL,Matriz De Camaragibe,2,1,1,24642,2705101,2,0,0.167,,0.0,,,0.0278,,,,,,,,0.5,0.5,,81.16,40.58,40.58,81.16,0.0
2020-05-07,AL,Matriz De Camaragibe,2,1,1,24642,2705101,2,0,0.167,,0.0,,,,,,,,,,,0.5,0.5,,81.16,40.58,40.58,81.16,0.0
2020-05-08,AL,Matriz De Camaragibe,2,1,1,24642,2705101,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5,0.5,,81.16,40.58,40.58,81.16,0.0
2020-05-09,AL,Matriz De Camaragibe,2,1,1,24642,2705101,2,0,0.333,,0.0,,,,,,,,,,,0.5,0.5,,81.16,40.58,40.58,81.16,0.0
2020-05-10,AL,Matriz De Camaragibe,2,1,1,24642,2705101,2,0,,,,,,,,,,,,,,0.5,0.5,,81.16,40.58,40.58,81.16,0.0
2020-05-11,AL,Matriz De Camaragibe,2,1,1,24642,2705101,2,0,,,,,,,,,,,,,,0.5,0.5,,81.16,40.58,40.58,81.16,0.0
2020-05-12,AL,Matriz De Camaragibe,4,1,,24642,2705101,,,,,,,,,,,,,,,,,0.25,,162.32,40.58,,,
