Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-20,MA,Balsas,4,0,2,94887,2101400,2,2,,,,,,,,,,,,,,0.0,0.0,,42.16,0.0,21.08,21.08,21.08
2020-04-21,MA,Balsas,4,0,2,94887,2101400,2,2,,,,,,,,,,,,,,0.0,0.0,,42.16,0.0,21.08,21.08,21.08
2020-04-22,MA,Balsas,4,0,2,94887,2101400,2,2,,,,,,,,,,,,,,0.0,0.0,,42.16,0.0,21.08,21.08,21.08
2020-04-23,MA,Balsas,4,0,2,94887,2101400,2,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,,42.16,0.0,21.08,21.08,21.08
2020-04-24,MA,Balsas,4,0,2,94887,2101400,2,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,,42.16,0.0,21.08,21.08,21.08
2020-04-25,MA,Balsas,4,0,2,94887,2101400,2,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,,42.16,0.0,21.08,21.08,21.08
2020-04-26,MA,Balsas,4,0,2,94887,2101400,2,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,,42.16,0.0,21.08,21.08,21.08
2020-04-27,MA,Balsas,4,0,2,94887,2101400,2,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,,42.16,0.0,21.08,21.08,21.08
2020-04-28,MA,Balsas,4,0,2,94887,2101400,2,2,1.5,0.5,,,,,,,,,,,,0.0,0.0,,42.16,0.0,21.08,21.08,21.08
2020-04-29,MA,Balsas,4,0,2,94887,2101400,2,2,2.5,1.0,,,,,,,,,,,,0.0,0.0,,42.16,0.0,21.08,21.08,21.08
2020-04-30,MA,Balsas,4,0,2,94887,2101400,2,2,2.5,1.0,,,,,,,,,,,,0.0,0.0,,42.16,0.0,21.08,21.08,21.08
2020-05-01,MA,Balsas,13,0,5,94887,2101400,5,8,2.67,1.0,,,,0.194,0.111,,,,,,,0.0,0.0,,137.01,0.0,52.69,52.69,84.31
2020-05-02,MA,Balsas,19,0,8,94887,2101400,8,11,3.0,1.17,,,,0.0,0.0,,,,,,,0.0,0.0,,200.24,0.0,84.31,84.31,115.93
2020-05-03,MA,Balsas,19,0,8,94887,2101400,8,11,4.17,1.67,,,,0.222,0.0833,,,,0.0347,,,0.0,0.0,,200.24,0.0,84.31,84.31,115.93
2020-05-04,MA,Balsas,20,0,8,94887,2101400,8,12,2.67,1.17,,,,0.444,0.194,,,,,,,0.0,0.0,,210.78,0.0,84.31,84.31,126.47
2020-05-05,MA,Balsas,22,0,9,94887,2101400,9,13,2.5,1.0,,,,0.333,0.139,,,,,,,0.0,0.0,,231.85,0.0,94.85,94.85,137.01
2020-05-06,MA,Balsas,29,0,12,94887,2101400,12,17,3.83,1.5,,,,0.583,0.25,,,,,,,0.0,0.0,,305.63,0.0,126.47,126.47,179.16
2020-05-07,MA,Balsas,29,0,12,94887,2101400,12,17,5.33,2.17,,,,,,,,,,,,0.0,0.0,,305.63,0.0,126.47,126.47,179.16
2020-05-08,MA,Balsas,34,0,14,94887,2101400,14,20,5.0,2.0,,,,,,,,,,,,0.0,0.0,,358.32,0.0,147.54,147.54,210.78
2020-05-09,MA,Balsas,42,0,17,94887,2101400,17,25,7.67,3.17,,,,,,,,,,,,0.0,0.0,,442.63,0.0,179.16,179.16,263.47
2020-05-10,MA,Balsas,52,0,21,94887,2101400,21,31,,,,,,,,,,,,,,0.0,0.0,,548.02,0.0,221.32,221.32,326.7
2020-05-11,MA,Balsas,52,0,21,94887,2101400,21,31,,,,,,,,,,,,,,0.0,0.0,,548.02,0.0,221.32,221.32,326.7
2020-05-12,MA,Balsas,75,0,31,94887,2101400,31,44,,,,,,,,,,,,,,0.0,0.0,,790.41,0.0,326.7,326.7,463.71
