Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-16,MG,Novo Cruzeiro,1,0,0,31331,3145307,0,1,,,,,,,,,,,,,,,0.0,,31.92,0.0,0.0,0.0,31.92
2020-04-17,MG,Novo Cruzeiro,1,0,0,31331,3145307,0,1,,,,,,,,,,,,,,,0.0,,31.92,0.0,0.0,0.0,31.92
2020-04-18,MG,Novo Cruzeiro,1,0,0,31331,3145307,0,1,,,,,,,,,,,,,,,0.0,,31.92,0.0,0.0,0.0,31.92
2020-04-19,MG,Novo Cruzeiro,1,0,1,31331,3145307,1,0,0.0,,,,,,,,,,,,,0.0,0.0,,31.92,0.0,31.92,31.92,0.0
2020-04-20,MG,Novo Cruzeiro,1,0,1,31331,3145307,1,0,0.0,,,,,,,,,,,,,0.0,0.0,,31.92,0.0,31.92,31.92,0.0
2020-04-21,MG,Novo Cruzeiro,1,0,1,31331,3145307,1,0,0.0,,,,,,,,,,,,,0.0,0.0,,31.92,0.0,31.92,31.92,0.0
2020-04-22,MG,Novo Cruzeiro,1,0,1,31331,3145307,1,0,0.0,-0.1667,,,,,,,,,,,,0.0,0.0,,31.92,0.0,31.92,31.92,0.0
2020-04-23,MG,Novo Cruzeiro,1,1,1,31331,3145307,2,-1,0.0,-0.1667,,,,,,,,,,,,0.5,1.0,,31.92,31.92,31.92,63.83,-31.9173
2020-04-24,MG,Novo Cruzeiro,1,1,1,31331,3145307,2,-1,0.0,-0.1667,,,,,,,,,,,,0.5,1.0,,31.92,31.92,31.92,63.83,-31.9173
2020-04-25,MG,Novo Cruzeiro,1,1,0,31331,3145307,1,0,0.0,-0.1667,,,,,,,,,,,,1.0,1.0,,31.92,31.92,0.0,31.92,0.0
2020-04-26,MG,Novo Cruzeiro,1,1,0,31331,3145307,1,0,0.167,0.0,0.0,0.0,0.167,,,,,,,,,1.0,1.0,,31.92,31.92,0.0,31.92,0.0
2020-04-27,MG,Novo Cruzeiro,1,1,0,31331,3145307,1,0,0.167,0.0,0.0,0.0,0.167,,,,,,,,,1.0,1.0,,31.92,31.92,0.0,31.92,0.0
2020-04-28,MG,Novo Cruzeiro,1,1,0,31331,3145307,1,0,0.167,,0.0,,,,,,,,,,,1.0,1.0,,31.92,31.92,0.0,31.92,0.0
2020-04-29,MG,Novo Cruzeiro,2,1,1,31331,3145307,2,0,0.167,,0.0,,,-0.0278,,,,,,,,0.5,0.5,,63.83,31.92,31.92,63.83,0.0
2020-04-30,MG,Novo Cruzeiro,2,1,1,31331,3145307,2,0,0.167,,0.0,,,-0.0278,,,,,,,,0.5,0.5,,63.83,31.92,31.92,63.83,0.0
2020-05-01,MG,Novo Cruzeiro,2,1,1,31331,3145307,2,0,0.167,,0.0,,,-0.0278,,,,,,,,0.5,0.5,,63.83,31.92,31.92,63.83,0.0
2020-05-02,MG,Novo Cruzeiro,2,1,1,31331,3145307,2,0,0.0,0.0,0.0,0.0,0.0,-0.0278,,,,,,,,0.5,0.5,,63.83,31.92,31.92,63.83,0.0
2020-05-03,MG,Novo Cruzeiro,2,1,1,31331,3145307,2,0,0.0,0.0,0.0,0.0,0.0,-0.0278,,,,,,,,0.5,0.5,,63.83,31.92,31.92,63.83,0.0
2020-05-04,MG,Novo Cruzeiro,2,1,1,31331,3145307,2,0,0.0,0.0,0.0,0.0,0.0,-0.0278,,,,,,,,0.5,0.5,,63.83,31.92,31.92,63.83,0.0
2020-05-05,MG,Novo Cruzeiro,2,1,1,31331,3145307,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5,0.5,,63.83,31.92,31.92,63.83,0.0
2020-05-06,MG,Novo Cruzeiro,2,1,1,31331,3145307,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5,0.5,,63.83,31.92,31.92,63.83,0.0
2020-05-07,MG,Novo Cruzeiro,2,1,1,31331,3145307,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5,0.5,,63.83,31.92,31.92,63.83,0.0
2020-05-08,MG,Novo Cruzeiro,2,1,1,31331,3145307,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5,0.5,,63.83,31.92,31.92,63.83,0.0
2020-05-09,MG,Novo Cruzeiro,2,1,1,31331,3145307,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5,0.5,,63.83,31.92,31.92,63.83,0.0
2020-05-10,MG,Novo Cruzeiro,2,1,1,31331,3145307,2,0,,,,,,,,,,,,,,0.5,0.5,,63.83,31.92,31.92,63.83,0.0
2020-05-11,MG,Novo Cruzeiro,2,1,1,31331,3145307,2,0,,,,,,,,,,,,,,0.5,0.5,,63.83,31.92,31.92,63.83,0.0
2020-05-12,MG,Novo Cruzeiro,2,1,1,31331,3145307,2,0,,,,,,,,,,,,,,0.5,0.5,,63.83,31.92,31.92,63.83,0.0
