Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-31,SP,Salto De Pirapora,1,0,0,45422,3545308,0,1,,,,,,,,,,,,,,,0.0,,22.02,0.0,0.0,0.0,22.02
2020-04-01,SP,Salto De Pirapora,1,0,0,45422,3545308,0,1,,,,,,,,,,,,,,,0.0,,22.02,0.0,0.0,0.0,22.02
2020-04-02,SP,Salto De Pirapora,1,0,0,45422,3545308,0,1,,,,,,,,,,,,,,,0.0,,22.02,0.0,0.0,0.0,22.02
2020-04-03,SP,Salto De Pirapora,1,0,0,45422,3545308,0,1,0.0,,,,,,,,,,,,,,0.0,,22.02,0.0,0.0,0.0,22.02
2020-04-04,SP,Salto De Pirapora,1,0,0,45422,3545308,0,1,0.167,,,,,,,,,,,,,,0.0,,22.02,0.0,0.0,0.0,22.02
2020-04-05,SP,Salto De Pirapora,1,0,0,45422,3545308,0,1,0.167,,,,,,,,,,,,,,0.0,,22.02,0.0,0.0,0.0,22.02
2020-04-06,SP,Salto De Pirapora,1,0,0,45422,3545308,0,1,0.167,,,,,,,,,,,,,,0.0,,22.02,0.0,0.0,0.0,22.02
2020-04-07,SP,Salto De Pirapora,2,0,0,45422,3545308,0,2,0.167,,,,,-0.0278,,,,,,,,,0.0,,44.03,0.0,0.0,0.0,44.03
2020-04-08,SP,Salto De Pirapora,2,0,0,45422,3545308,0,2,0.167,,,,,-0.0278,,,,,,,,,0.0,,44.03,0.0,0.0,0.0,44.03
2020-04-09,SP,Salto De Pirapora,2,0,0,45422,3545308,0,2,0.167,,,,,-0.0278,,,,,,,,,0.0,,44.03,0.0,0.0,0.0,44.03
2020-04-10,SP,Salto De Pirapora,2,0,0,45422,3545308,0,2,0.0,,,,,0.0278,,,,,,,,,0.0,,44.03,0.0,0.0,0.0,44.03
