Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-30,RJ,Rio Bonito,2,1,0,60201,3304300,1,1,,,,,,,,,,,,,,1.0,0.5,0.034,33.22,16.61,0.0,16.61,16.61
2020-03-31,RJ,Rio Bonito,2,1,0,60201,3304300,1,1,,,,,,,,,,,,,,1.0,0.5,0.034,33.22,16.61,0.0,16.61,16.61
2020-04-01,RJ,Rio Bonito,2,1,0,60201,3304300,1,1,,,,,,,,,,,,,,1.0,0.5,0.034,33.22,16.61,0.0,16.61,16.61
2020-04-02,RJ,Rio Bonito,2,1,0,60201,3304300,1,1,,,,,,,,,,,,,,1.0,0.5,0.034,33.22,16.61,0.0,16.61,16.61
2020-04-03,RJ,Rio Bonito,2,1,0,60201,3304300,1,1,0.0,,0.104,,,,,,,,,,,1.0,0.5,0.034,33.22,16.61,0.0,16.61,16.61
2020-04-04,RJ,Rio Bonito,2,1,0,60201,3304300,1,1,0.119,,0.104,,,,,,,,,,,1.0,0.5,0.034,33.22,16.61,0.0,16.61,16.61
2020-04-05,RJ,Rio Bonito,2,2,0,60201,3304300,2,0,0.119,,0.208,,,,,,,,,,,1.0,1.0,0.034,33.22,33.22,0.0,33.22,0.0
2020-04-06,RJ,Rio Bonito,2,2,0,60201,3304300,2,0,0.119,,0.208,,,,,0.031,,,,,,1.0,1.0,0.034,33.22,33.22,0.0,33.22,0.0
2020-04-07,RJ,Rio Bonito,3,2,0,60201,3304300,2,1,0.312,,0.208,,,0.0893,,-0.2082,,,,,,1.0,0.667,0.034,49.83,33.22,0.0,33.22,16.61
2020-04-08,RJ,Rio Bonito,3,2,0,60201,3304300,2,1,0.42,,0.208,,,0.152,,-0.2082,,,,,,1.0,0.667,0.034,49.83,33.22,0.0,33.22,16.61
2020-04-09,RJ,Rio Bonito,3,2,0,60201,3304300,2,1,0.42,,0.0,,,0.109,,-0.0,,,-0.0407,,,1.0,0.667,0.034,49.83,33.22,0.0,33.22,16.61
2020-04-10,RJ,Rio Bonito,4,2,0,60201,3304300,2,2,0.559,,0.0,,,0.0219,,-0.0,,,-0.0138,,,1.0,0.5,0.034,66.44,33.22,0.0,33.22,33.22
2020-04-11,RJ,Rio Bonito,5,2,0,60201,3304300,2,3,0.379,,0.0,,,-0.0077,,-0.0,,,0.0063,,,1.0,0.4,0.034,83.06,33.22,0.0,33.22,49.83
