Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-05,CE,Pacatuba,1,0,0,83432,2309706,0,1,,,,,,,,,,,,,,,0.0,0.034,11.99,0.0,0.0,0.0,11.99
2020-04-06,CE,Pacatuba,2,0,0,83432,2309706,0,2,,,,,,,,,,,,,,,0.0,0.034,23.97,0.0,0.0,0.0,23.97
2020-04-07,CE,Pacatuba,2,0,0,83432,2309706,0,2,,,,,,,,,,,,,,,0.0,0.034,23.97,0.0,0.0,0.0,23.97
2020-04-08,CE,Pacatuba,2,0,0,83432,2309706,0,2,,,,,,,,,,,,,,,0.0,0.034,23.97,0.0,0.0,0.0,23.97
2020-04-09,CE,Pacatuba,2,0,0,83432,2309706,0,2,0.208,,,,,,,,,,,,,,0.0,0.034,23.97,0.0,0.0,0.0,23.97
2020-04-10,CE,Pacatuba,2,0,0,83432,2309706,0,2,0.0,,,,,,,,,,,,,,0.0,0.034,23.97,0.0,0.0,0.0,23.97
2020-04-11,CE,Pacatuba,2,0,0,83432,2309706,0,2,0.119,,,,,,,,,,,,,,0.0,0.034,23.97,0.0,0.0,0.0,23.97
2020-04-12,CE,Pacatuba,2,0,0,83432,2309706,0,2,0.34,,,,,0.0956,,,,,,,,,0.0,0.034,23.97,0.0,0.0,0.0,23.97
2020-04-13,CE,Pacatuba,2,0,0,83432,2309706,0,2,0.392,,,,,,,,,,,,,,0.0,0.034,23.97,0.0,0.0,0.0,23.97
2020-04-14,CE,Pacatuba,3,0,0,83432,2309706,0,3,0.719,,,,,0.52,,,,,0.528,,,,0.0,0.034,35.96,0.0,0.0,0.0,35.96
2020-04-15,CE,Pacatuba,6,0,3,83432,2309706,3,3,1.55,,,,,0.783,,,,,,,,0.0,0.0,0.034,71.91,0.0,35.96,35.96,35.96
2020-04-16,CE,Pacatuba,7,0,3,83432,2309706,3,4,1.81,,,,,0.853,,,,,-0.015,0.0048,,0.0,0.0,0.034,83.9,0.0,35.96,35.96,47.94
2020-04-17,CE,Pacatuba,9,0,4,83432,2309706,4,5,2.63,,,,,0.493,,,,,-0.1682,,,0.0,0.0,0.034,107.87,0.0,47.94,47.94,59.93
2020-04-18,CE,Pacatuba,10,0,4,83432,2309706,4,6,2.7,,,,,0.224,,,,,-0.1089,,,0.0,0.0,0.034,119.86,0.0,47.94,47.94,71.91
2020-04-19,CE,Pacatuba,10,0,6,83432,2309706,6,4,1.7,1.13,,,,0.116,,,,,-0.0444,,,0.0,0.0,0.034,119.86,0.0,71.91,71.91,47.94
2020-04-20,CE,Pacatuba,12,0,7,83432,2309706,7,5,2.31,1.63,,,,0.115,,,,,0.0148,,,0.0,0.0,0.034,143.83,0.0,83.9,83.9,59.93
2020-04-21,CE,Pacatuba,16,0,9,83432,2309706,9,7,2.51,1.65,,,,0.322,,,,,0.269,,,0.0,0.0,0.034,191.77,0.0,107.87,107.87,83.9
2020-04-22,CE,Pacatuba,18,0,10,83432,2309706,10,8,3.35,2.19,,,,0.715,0.236,,,,0.695,1.2,,0.0,0.0,0.034,215.74,0.0,119.86,119.86,95.89
2020-04-23,CE,Pacatuba,24,0,13,83432,2309706,13,11,4.93,2.21,,,,0.881,0.0764,,,,0.298,-0.0045,,0.0,0.0,0.034,287.66,0.0,155.82,155.82,131.84
2020-04-24,CE,Pacatuba,25,1,13,83432,2309706,14,11,4.48,1.88,,,,0.771,0.076,,,,-0.257,0.111,-0.0663,0.0714,0.04,0.034,299.65,11.99,155.82,167.8,131.84
2020-04-25,CE,Pacatuba,33,1,16,83432,2309706,17,16,5.25,1.93,,,,0.212,-0.2359,,,,-0.1267,0.0792,,0.0588,0.0303,0.034,395.53,11.99,191.77,203.76,191.77
