Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-15,CE,Massapê,1,0,0,38737,2308005,0,1,,,,,,,,,,,,,,,0.0,,25.82,0.0,0.0,0.0,25.82
2020-04-16,CE,Massapê,1,0,0,38737,2308005,0,1,,,,,,,,,,,,,,,0.0,,25.82,0.0,0.0,0.0,25.82
2020-04-17,CE,Massapê,0,0,0,38737,2308005,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-18,CE,Massapê,0,0,0,38737,2308005,0,0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-19,CE,Massapê,1,0,1,38737,2308005,1,0,0.167,,,,,,,,,,,,,0.0,0.0,,25.82,0.0,25.82,25.82,0.0
2020-04-20,CE,Massapê,1,0,1,38737,2308005,1,0,,,,,,,,,,,,,,0.0,0.0,,25.82,0.0,25.82,25.82,0.0
2020-04-21,CE,Massapê,1,0,1,38737,2308005,1,0,,,,,,,,,,,,,,0.0,0.0,,25.82,0.0,25.82,25.82,0.0
2020-04-22,CE,Massapê,2,0,1,38737,2308005,1,1,0.5,0.167,,,,0.111,,,,,,,,0.0,0.0,,51.63,0.0,25.82,25.82,25.82
2020-04-23,CE,Massapê,4,0,2,38737,2308005,2,2,1.0,0.333,,,,,,,,,,,,0.0,0.0,,103.26,0.0,51.63,51.63,51.63
2020-04-24,CE,Massapê,6,1,3,38737,2308005,4,2,1.17,0.5,,,,,,,,,-0.0625,,,0.25,0.167,,154.89,25.82,77.45,103.26,51.63
2020-04-25,CE,Massapê,4,1,2,38737,2308005,3,1,0.833,0.333,,,,0.0278,0.0,,,,,,,0.333,0.25,,103.26,25.82,51.63,77.45,25.82
2020-04-26,CE,Massapê,7,1,3,38737,2308005,4,3,0.5,0.167,,,,-0.1389,-0.0556,,,,,,,0.25,0.143,,180.71,25.82,77.45,103.26,77.45
2020-04-27,CE,Massapê,8,1,4,38737,2308005,5,3,0.333,0.0,0.0,0.0,0.333,-0.1944,-0.1111,,,,0.0208,,,0.2,0.125,,206.52,25.82,103.26,129.08,77.45
2020-04-28,CE,Massapê,7,1,3,38737,2308005,4,3,0.667,0.167,0.0,0.167,0.5,0.0,0.0,,,,,,,0.25,0.143,,180.71,25.82,77.45,103.26,77.45
2020-04-29,CE,Massapê,7,1,3,38737,2308005,4,3,0.167,0.0,0.0,0.0,0.167,0.111,0.0556,,,,,,,0.25,0.143,,180.71,25.82,77.45,103.26,77.45
2020-04-30,CE,Massapê,8,1,3,38737,2308005,4,4,0.0,-0.1667,0.0,-0.1667,0.167,0.167,,,,,,,,0.25,0.125,,206.52,25.82,77.45,103.26,103.26
2020-05-01,CE,Massapê,8,1,3,38737,2308005,4,4,0.833,0.333,0.0,0.333,0.5,0.583,0.25,,,,,,,0.25,0.125,,206.52,25.82,77.45,103.26,103.26
2020-05-02,CE,Massapê,8,1,3,38737,2308005,4,4,1.17,0.5,0.0,0.5,0.667,0.722,,,,,0.104,,,0.25,0.125,,206.52,25.82,77.45,103.26,103.26
2020-05-03,CE,Massapê,8,1,3,38737,2308005,4,4,1.33,0.5,0.0,0.5,0.833,,,,,,0.0139,,,0.25,0.125,,206.52,25.82,77.45,103.26,103.26
2020-05-04,CE,Massapê,12,1,5,38737,2308005,6,6,4.17,1.67,0.0,1.67,2.5,0.583,0.222,,,,,,,0.167,0.0833,,309.78,25.82,129.08,154.89,154.89
2020-05-05,CE,Massapê,14,1,6,38737,2308005,7,7,4.5,1.83,0.0,1.83,2.67,0.639,0.222,,,,,,,0.143,0.0714,,361.41,25.82,154.89,180.71,180.71
2020-05-06,CE,Massapê,16,1,6,38737,2308005,7,9,4.83,2.0,0.0,2.0,2.83,,,,,,,,,0.143,0.0625,,413.04,25.82,154.89,180.71,232.34
2020-05-07,CE,Massapê,33,1,13,38737,2308005,14,19,4.33,1.67,0.0,1.67,2.67,,,,,,,,,0.0714,0.0303,,851.9,25.82,335.6,361.41,490.49
2020-05-08,CE,Massapê,35,1,14,38737,2308005,15,20,5.0,1.83,0.167,2.0,3.0,,,,,,,,,0.0667,0.0286,,903.53,25.82,361.41,387.23,516.3
2020-05-09,CE,Massapê,37,1,15,38737,2308005,16,21,,,,,,,,,,,,,,0.0625,0.027,,955.16,25.82,387.23,413.04,542.12
2020-05-10,CE,Massapê,38,1,15,38737,2308005,16,22,,,,,,,,,,,,,,0.0625,0.0263,,980.97,25.82,387.23,413.04,567.93
2020-05-11,CE,Massapê,44,2,17,38737,2308005,19,25,,,,,,,,,,,,,,0.105,0.0455,,1135.86,51.63,438.86,490.49,645.38
