Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-10,CE,Quixeré,2,0,0,22149,2311504,0,2,,,,,,,,,,,,,,,0.0,,90.3,0.0,0.0,0.0,90.3
2020-04-11,CE,Quixeré,2,0,0,22149,2311504,0,2,,,,,,,,,,,,,,,0.0,,90.3,0.0,0.0,0.0,90.3
2020-04-12,CE,Quixeré,2,0,0,22149,2311504,0,2,,,,,,,,,,,,,,,0.0,,90.3,0.0,0.0,0.0,90.3
2020-04-13,CE,Quixeré,2,0,0,22149,2311504,0,2,0.0,,,,,,,,,,,,,,0.0,,90.3,0.0,0.0,0.0,90.3
2020-04-14,CE,Quixeré,2,0,0,22149,2311504,0,2,0.0,,,,,,,,,,,,,,0.0,,90.3,0.0,0.0,0.0,90.3
2020-04-15,CE,Quixeré,2,0,1,22149,2311504,1,1,0.0,,,,,,,,,,,,,0.0,0.0,,90.3,0.0,45.15,45.15,45.15
2020-04-16,CE,Quixeré,2,0,1,22149,2311504,1,1,0.0,,,,,,,,,,,,,0.0,0.0,,90.3,0.0,45.15,45.15,45.15
2020-04-17,CE,Quixeré,2,0,1,22149,2311504,1,1,0.0,,,,,,,,,,,,,0.0,0.0,,90.3,0.0,45.15,45.15,45.15
2020-04-18,CE,Quixeré,2,0,1,22149,2311504,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,,90.3,0.0,45.15,45.15,45.15
2020-04-19,CE,Quixeré,2,0,1,22149,2311504,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,,90.3,0.0,45.15,45.15,45.15
