Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-06,PR,Primeiro De Maio,1,1,0,11123,4120507,1,0,,,,,,,,,,,,,,1.0,1.0,0.034,89.9,89.9,0.0,89.9,0.0
2020-04-07,PR,Primeiro De Maio,1,1,0,11123,4120507,1,0,,,,,,,,,,,,,,1.0,1.0,0.034,89.9,89.9,0.0,89.9,0.0
2020-04-08,PR,Primeiro De Maio,1,1,0,11123,4120507,1,0,,,,,,,,,,,,,,1.0,1.0,0.034,89.9,89.9,0.0,89.9,0.0
2020-04-09,PR,Primeiro De Maio,1,1,0,11123,4120507,1,0,,,,,,,,,,,,,,1.0,1.0,0.034,89.9,89.9,0.0,89.9,0.0
2020-04-10,PR,Primeiro De Maio,1,1,0,11123,4120507,1,0,0.0,,0.0,,,,,,,,,,,1.0,1.0,0.034,89.9,89.9,0.0,89.9,0.0
2020-04-11,PR,Primeiro De Maio,1,1,0,11123,4120507,1,0,0.104,,0.0,,,,,,,,,,,1.0,1.0,0.034,89.9,89.9,0.0,89.9,0.0
2020-04-12,PR,Primeiro De Maio,1,1,0,11123,4120507,1,0,0.104,,0.0,,,,,,,,,,,1.0,1.0,0.034,89.9,89.9,0.0,89.9,0.0
2020-04-13,PR,Primeiro De Maio,1,1,0,11123,4120507,1,0,0.104,,0.0,,,,,,,,,,,1.0,1.0,0.034,89.9,89.9,0.0,89.9,0.0
2020-04-14,PR,Primeiro De Maio,2,1,0,11123,4120507,1,1,0.208,,0.0,,,0.031,,,,,,,,1.0,0.5,0.034,179.81,89.9,0.0,89.9,89.9
2020-04-15,PR,Primeiro De Maio,2,1,1,11123,4120507,2,0,0.208,,0.0,,,0.031,,,,,,,,0.5,0.5,0.034,179.81,89.9,89.9,179.81,0.0
2020-04-16,PR,Primeiro De Maio,2,1,1,11123,4120507,2,0,0.208,,0.0,,,-0.2082,,,,,-0.1848,,,0.5,0.5,0.034,179.81,89.9,89.9,179.81,0.0
2020-04-17,PR,Primeiro De Maio,2,1,1,11123,4120507,2,0,0.208,,0.0,,,-0.2082,,,,,0.208,,,0.5,0.5,0.034,179.81,89.9,89.9,179.81,0.0
2020-04-18,PR,Primeiro De Maio,2,1,1,11123,4120507,2,0,0.0,,0.0,,,-0.0,,,,,,,,0.5,0.5,0.034,179.81,89.9,89.9,179.81,0.0
2020-04-19,PR,Primeiro De Maio,2,1,1,11123,4120507,2,0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,0.5,0.5,0.034,179.81,89.9,89.9,179.81,0.0
2020-04-20,PR,Primeiro De Maio,2,1,1,11123,4120507,2,0,0.0,0.0,0.0,0.0,0.0,-0.0,,,,,,,,0.5,0.5,0.034,179.81,89.9,89.9,179.81,0.0
2020-04-21,PR,Primeiro De Maio,2,1,1,11123,4120507,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5,0.5,0.034,179.81,89.9,89.9,179.81,0.0
2020-04-22,PR,Primeiro De Maio,2,1,1,11123,4120507,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5,0.5,0.034,179.81,89.9,89.9,179.81,0.0
2020-04-23,PR,Primeiro De Maio,2,1,1,11123,4120507,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5,0.5,0.034,179.81,89.9,89.9,179.81,0.0
2020-04-24,PR,Primeiro De Maio,2,1,1,11123,4120507,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5,0.5,0.034,179.81,89.9,89.9,179.81,0.0
2020-04-25,PR,Primeiro De Maio,2,1,1,11123,4120507,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5,0.5,0.034,179.81,89.9,89.9,179.81,0.0
2020-04-26,PR,Primeiro De Maio,2,1,1,11123,4120507,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5,0.5,0.034,179.81,89.9,89.9,179.81,0.0
2020-04-27,PR,Primeiro De Maio,2,1,1,11123,4120507,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5,0.5,0.034,179.81,89.9,89.9,179.81,0.0
2020-04-28,PR,Primeiro De Maio,2,1,1,11123,4120507,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5,0.5,0.034,179.81,89.9,89.9,179.81,0.0
2020-04-29,PR,Primeiro De Maio,2,1,1,11123,4120507,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5,0.5,0.034,179.81,89.9,89.9,179.81,0.0
2020-04-30,PR,Primeiro De Maio,2,1,1,11123,4120507,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5,0.5,0.034,179.81,89.9,89.9,179.81,0.0
2020-05-01,PR,Primeiro De Maio,2,1,1,11123,4120507,2,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.5,0.5,0.034,179.81,89.9,89.9,179.81,0.0
