Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-28,PI,São Pedro Do Piauí,1,0,0,14291,2210508,0,1,,,,,,,,,,,,,,,0.0,,69.97,0.0,0.0,0.0,69.97
2020-04-29,PI,São Pedro Do Piauí,1,0,0,14291,2210508,0,1,,,,,,,,,,,,,,,0.0,,69.97,0.0,0.0,0.0,69.97
2020-04-30,PI,São Pedro Do Piauí,1,0,0,14291,2210508,0,1,,,,,,,,,,,,,,,0.0,,69.97,0.0,0.0,0.0,69.97
2020-05-01,PI,São Pedro Do Piauí,1,0,0,14291,2210508,0,1,0.0,,,,,,,,,,,,,,0.0,,69.97,0.0,0.0,0.0,69.97
2020-05-02,PI,São Pedro Do Piauí,2,0,1,14291,2210508,1,1,0.0,,,,,,,,,,,,,0.0,0.0,,139.95,0.0,69.97,69.97,69.97
2020-05-03,PI,São Pedro Do Piauí,1,0,0,14291,2210508,0,1,0.0,,,,,,,,,,,,,,0.0,,69.97,0.0,0.0,0.0,69.97
2020-05-04,PI,São Pedro Do Piauí,1,0,0,14291,2210508,0,1,0.0,,,,,,,,,,,,,,0.0,,69.97,0.0,0.0,0.0,69.97
2020-05-05,PI,São Pedro Do Piauí,1,0,0,14291,2210508,0,1,0.167,0.0,,,,,,,,,,,,,0.0,,69.97,0.0,0.0,0.0,69.97
2020-05-06,PI,São Pedro Do Piauí,1,0,0,14291,2210508,0,1,0.333,,,,,,,,,,,,,,0.0,,69.97,0.0,0.0,0.0,69.97
2020-05-07,PI,São Pedro Do Piauí,1,0,0,14291,2210508,0,1,0.333,,,,,,,,,,,,,,0.0,,69.97,0.0,0.0,0.0,69.97
2020-05-08,PI,São Pedro Do Piauí,3,0,1,14291,2210508,1,2,0.5,,,,,,,,,,,,,0.0,0.0,,209.92,0.0,69.97,69.97,139.95
2020-05-09,PI,São Pedro Do Piauí,3,0,1,14291,2210508,1,2,0.833,,,,,,,,,,,,,0.0,0.0,,209.92,0.0,69.97,69.97,139.95
2020-05-10,PI,São Pedro Do Piauí,3,0,1,14291,2210508,1,2,,,,,,,,,,,,,,0.0,0.0,,209.92,0.0,69.97,69.97,139.95
2020-05-11,PI,São Pedro Do Piauí,4,0,2,14291,2210508,2,2,,,,,,,,,,,,,,0.0,0.0,,279.9,0.0,139.95,139.95,139.95
2020-05-12,PI,São Pedro Do Piauí,6,0,2,14291,2210508,2,4,,,,,,,,,,,,,,0.0,0.0,,419.84,0.0,139.95,139.95,279.9
