Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-28,RN,São José De Mipibu,1,0,0,43899,2412203,0,1,,,,,,,,,,,,,,,0.0,0.034,22.78,0.0,0.0,0.0,22.78
2020-03-30,RN,São José De Mipibu,1,0,0,43899,2412203,0,1,,,,,,,,,,,,,,,0.0,0.034,22.78,0.0,0.0,0.0,22.78
2020-03-31,RN,São José De Mipibu,1,0,0,43899,2412203,0,1,,,,,,,,,,,,,,,0.0,0.034,22.78,0.0,0.0,0.0,22.78
2020-04-01,RN,São José De Mipibu,1,0,0,43899,2412203,0,1,,,,,,,,,,,,,,,0.0,0.034,22.78,0.0,0.0,0.0,22.78
2020-04-02,RN,São José De Mipibu,1,0,0,43899,2412203,0,1,,,,,,,,,,,,,,,0.0,0.034,22.78,0.0,0.0,0.0,22.78
2020-04-03,RN,São José De Mipibu,1,0,0,43899,2412203,0,1,,,,,,,,,,,,,,,0.0,0.034,22.78,0.0,0.0,0.0,22.78
2020-04-05,RN,São José De Mipibu,1,0,0,43899,2412203,0,1,,,,,,,,,,,,,,,0.0,0.034,22.78,0.0,0.0,0.0,22.78
2020-04-07,RN,São José De Mipibu,1,0,0,43899,2412203,0,1,,,,,,,,,,,,,,,0.0,0.034,22.78,0.0,0.0,0.0,22.78
2020-04-08,RN,São José De Mipibu,1,0,0,43899,2412203,0,1,,,,,,,,,,,,,,,0.0,0.034,22.78,0.0,0.0,0.0,22.78
2020-04-10,RN,São José De Mipibu,1,0,0,43899,2412203,0,1,,,,,,,,,,,,,,,0.0,0.034,22.78,0.0,0.0,0.0,22.78
