Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-17,MA,Miranda Do Norte,2,0,1,28381,2106755,1,1,,,,,,,,,,,,,,0.0,0.0,0.034,70.47,0.0,35.23,35.23,35.23
2020-04-18,MA,Miranda Do Norte,2,0,1,28381,2106755,1,1,,,,,,,,,,,,,,0.0,0.0,0.034,70.47,0.0,35.23,35.23,35.23
2020-04-19,MA,Miranda Do Norte,2,0,1,28381,2106755,1,1,,,,,,,,,,,,,,0.0,0.0,0.034,70.47,0.0,35.23,35.23,35.23
2020-04-20,MA,Miranda Do Norte,2,0,1,28381,2106755,1,1,,,,,,,,,,,,,,0.0,0.0,0.034,70.47,0.0,35.23,35.23,35.23
2020-04-21,MA,Miranda Do Norte,2,0,1,28381,2106755,1,1,0.208,0.104,,,,,,,,,,,,0.0,0.0,0.034,70.47,0.0,35.23,35.23,35.23
2020-04-22,MA,Miranda Do Norte,2,0,1,28381,2106755,1,1,0.208,0.104,,,,,,,,,,,,0.0,0.0,0.034,70.47,0.0,35.23,35.23,35.23
2020-04-23,MA,Miranda Do Norte,2,0,1,28381,2106755,1,1,0.208,0.104,,,,,,,,,,,,0.0,0.0,0.034,70.47,0.0,35.23,35.23,35.23
2020-04-24,MA,Miranda Do Norte,4,0,2,28381,2106755,2,2,0.416,0.208,,,,0.0619,0.031,,,,,,,0.0,0.0,0.034,140.94,0.0,70.47,70.47,70.47
2020-04-25,MA,Miranda Do Norte,4,0,2,28381,2106755,2,2,0.416,0.208,,,,0.0619,0.031,,,,,,,0.0,0.0,0.034,140.94,0.0,70.47,70.47,70.47
2020-04-26,MA,Miranda Do Norte,4,0,2,28381,2106755,2,2,0.416,0.208,,,,-0.4164,-0.2082,,,,-0.3695,,,0.0,0.0,0.034,140.94,0.0,70.47,70.47,70.47
2020-04-27,MA,Miranda Do Norte,4,0,2,28381,2106755,2,2,0.416,0.208,,,,-0.4164,-0.2082,,,,0.416,,,0.0,0.0,0.034,140.94,0.0,70.47,70.47,70.47
2020-04-28,MA,Miranda Do Norte,4,0,2,28381,2106755,2,2,0.0,0.0,,,,-0.0,-0.0,,,,,,,0.0,0.0,0.034,140.94,0.0,70.47,70.47,70.47
2020-04-29,MA,Miranda Do Norte,4,0,2,28381,2106755,2,2,0.0,0.0,,,,-0.0,-0.0,,,,,,,0.0,0.0,0.034,140.94,0.0,70.47,70.47,70.47
2020-04-30,MA,Miranda Do Norte,4,0,2,28381,2106755,2,2,0.0,0.0,,,,-0.0,-0.0,,,,,,,0.0,0.0,0.034,140.94,0.0,70.47,70.47,70.47
2020-05-01,MA,Miranda Do Norte,4,0,2,28381,2106755,2,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.034,140.94,0.0,70.47,70.47,70.47
2020-05-02,MA,Miranda Do Norte,4,0,2,28381,2106755,2,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.034,140.94,0.0,70.47,70.47,70.47
2020-05-03,MA,Miranda Do Norte,4,0,2,28381,2106755,2,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.034,140.94,0.0,70.47,70.47,70.47
2020-05-04,MA,Miranda Do Norte,4,0,2,28381,2106755,2,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.034,140.94,0.0,70.47,70.47,70.47
2020-05-05,MA,Miranda Do Norte,4,0,2,28381,2106755,2,2,0.559,0.208,,,,,,,,,,,,0.0,0.0,0.034,140.94,0.0,70.47,70.47,70.47
2020-05-06,MA,Miranda Do Norte,4,0,2,28381,2106755,2,2,0.559,0.208,,,,,,,,,,,,0.0,0.0,0.034,140.94,0.0,70.47,70.47,70.47
2020-05-07,MA,Miranda Do Norte,4,0,2,28381,2106755,2,2,,,,,,,,,,,,,,0.0,0.0,0.034,140.94,0.0,70.47,70.47,70.47
2020-05-08,MA,Miranda Do Norte,10,0,4,28381,2106755,4,6,,,,,,,,,,,,,,0.0,0.0,0.034,352.35,0.0,140.94,140.94,211.41
2020-05-09,MA,Miranda Do Norte,10,0,4,28381,2106755,4,6,,,,,,,,,,,,,,0.0,0.0,0.034,352.35,0.0,140.94,140.94,211.41
