Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-25,SP,Rio Claro,1,0,0,206424,3543907,0,1,,,,,,,,,,,,,,,0.0,0.034,4.84,0.0,0.0,0.0,4.84
2020-03-26,SP,Rio Claro,1,0,0,206424,3543907,0,1,,,,,,,,,,,,,,,0.0,0.034,4.84,0.0,0.0,0.0,4.84
2020-03-27,SP,Rio Claro,1,0,0,206424,3543907,0,1,,,,,,,,,,,,,,,0.0,0.034,4.84,0.0,0.0,0.0,4.84
2020-03-30,SP,Rio Claro,1,0,0,206424,3543907,0,1,,,,,,,,,,,,,,,0.0,0.034,4.84,0.0,0.0,0.0,4.84
2020-03-31,SP,Rio Claro,1,0,0,206424,3543907,0,1,,,,,,,,,,,,,,,0.0,0.034,4.84,0.0,0.0,0.0,4.84
2020-04-01,SP,Rio Claro,1,0,0,206424,3543907,0,1,,,,,,,,,,,,,,,0.0,0.034,4.84,0.0,0.0,0.0,4.84
2020-04-02,SP,Rio Claro,0,0,0,206424,3543907,0,0,,,,,,,,,,,,,,,,0.034,0.0,0.0,0.0,0.0,0.0
2020-04-03,SP,Rio Claro,1,0,0,206424,3543907,0,1,0.104,,,,,,,,,,,,,,0.0,0.034,4.84,0.0,0.0,0.0,4.84
2020-04-04,SP,Rio Claro,2,0,0,206424,3543907,0,2,0.34,,,,,,,,,,,,,,0.0,0.034,9.69,0.0,0.0,0.0,9.69
2020-04-05,SP,Rio Claro,2,0,0,206424,3543907,0,2,0.34,,,,,,,,,,,,,,0.0,0.034,9.69,0.0,0.0,0.0,9.69
2020-04-06,SP,Rio Claro,2,0,0,206424,3543907,0,2,,,,,,,,,,,,,,,0.0,0.034,9.69,0.0,0.0,0.0,9.69
2020-04-07,SP,Rio Claro,3,0,0,206424,3543907,0,3,0.51,,,,,-0.0086,,,,,,,,,0.0,0.034,14.53,0.0,0.0,0.0,14.53
2020-04-08,SP,Rio Claro,3,0,0,206424,3543907,0,3,0.312,,,,,-0.0052,,,,,,,,,0.0,0.034,14.53,0.0,0.0,0.0,14.53
2020-04-09,SP,Rio Claro,3,1,0,206424,3543907,1,2,0.312,,,,,,,,,,,,,1.0,0.333,0.034,14.53,4.84,0.0,4.84,9.69
2020-04-10,SP,Rio Claro,3,1,0,206424,3543907,1,2,0.312,,,,,0.0105,,,,,,,,1.0,0.333,0.034,14.53,4.84,0.0,4.84,9.69
2020-04-11,SP,Rio Claro,4,1,0,206424,3543907,1,3,0.416,,,,,0.0954,,,,,,,,1.0,0.25,0.034,19.38,4.84,0.0,4.84,14.53
2020-04-12,SP,Rio Claro,4,1,0,206424,3543907,1,3,0.602,,,,,0.2,,,,,0.434,,,1.0,0.25,0.034,19.38,4.84,0.0,4.84,14.53
2020-04-13,SP,Rio Claro,4,1,0,206424,3543907,1,3,0.876,,0.17,,,0.334,,,,,0.262,,,1.0,0.25,0.034,19.38,4.84,0.0,4.84,14.53
2020-04-14,SP,Rio Claro,6,2,1,206424,3543907,3,3,1.31,,0.34,,,0.544,,,,,0.19,-0.1281,,0.667,0.333,0.034,29.07,9.69,4.84,14.53,14.53
2020-04-15,SP,Rio Claro,8,2,4,206424,3543907,6,2,1.57,,0.34,,,0.491,,,,,0.0148,-0.0014,,0.333,0.25,0.034,38.76,9.69,19.38,29.07,9.69
2020-04-16,SP,Rio Claro,12,3,6,206424,3543907,9,3,2.35,,0.51,,,0.365,,0.066,,,-0.1939,0.173,,0.333,0.25,0.034,58.13,14.53,29.07,43.6,14.53
2020-04-17,SP,Rio Claro,12,3,5,206424,3543907,8,4,2.35,,0.51,,,-0.0559,,-0.0086,,,-0.0002,0.0,,0.375,0.25,0.034,58.13,14.53,24.22,38.76,19.38
2020-04-18,SP,Rio Claro,14,3,5,206424,3543907,8,6,1.8,1.6,0.312,1.91,-0.1132,-0.4973,,-0.0563,,,-0.0101,,,0.375,0.214,0.034,67.82,14.53,24.22,38.76,29.07
2020-04-19,SP,Rio Claro,14,3,8,206424,3543907,11,3,1.17,0.833,0.312,1.14,0.0202,-0.3874,,-0.0309,,,,,,0.273,0.214,0.034,67.82,14.53,38.76,53.29,14.53
2020-04-20,SP,Rio Claro,14,3,8,206424,3543907,11,3,0.312,0.178,0.126,0.304,0.0077,-0.1096,,0.0002,,,,,,0.273,0.214,0.034,67.82,14.53,38.76,53.29,14.53
2020-04-21,SP,Rio Claro,14,4,7,206424,3543907,11,3,0.312,0.345,0.303,0.648,-0.3358,-0.0985,-0.3447,0.0318,-0.3129,0.214,,,,0.364,0.286,0.034,67.82,19.38,33.91,53.29,14.53
2020-04-22,SP,Rio Claro,14,4,8,206424,3543907,12,2,0.27,0.556,0.515,1.07,-0.8007,-0.0684,-0.171,0.0801,-0.091,0.0226,,,,0.333,0.286,0.034,67.82,19.38,38.76,58.13,9.69
2020-04-23,SP,Rio Claro,14,4,7,206424,3543907,11,3,0.27,0.0,0.515,0.515,-0.2451,-0.0006,-0.0,0.185,0.185,-0.1852,,,,0.364,0.286,0.034,67.82,19.38,33.91,53.29,14.53
2020-04-24,SP,Rio Claro,14,5,7,206424,3543907,12,2,0.27,-0.1323,0.643,0.511,-0.2415,0.0205,0.0201,0.09,0.11,-0.0895,,,,0.417,0.357,0.034,67.82,24.22,33.91,58.13,9.69
2020-04-25,SP,Rio Claro,16,7,8,206424,3543907,15,1,0.308,0.0,0.583,0.583,-0.2744,0.0516,-0.0,0.0419,0.0419,0.0097,,,,0.467,0.438,0.034,77.51,33.91,38.76,72.67,4.84
2020-04-26,SP,Rio Claro,16,7,8,206424,3543907,15,1,0.45,-0.1512,0.583,0.431,0.0186,0.0754,,-0.0066,,,-0.0204,,,0.467,0.438,0.034,77.51,33.91,38.76,72.67,4.84
2020-04-27,SP,Rio Claro,16,7,7,206424,3543907,14,2,0.585,0.0,0.729,0.729,-0.1438,0.008,,-0.1956,,,-0.0058,,,0.5,0.438,0.034,77.51,33.91,33.91,67.82,9.69
2020-04-28,SP,Rio Claro,16,7,7,206424,3543907,14,2,0.585,0.0,0.486,0.486,0.0987,-0.001,,-0.1135,,,0.0004,,,0.5,0.438,0.034,77.51,33.91,33.91,67.82,9.69
2020-04-29,SP,Rio Claro,17,7,7,206424,3543907,14,3,0.288,0.0,0.135,0.135,0.154,-0.0215,,-0.0315,,,-0.0056,,,0.5,0.412,0.034,82.35,33.91,33.91,67.82,14.53
2020-04-30,SP,Rio Claro,18,8,7,206424,3543907,15,3,0.305,0.0,0.154,0.154,0.151,-0.0159,,-0.0412,,,,,,0.533,0.444,0.034,87.2,38.76,33.91,72.67,14.53
2020-05-01,SP,Rio Claro,18,8,7,206424,3543907,15,3,0.305,0.135,0.154,0.289,0.0165,-0.0192,,-0.0149,,,,,,0.533,0.444,0.034,87.2,38.76,33.91,72.67,14.53
2020-05-02,SP,Rio Claro,18,8,8,206424,3543907,16,2,0.447,0.154,0.154,0.308,0.139,-0.0605,,0.0002,,,,,,0.5,0.444,0.034,87.2,38.76,38.76,77.51,9.69
2020-05-03,SP,Rio Claro,18,8,8,206424,3543907,16,2,0.423,0.154,0.292,0.447,-0.0237,0.0532,,-0.0073,,,,,,0.5,0.444,0.034,87.2,38.76,38.76,77.51,9.69
2020-05-04,SP,Rio Claro,18,8,8,206424,3543907,16,2,0.14,0.154,0.136,0.29,-0.1503,0.0258,0.0002,-0.0002,-0.0,0.0258,,,,0.5,0.444,0.034,87.2,38.76,38.76,77.51,9.69
2020-05-05,SP,Rio Claro,19,8,8,206424,3543907,16,3,0.553,0.292,0.136,0.428,0.124,0.0238,-0.0073,-0.0002,-0.0076,0.0314,,,,0.5,0.421,0.034,92.04,38.76,38.76,77.51,14.53
2020-05-06,SP,Rio Claro,20,9,8,206424,3543907,17,3,0.713,0.136,0.153,0.288,0.424,,,,,,,,,0.529,0.45,0.034,96.89,43.6,38.76,82.35,14.53
2020-05-07,SP,Rio Claro,19,9,8,206424,3543907,17,2,0.553,0.136,0.153,0.288,0.264,,,,,,,,,0.529,0.474,0.034,92.04,43.6,38.76,82.35,9.69
2020-05-08,SP,Rio Claro,22,9,9,206424,3543907,18,4,,,,,,,,,,,,,,0.5,0.409,0.034,106.58,43.6,43.6,87.2,19.38
2020-05-09,SP,Rio Claro,23,9,9,206424,3543907,18,5,,,,,,,,,,,,,,0.5,0.391,0.034,111.42,43.6,43.6,87.2,24.22
2020-05-10,SP,Rio Claro,22,9,9,206424,3543907,18,4,,,,,,,,,,,,,,0.5,0.409,0.034,106.58,43.6,43.6,87.2,19.38
