Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-22,PA,Curuçá,1,0,1,40066,1502905,1,0,,,,,,,,,,,,,,0.0,0.0,0.034,24.96,0.0,24.96,24.96,0.0
2020-04-23,PA,Curuçá,1,0,1,40066,1502905,1,0,,,,,,,,,,,,,,0.0,0.0,0.034,24.96,0.0,24.96,24.96,0.0
2020-04-24,PA,Curuçá,3,0,2,40066,1502905,2,1,,,,,,,,,,,,,,0.0,0.0,0.034,74.88,0.0,49.92,49.92,24.96
2020-04-25,PA,Curuçá,3,0,1,40066,1502905,1,2,,,,,,,,,,,,,,0.0,0.0,0.034,74.88,0.0,24.96,24.96,49.92
2020-04-26,PA,Curuçá,4,0,2,40066,1502905,2,2,1.17,0.34,,,,,,,,,,,,0.0,0.0,0.034,99.84,0.0,49.92,49.92,49.92
2020-04-27,PA,Curuçá,4,0,2,40066,1502905,2,2,1.28,0.34,,,,,,,,,,,,0.0,0.0,0.034,99.84,0.0,49.92,49.92,49.92
2020-04-28,PA,Curuçá,4,0,2,40066,1502905,2,2,0.816,0.28,,,,,,,,,,,,0.0,0.0,0.034,99.84,0.0,49.92,49.92,49.92
2020-04-29,PA,Curuçá,6,0,3,40066,1502905,3,3,1.55,0.875,,,,0.275,0.231,,,,,,,0.0,0.0,0.034,149.75,0.0,74.88,74.88,74.88
2020-04-30,PA,Curuçá,7,0,3,40066,1502905,3,4,1.68,0.657,,,,0.384,0.204,,,,,,,0.0,0.0,0.034,174.71,0.0,74.88,74.88,99.84
2020-05-01,PA,Curuçá,11,0,5,40066,1502905,5,6,2.64,1.1,,,,0.798,0.326,,,,0.1,,,0.0,0.0,0.034,274.55,0.0,124.79,124.79,149.75
2020-05-02,PA,Curuçá,15,0,6,40066,1502905,6,9,3.6,1.31,,,,0.391,0.0434,,,,-0.1714,,,0.0,0.0,0.034,374.38,0.0,149.75,149.75,224.63
2020-05-03,PA,Curuçá,18,0,8,40066,1502905,8,10,3.06,1.03,,,,0.0682,0.0133,,,,-0.0235,,,0.0,0.0,0.034,449.26,0.0,199.67,199.67,249.59
2020-05-04,PA,Curuçá,18,3,8,40066,1502905,11,7,2.6,1.03,,,,-0.2245,-0.1068,,,,,,,0.273,0.167,0.034,449.26,74.88,199.67,274.55,174.71
2020-05-05,PA,Curuçá,18,3,8,40066,1502905,11,7,1.87,0.701,,,,,,,,,,,,0.273,0.167,0.034,449.26,74.88,199.67,274.55,174.71
2020-05-06,PA,Curuçá,18,3,7,40066,1502905,10,8,1.68,0.633,,,,,,,,,,,,0.3,0.167,0.034,449.26,74.88,174.71,249.59,199.67
2020-05-07,PA,Curuçá,18,3,7,40066,1502905,10,8,,,,,,,,,,,,,,0.3,0.167,0.034,449.26,74.88,174.71,249.59,199.67
2020-05-08,PA,Curuçá,22,3,9,40066,1502905,12,10,,,,,,,,,,,,,,0.25,0.136,0.034,549.09,74.88,224.63,299.51,249.59
2020-05-09,PA,Curuçá,28,3,11,40066,1502905,14,14,,,,,,,,,,,,,,0.214,0.107,0.034,698.85,74.88,274.55,349.42,349.42
