Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-22,PB,Itapororoca,1,0,1,18664,2507101,1,0,,,,,,,,,,,,,,0.0,0.0,0.034,53.58,0.0,53.58,53.58,0.0
2020-04-23,PB,Itapororoca,2,0,1,18664,2507101,1,1,,,,,,,,,,,,,,0.0,0.0,0.034,107.16,0.0,53.58,53.58,53.58
2020-04-24,PB,Itapororoca,3,0,2,18664,2507101,2,1,,,,,,,,,,,,,,0.0,0.0,0.034,160.74,0.0,107.16,107.16,53.58
2020-04-25,PB,Itapororoca,3,0,1,18664,2507101,1,2,,,,,,,,,,,,,,0.0,0.0,0.034,160.74,0.0,53.58,53.58,107.16
2020-04-26,PB,Itapororoca,3,0,1,18664,2507101,1,2,0.51,0.0,,,,,,,,,,,,0.0,0.0,0.034,160.74,0.0,53.58,53.58,107.16
2020-04-27,PB,Itapororoca,3,0,1,18664,2507101,1,2,0.179,0.0,,,,,,,,,,,,0.0,0.0,0.034,160.74,0.0,53.58,53.58,107.16
2020-04-28,PB,Itapororoca,3,0,1,18664,2507101,1,2,0.126,0.0,,,,,,,,,,,,0.0,0.0,0.034,160.74,0.0,53.58,53.58,107.16
2020-04-29,PB,Itapororoca,3,0,1,18664,2507101,1,2,0.0,0.0,,,,-0.0,,,,,,,,0.0,0.0,0.034,160.74,0.0,53.58,53.58,107.16
2020-04-30,PB,Itapororoca,3,0,1,18664,2507101,1,2,0.0,0.0,,,,-0.0,,,,,,,,0.0,0.0,0.034,160.74,0.0,53.58,53.58,107.16
2020-05-01,PB,Itapororoca,4,0,2,18664,2507101,2,2,0.168,0.208,,,,0.0,,,,,,,,0.0,0.0,0.034,214.32,0.0,107.16,107.16,107.16
2020-05-02,PB,Itapororoca,3,0,1,18664,2507101,1,2,0.126,0.104,,,,,,,,,,,,0.0,0.0,0.034,160.74,0.0,53.58,53.58,107.16
2020-05-03,PB,Itapororoca,3,0,1,18664,2507101,1,2,0.126,0.104,,,,,,,,,,,,0.0,0.0,0.034,160.74,0.0,53.58,53.58,107.16
2020-05-04,PB,Itapororoca,4,0,2,18664,2507101,2,2,0.168,0.208,,,,0.0,0.0,,,,,,,0.0,0.0,0.034,214.32,0.0,107.16,107.16,107.16
2020-05-05,PB,Itapororoca,4,0,2,18664,2507101,2,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.034,214.32,0.0,107.16,107.16,107.16
2020-05-06,PB,Itapororoca,4,1,2,18664,2507101,3,1,0.168,0.208,,,,,,,,,,,,0.333,0.25,0.034,214.32,53.58,107.16,160.74,53.58
2020-05-07,PB,Itapororoca,4,1,2,18664,2507101,3,1,,,,,,,,,,,,,,0.333,0.25,0.034,214.32,53.58,107.16,160.74,53.58
2020-05-08,PB,Itapororoca,4,1,2,18664,2507101,3,1,,,,,,,,,,,,,,0.333,0.25,0.034,214.32,53.58,107.16,160.74,53.58
2020-05-09,PB,Itapororoca,4,1,2,18664,2507101,3,1,,,,,,,,,,,,,,0.333,0.25,0.034,214.32,53.58,107.16,160.74,53.58
