Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-18,RS,Ibirapuitã,1,0,0,4013,4309951,0,1,,,,,,,,,,,,,,,0.0,0.034,249.19,0.0,0.0,0.0,249.19
2020-04-19,RS,Ibirapuitã,1,0,1,4013,4309951,1,0,,,,,,,,,,,,,,0.0,0.0,0.034,249.19,0.0,249.19,249.19,0.0
2020-04-20,RS,Ibirapuitã,1,0,1,4013,4309951,1,0,,,,,,,,,,,,,,0.0,0.0,0.034,249.19,0.0,249.19,249.19,0.0
2020-04-21,RS,Ibirapuitã,1,0,1,4013,4309951,1,0,,,,,,,,,,,,,,0.0,0.0,0.034,249.19,0.0,249.19,249.19,0.0
2020-04-22,RS,Ibirapuitã,2,0,1,4013,4309951,1,1,0.438,,,,,,,,,,,,,0.0,0.0,0.034,498.38,0.0,249.19,249.19,249.19
2020-04-23,RS,Ibirapuitã,2,0,1,4013,4309951,1,1,0.438,0.104,,,,,,,,,,,,0.0,0.0,0.034,498.38,0.0,249.19,249.19,249.19
2020-04-24,RS,Ibirapuitã,3,0,2,4013,4309951,2,1,0.657,0.208,,,,,,,,,,,,0.0,0.0,0.034,747.57,0.0,498.38,498.38,249.19
2020-04-25,RS,Ibirapuitã,4,0,2,4013,4309951,2,2,0.876,0.208,,,,-0.0088,,,,,,,,0.0,0.0,0.034,996.76,0.0,498.38,498.38,498.38
2020-04-26,RS,Ibirapuitã,4,0,2,4013,4309951,2,2,0.416,0.208,,,,-0.0727,-0.2082,,,,,,,0.0,0.0,0.034,996.76,0.0,498.38,498.38,498.38
2020-04-27,RS,Ibirapuitã,4,0,2,4013,4309951,2,2,0.416,0.208,,,,-0.4164,-0.2082,,,,,,,0.0,0.0,0.034,996.76,0.0,498.38,498.38,498.38
2020-04-28,RS,Ibirapuitã,4,0,2,4013,4309951,2,2,0.168,0.0,,,,-0.1678,-0.0,,,,,,,0.0,0.0,0.034,996.76,0.0,498.38,498.38,498.38
2020-04-29,RS,Ibirapuitã,4,0,2,4013,4309951,2,2,0.0,0.0,,,,-0.0,-0.0,,,,,,,0.0,0.0,0.034,996.76,0.0,498.38,498.38,498.38
2020-04-30,RS,Ibirapuitã,4,0,2,4013,4309951,2,2,0.0,0.0,,,,0.0,0.0,,,,,,,0.0,0.0,0.034,996.76,0.0,498.38,498.38,498.38
2020-05-01,RS,Ibirapuitã,4,0,2,4013,4309951,2,2,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,0.034,996.76,0.0,498.38,498.38,498.38
2020-05-02,RS,Ibirapuitã,4,1,2,4013,4309951,3,1,0.491,0.208,,,,,,,,,,,,0.333,0.25,0.034,996.76,249.19,498.38,747.57,249.19
2020-05-03,RS,Ibirapuitã,4,1,2,4013,4309951,3,1,0.491,0.208,,,,,,,,,,,,0.333,0.25,0.034,996.76,249.19,498.38,747.57,249.19
2020-05-04,RS,Ibirapuitã,4,1,2,4013,4309951,3,1,0.491,0.208,,,,,,,,,,,,0.333,0.25,0.034,996.76,249.19,498.38,747.57,249.19
2020-05-05,RS,Ibirapuitã,9,1,4,4013,4309951,5,4,1.76,0.68,,,,0.514,0.181,,,,,,,0.2,0.111,0.034,2242.71,249.19,996.76,1245.95,996.76
2020-05-06,RS,Ibirapuitã,9,1,4,4013,4309951,5,4,1.76,0.68,0.0,0.68,1.08,,,,,,,,,0.2,0.111,0.034,2242.71,249.19,996.76,1245.95,996.76
2020-05-07,RS,Ibirapuitã,9,1,4,4013,4309951,5,4,1.76,0.68,0.0,0.68,1.08,,,,,,,,,0.2,0.111,0.034,2242.71,249.19,996.76,1245.95,996.76
2020-05-08,RS,Ibirapuitã,14,1,6,4013,4309951,7,7,,,,,,,,,,,,,,0.143,0.0714,0.034,3488.66,249.19,1495.14,1744.33,1744.33
2020-05-09,RS,Ibirapuitã,14,1,6,4013,4309951,7,7,,,,,,,,,,,,,,0.143,0.0714,0.034,3488.66,249.19,1495.14,1744.33,1744.33
2020-05-10,RS,Ibirapuitã,14,1,6,4013,4309951,7,7,,,,,,,,,,,,,,0.143,0.0714,0.034,3488.66,249.19,1495.14,1744.33,1744.33
