Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-29,RJ,Rio Das Ostras,2,0,0,150674,3304524,0,2,,,,,,,,,,,,,,,0.0,0.034,13.27,0.0,0.0,0.0,13.27
2020-03-30,RJ,Rio Das Ostras,2,0,0,150674,3304524,0,2,,,,,,,,,,,,,,,0.0,0.034,13.27,0.0,0.0,0.0,13.27
2020-03-31,RJ,Rio Das Ostras,2,0,0,150674,3304524,0,2,,,,,,,,,,,,,,,0.0,0.034,13.27,0.0,0.0,0.0,13.27
2020-04-01,RJ,Rio Das Ostras,3,1,0,150674,3304524,1,2,,,,,,,,,,,,,,1.0,0.333,0.034,19.91,6.64,0.0,6.64,13.27
2020-04-02,RJ,Rio Das Ostras,3,1,0,150674,3304524,1,2,0.179,,,,,,,,,,,,,1.0,0.333,0.034,19.91,6.64,0.0,6.64,13.27
2020-04-03,RJ,Rio Das Ostras,3,1,0,150674,3304524,1,2,0.179,,,,,,,,,,,,,1.0,0.333,0.034,19.91,6.64,0.0,6.64,13.27
2020-04-04,RJ,Rio Das Ostras,3,1,0,150674,3304524,1,2,0.179,,,,,,,,,,,,,1.0,0.333,0.034,19.91,6.64,0.0,6.64,13.27
2020-04-05,RJ,Rio Das Ostras,3,1,0,150674,3304524,1,2,0.0,,0.0,,,0.0,,,,,,,,1.0,0.333,0.034,19.91,6.64,0.0,6.64,13.27
2020-04-06,RJ,Rio Das Ostras,3,1,0,150674,3304524,1,2,0.0,,0.0,,,0.0,,,,,,,,1.0,0.333,0.034,19.91,6.64,0.0,6.64,13.27
2020-04-07,RJ,Rio Das Ostras,3,1,0,150674,3304524,1,2,0.227,,0.0,,,0.0268,,,,,,,,1.0,0.333,0.034,19.91,6.64,0.0,6.64,13.27
2020-04-08,RJ,Rio Das Ostras,3,1,0,150674,3304524,1,2,0.227,,0.0,,,,,,,,,,,1.0,0.333,0.034,19.91,6.64,0.0,6.64,13.27
2020-04-09,RJ,Rio Das Ostras,3,1,0,150674,3304524,1,2,0.312,,0.104,,,,,,,,,,,1.0,0.333,0.034,19.91,6.64,0.0,6.64,13.27
2020-04-10,RJ,Rio Das Ostras,5,1,0,150674,3304524,1,4,0.52,,0.104,,,0.165,,,,,,,,1.0,0.2,0.034,33.18,6.64,0.0,6.64,26.55
2020-04-11,RJ,Rio Das Ostras,5,1,0,150674,3304524,1,4,0.643,,0.104,,,0.258,,,,,,,,1.0,0.2,0.034,33.18,6.64,0.0,6.64,26.55
2020-04-12,RJ,Rio Das Ostras,6,2,0,150674,3304524,2,4,0.902,,0.208,,,0.242,,0.0556,,,0.039,,,1.0,0.333,0.034,39.82,13.27,0.0,13.27,26.55
