Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-21,SC,Itajaí,6,0,0,219536,4208203,0,6,,,,,,,,,,,,,,,0.0,0.034,27.33,0.0,0.0,0.0,27.33
2020-03-22,SC,Itajaí,7,0,0,219536,4208203,0,7,,,,,,,,,,,,,,,0.0,0.034,31.89,0.0,0.0,0.0,31.89
2020-03-23,SC,Itajaí,7,0,0,219536,4208203,0,7,,,,,,,,,,,,,,,0.0,0.034,31.89,0.0,0.0,0.0,31.89
2020-03-24,SC,Itajaí,10,0,0,219536,4208203,0,10,,,,,,,,,,,,,,,0.0,0.034,45.55,0.0,0.0,0.0,45.55
2020-03-25,SC,Itajaí,12,0,0,219536,4208203,0,12,2.04,,,,,,,,,,,,,,0.0,0.034,54.66,0.0,0.0,0.0,54.66
2020-03-26,SC,Itajaí,16,0,0,219536,4208203,0,16,2.31,,,,,,,,,,,,,,0.0,0.034,72.88,0.0,0.0,0.0,72.88
2020-03-27,SC,Itajaí,18,0,0,219536,4208203,0,18,2.6,,,,,,,,,,,,,,0.0,0.034,81.99,0.0,0.0,0.0,81.99
2020-03-28,SC,Itajaí,18,0,0,219536,4208203,0,18,1.58,,,,,-0.4126,,,,,,,,,0.0,0.034,81.99,0.0,0.0,0.0,81.99
2020-03-29,SC,Itajaí,18,0,0,219536,4208203,0,18,1.07,,,,,-0.4611,,,,,,,,,0.0,0.034,81.99,0.0,0.0,0.0,81.99
2020-03-30,SC,Itajaí,18,0,0,219536,4208203,0,18,0.447,,,,,-0.1623,,,,,,,,,0.0,0.034,81.99,0.0,0.0,0.0,81.99
2020-03-31,SC,Itajaí,18,0,0,219536,4208203,0,18,0.14,,,,,-0.0402,,,,,,,,,0.0,0.034,81.99,0.0,0.0,0.0,81.99
2020-04-01,SC,Itajaí,18,0,0,219536,4208203,0,18,0.273,,,,,-0.0464,,,,,,,,,0.0,0.034,81.99,0.0,0.0,0.0,81.99
2020-04-02,SC,Itajaí,19,0,0,219536,4208203,0,19,0.288,,,,,0.0281,,,,,,,,,0.0,0.034,86.55,0.0,0.0,0.0,86.55
2020-04-03,SC,Itajaí,19,0,0,219536,4208203,0,19,0.423,,,,,0.214,,,,,,,,,0.0,0.034,86.55,0.0,0.0,0.0,86.55
2020-04-04,SC,Itajaí,20,1,0,219536,4208203,1,19,0.713,,,,,0.329,,,,,0.552,,,1.0,0.05,0.034,91.1,4.56,0.0,4.56,86.55
2020-04-05,SC,Itajaí,20,1,0,219536,4208203,1,19,1.08,,,,,0.541,,,,,0.273,,,1.0,0.05,0.034,91.1,4.56,0.0,4.56,86.55
2020-04-06,SC,Itajaí,21,1,0,219536,4208203,1,20,1.82,,,,,0.729,,,,,0.233,-0.1754,,1.0,0.0476,0.034,95.66,4.56,0.0,4.56,91.1
2020-04-07,SC,Itajaí,23,1,0,219536,4208203,1,22,2.2,,,,,0.756,,,,,-0.0083,0.0017,,1.0,0.0435,0.034,104.77,4.56,0.0,4.56,100.21
2020-04-08,SC,Itajaí,26,1,0,219536,4208203,1,25,2.28,,0.104,,,0.523,,,,,-0.1402,0.0194,,1.0,0.0385,0.034,118.43,4.56,0.0,4.56,113.88
2020-04-09,SC,Itajaí,34,1,0,219536,4208203,1,33,3.12,,0.104,,,0.286,,,,,-0.1488,,,1.0,0.0294,0.034,154.87,4.56,0.0,4.56,150.32
2020-04-10,SC,Itajaí,36,1,0,219536,4208203,1,35,3.03,,0.104,,,-0.0834,,,,,0.0055,,,1.0,0.0278,0.034,163.98,4.56,0.0,4.56,159.43
2020-04-11,SC,Itajaí,36,2,0,219536,4208203,2,34,2.82,,0.208,,,-0.4268,,0.031,,,-0.0811,,,1.0,0.0556,0.034,163.98,9.11,0.0,9.11,154.87
2020-04-12,SC,Itajaí,37,2,0,219536,4208203,2,35,1.91,,0.208,,,-0.482,,0.031,,,,,,1.0,0.0541,0.034,168.54,9.11,0.0,9.11,159.43
2020-04-13,SC,Itajaí,37,2,0,219536,4208203,2,35,1.0,,0.208,,,-0.2563,,-0.2082,,,,,,1.0,0.0541,0.034,168.54,9.11,0.0,9.11,159.43
2020-04-14,SC,Itajaí,39,2,5,219536,4208203,7,32,0.731,,0.208,,,-0.1937,,-0.2082,,,,,,0.286,0.0513,0.034,177.65,9.11,22.78,31.89,145.76
2020-04-15,SC,Itajaí,37,2,18,219536,4208203,20,17,0.694,,0.0,,,-0.0658,,-0.0,,,,,,0.1,0.0541,0.034,168.54,9.11,81.99,91.1,77.44
2020-04-16,SC,Itajaí,41,2,19,219536,4208203,21,20,0.606,,0.0,,,-0.0202,,-0.0,,,,,,0.0952,0.0488,0.034,186.76,9.11,86.55,95.66,91.1
2020-04-17,SC,Itajaí,41,2,17,219536,4208203,19,22,1.16,,0.0,,,0.113,,-0.0,,,,,,0.105,0.0488,0.034,186.76,9.11,77.44,86.55,100.21
2020-04-18,SC,Itajaí,41,2,16,219536,4208203,18,23,0.847,4.02,0.0,4.02,-3.1721,-0.0236,,,,,,,,0.111,0.0488,0.034,186.76,9.11,72.88,81.99,104.77
2020-04-19,SC,Itajaí,41,2,23,219536,4208203,25,16,1.16,1.11,0.0,1.11,0.0576,-0.0013,,,,,0.0002,,,0.08,0.0488,0.034,186.76,9.11,104.77,113.88,72.88
2020-04-20,SC,Itajaí,45,2,24,219536,4208203,26,19,0.602,0.814,0.119,0.934,-0.3313,-0.0742,,,,,,,,0.0769,0.0444,0.034,204.98,9.11,109.32,118.43,86.55
2020-04-21,SC,Itajaí,45,2,24,219536,4208203,26,19,0.602,1.06,0.119,1.18,-0.5759,0.0533,-0.5131,,,,,,,0.0769,0.0444,0.034,204.98,9.11,109.32,118.43,86.55
