Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-01,PA,Santarém,1,1,0,304589,1506807,1,0,,,,,,,,,,,,,,1.0,1.0,,3.28,3.28,0.0,3.28,0.0
2020-04-02,PA,Santarém,4,1,0,304589,1506807,1,3,,,,,,,,,,,,,,1.0,0.25,,13.13,3.28,0.0,3.28,9.85
2020-04-03,PA,Santarém,5,1,0,304589,1506807,1,4,,,,,,,,,,,,,,1.0,0.2,,16.42,3.28,0.0,3.28,13.13
2020-04-04,PA,Santarém,5,1,0,304589,1506807,1,4,1.5,,0.0,,,,,,,,,,,1.0,0.2,,16.42,3.28,0.0,3.28,13.13
2020-04-05,PA,Santarém,5,1,0,304589,1506807,1,4,1.0,,0.0,,,,,,,,,,,1.0,0.2,,16.42,3.28,0.0,3.28,13.13
2020-04-06,PA,Santarém,10,1,0,304589,1506807,1,9,0.833,,0.0,,,,,,,,,,,1.0,0.1,,32.83,3.28,0.0,3.28,29.55
2020-04-07,PA,Santarém,10,1,0,304589,1506807,1,9,1.33,,0.0,,,-0.1667,,,,,,,,1.0,0.1,,32.83,3.28,0.0,3.28,29.55
2020-04-08,PA,Santarém,10,1,0,304589,1506807,1,9,1.33,,0.0,,,-0.0833,,,,,,,,1.0,0.1,,32.83,3.28,0.0,3.28,29.55
2020-04-09,PA,Santarém,10,1,0,304589,1506807,1,9,0.5,,0.0,,,0.139,,,,,,,,1.0,0.1,,32.83,3.28,0.0,3.28,29.55
2020-04-10,PA,Santarém,13,1,0,304589,1506807,1,12,0.5,,0.0,,,-0.0278,,,,,,,,1.0,0.0769,,42.68,3.28,0.0,3.28,39.4
2020-04-11,PA,Santarém,13,1,0,304589,1506807,1,12,0.5,,0.0,,,-0.0278,,,,,0.0417,,,1.0,0.0769,,42.68,3.28,0.0,3.28,39.4
2020-04-12,PA,Santarém,13,1,0,304589,1506807,1,12,1.67,,0.0,,,0.111,,,,,,,,1.0,0.0769,,42.68,3.28,0.0,3.28,39.4
