Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-05,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-06,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-08,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-12,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-15,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-16,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-18,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-19,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-21,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-22,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-23,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-24,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,0.0,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-25,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,0.0,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-26,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,0.0,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-27,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,0.0,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-28,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,0.167,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-29,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,0.167,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-30,RJ,Barra Mansa,1,0,0,184412,3300407,0,1,0.167,,,,,,,,,,,,,,0.0,,5.42,0.0,0.0,0.0,5.42
2020-03-31,RJ,Barra Mansa,2,0,0,184412,3300407,0,2,0.333,,,,,0.0,,,,,,,,,0.0,,10.85,0.0,0.0,0.0,10.85
2020-04-01,RJ,Barra Mansa,2,0,0,184412,3300407,0,2,0.333,,,,,0.139,,,,,,,,,0.0,,10.85,0.0,0.0,0.0,10.85
2020-04-02,RJ,Barra Mansa,2,0,0,184412,3300407,0,2,0.333,,,,,0.139,,,,,,,,,0.0,,10.85,0.0,0.0,0.0,10.85
2020-04-03,RJ,Barra Mansa,3,0,0,184412,3300407,0,3,0.167,,,,,0.0833,,,,,0.0069,,,,0.0,,16.27,0.0,0.0,0.0,16.27
2020-04-04,RJ,Barra Mansa,3,0,0,184412,3300407,0,3,1.0,,,,,0.167,,,,,0.0139,,,,0.0,,16.27,0.0,0.0,0.0,16.27
2020-04-05,RJ,Barra Mansa,3,0,0,184412,3300407,0,3,1.0,,,,,0.167,,,,,-0.0347,-0.0122,,,0.0,,16.27,0.0,0.0,0.0,16.27
