Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-10,CE,Crato,1,0,0,132123,2304202,0,1,,,,,,,,,,,,,,,0.0,0.034,7.57,0.0,0.0,0.0,7.57
2020-04-11,CE,Crato,1,0,0,132123,2304202,0,1,,,,,,,,,,,,,,,0.0,0.034,7.57,0.0,0.0,0.0,7.57
2020-04-12,CE,Crato,1,0,0,132123,2304202,0,1,,,,,,,,,,,,,,,0.0,0.034,7.57,0.0,0.0,0.0,7.57
2020-04-13,CE,Crato,2,0,0,132123,2304202,0,2,,,,,,,,,,,,,,,0.0,0.034,15.14,0.0,0.0,0.0,15.14
2020-04-14,CE,Crato,2,0,0,132123,2304202,0,2,0.438,,,,,,,,,,,,,,0.0,0.034,15.14,0.0,0.0,0.0,15.14
2020-04-15,CE,Crato,4,0,2,132123,2304202,2,2,1.03,,,,,,,,,,,,,0.0,0.0,0.034,30.27,0.0,15.14,15.14,15.14
2020-04-16,CE,Crato,4,0,2,132123,2304202,2,2,1.03,,,,,,,,,,,,,0.0,0.0,0.034,30.27,0.0,15.14,15.14,15.14
2020-04-17,CE,Crato,4,0,2,132123,2304202,2,2,0.559,,,,,-0.5594,,,,,,,,0.0,0.0,0.034,30.27,0.0,15.14,15.14,15.14
2020-04-18,CE,Crato,5,0,2,132123,2304202,2,3,0.52,,,,,-0.5204,,,,,,,,0.0,0.0,0.034,37.84,0.0,15.14,15.14,22.71
2020-04-19,CE,Crato,5,0,3,132123,2304202,3,2,0.0,0.0,,,,-0.0,,,,,,,,0.0,0.0,0.034,37.84,0.0,22.71,22.71,15.14
2020-04-20,CE,Crato,5,0,3,132123,2304202,3,2,0.0,0.0,,,,-0.0,,,,,,,,0.0,0.0,0.034,37.84,0.0,22.71,22.71,15.14
2020-04-21,CE,Crato,4,0,2,132123,2304202,2,2,0.0,0.0,,,,-0.0,,,,,,,,0.0,0.0,0.034,30.27,0.0,15.14,15.14,15.14
2020-04-22,CE,Crato,4,0,2,132123,2304202,2,2,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.034,30.27,0.0,15.14,15.14,15.14
2020-04-23,CE,Crato,4,0,2,132123,2304202,2,2,0.197,0.0,,,,,,,,,,,,0.0,0.0,0.034,30.27,0.0,15.14,15.14,15.14
2020-04-24,CE,Crato,4,0,2,132123,2304202,2,2,0.278,0.0839,,,,,,,,,,,,0.0,0.0,0.034,30.27,0.0,15.14,15.14,15.14
2020-04-25,CE,Crato,5,0,2,132123,2304202,2,3,0.52,0.208,,,,,,,,,,,,0.0,0.0,0.034,37.84,0.0,15.14,15.14,22.71
2020-04-26,CE,Crato,7,0,3,132123,2304202,3,4,0.729,0.179,,,,0.244,,,,,,,,0.0,0.0,0.034,52.98,0.0,22.71,22.71,30.27
2020-04-27,CE,Crato,8,0,4,132123,2304202,4,4,0.833,0.239,,,,0.124,0.039,,,,,,,0.0,0.0,0.034,60.55,0.0,30.27,30.27,30.27
2020-04-28,CE,Crato,8,0,4,132123,2304202,4,4,0.833,0.239,,,,-0.0907,-0.0228,,,,0.0481,,,0.0,0.0,0.034,60.55,0.0,30.27,30.27,30.27
2020-04-29,CE,Crato,8,0,3,132123,2304202,3,5,0.556,0.179,,,,0.0252,0.0123,,,,-0.0252,,,0.0,0.0,0.034,60.55,0.0,22.71,22.71,37.84
2020-04-30,CE,Crato,8,0,3,132123,2304202,3,5,0.292,0.126,,,,0.0,0.0012,,,,,,,0.0,0.0,0.034,60.55,0.0,22.71,22.71,37.84
2020-05-01,CE,Crato,8,0,3,132123,2304202,3,5,0.91,0.25,,,,0.0383,0.0415,,,,0.0375,,,0.0,0.0,0.034,60.55,0.0,22.71,22.71,37.84
2020-05-02,CE,Crato,8,0,3,132123,2304202,3,5,0.833,0.25,,,,0.196,0.081,,,,,,,0.0,0.0,0.034,60.55,0.0,22.71,22.71,37.84
2020-05-03,CE,Crato,9,0,4,132123,2304202,4,5,1.02,0.515,,,,0.426,0.217,,,,0.345,,,0.0,0.0,0.034,68.12,0.0,30.27,30.27,37.84
2020-05-04,CE,Crato,17,0,7,132123,2304202,7,10,1.6,0.729,,,,0.227,0.174,,,,,,,0.0,0.0,0.034,128.67,0.0,52.98,52.98,75.69
2020-05-05,CE,Crato,16,0,7,132123,2304202,7,9,1.67,0.729,,,,,,,,,,,,0.0,0.0,0.034,121.1,0.0,52.98,52.98,68.12
2020-05-06,CE,Crato,17,0,7,132123,2304202,7,10,1.77,0.729,,,,,,,,,,,,0.0,0.0,0.034,128.67,0.0,52.98,52.98,75.69
2020-05-07,CE,Crato,15,0,6,132123,2304202,6,9,,,,,,,,,,,,,,0.0,0.0,0.034,113.53,0.0,45.41,45.41,68.12
2020-05-08,CE,Crato,16,0,6,132123,2304202,6,10,,,,,,,,,,,,,,0.0,0.0,0.034,121.1,0.0,45.41,45.41,75.69
2020-05-09,CE,Crato,16,0,6,132123,2304202,6,10,,,,,,,,,,,,,,0.0,0.0,0.034,121.1,0.0,45.41,45.41,75.69
