Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-27,CE,Maranguape,1,0,0,128978,2307700,0,1,,,,,,,,,,,,,,,0.0,0.034,7.75,0.0,0.0,0.0,7.75
2020-03-28,CE,Maranguape,1,0,0,128978,2307700,0,1,,,,,,,,,,,,,,,0.0,0.034,7.75,0.0,0.0,0.0,7.75
2020-03-29,CE,Maranguape,1,0,0,128978,2307700,0,1,,,,,,,,,,,,,,,0.0,0.034,7.75,0.0,0.0,0.0,7.75
2020-03-30,CE,Maranguape,1,0,0,128978,2307700,0,1,,,,,,,,,,,,,,,0.0,0.034,7.75,0.0,0.0,0.0,7.75
2020-03-31,CE,Maranguape,1,0,0,128978,2307700,0,1,0.104,,,,,,,,,,,,,,0.0,0.034,7.75,0.0,0.0,0.0,7.75
2020-04-01,CE,Maranguape,1,0,0,128978,2307700,0,1,0.104,,,,,,,,,,,,,,0.0,0.034,7.75,0.0,0.0,0.0,7.75
2020-04-02,CE,Maranguape,2,0,0,128978,2307700,0,2,0.0,,,,,,,,,,,,,,0.0,0.034,15.51,0.0,0.0,0.0,15.51
2020-04-03,CE,Maranguape,2,0,0,128978,2307700,0,2,0.208,,,,,0.0,,,,,,,,,0.0,0.034,15.51,0.0,0.0,0.0,15.51
2020-04-04,CE,Maranguape,2,0,0,128978,2307700,0,2,0.208,,,,,-0.2082,,,,,,,,,0.0,0.034,15.51,0.0,0.0,0.0,15.51
2020-04-05,CE,Maranguape,1,0,0,128978,2307700,0,1,0.104,,,,,,,,,,,,,,0.0,0.034,7.75,0.0,0.0,0.0,7.75
2020-04-06,CE,Maranguape,2,0,0,128978,2307700,0,2,0.0,,,,,-0.0,,,,,,,,,0.0,0.034,15.51,0.0,0.0,0.0,15.51
2020-04-07,CE,Maranguape,2,0,0,128978,2307700,0,2,0.0,,,,,0.0,,,,,,,,,0.0,0.034,15.51,0.0,0.0,0.0,15.51
2020-04-08,CE,Maranguape,2,0,0,128978,2307700,0,2,0.119,,,,,0.0261,,,,,,,,,0.0,0.034,15.51,0.0,0.0,0.0,15.51
2020-04-09,CE,Maranguape,2,0,0,128978,2307700,0,2,0.34,,,,,,,,,,,,,,0.0,0.034,15.51,0.0,0.0,0.0,15.51
2020-04-10,CE,Maranguape,2,0,0,128978,2307700,0,2,0.28,,,,,,,,,,,,,,0.0,0.034,15.51,0.0,0.0,0.0,15.51
2020-04-11,CE,Maranguape,3,0,0,128978,2307700,0,3,0.42,,,,,0.256,,,,,,,,,0.0,0.034,23.26,0.0,0.0,0.0,23.26
2020-04-12,CE,Maranguape,3,0,0,128978,2307700,0,3,0.588,,,,,0.19,,,,,,,,,0.0,0.034,23.26,0.0,0.0,0.0,23.26
2020-04-13,CE,Maranguape,5,2,0,128978,2307700,2,3,1.29,,,,,0.585,,,,,0.194,,,1.0,0.4,0.034,38.77,15.51,0.0,15.51,23.26
2020-04-14,CE,Maranguape,5,2,1,128978,2307700,3,2,1.38,,,,,0.605,,,,,0.256,,,0.667,0.4,0.034,38.77,15.51,7.75,23.26,15.51
2020-04-15,CE,Maranguape,7,2,3,128978,2307700,5,2,1.81,,,,,0.548,,,,,-0.0099,0.0022,,0.4,0.286,0.034,54.27,15.51,23.26,38.77,15.51
2020-04-16,CE,Maranguape,10,2,5,128978,2307700,7,3,2.58,,,,,0.554,,,,,-0.0915,0.0536,,0.286,0.2,0.034,77.53,15.51,38.77,54.27,23.26
2020-04-17,CE,Maranguape,11,2,5,128978,2307700,7,4,2.21,,0.0,,,0.352,,,,,-0.0182,,,0.286,0.182,0.034,85.29,15.51,38.77,54.27,31.01
2020-04-18,CE,Maranguape,15,2,6,128978,2307700,8,7,3.41,2.45,0.0,2.45,0.962,0.468,,,,,-0.1046,,,0.25,0.133,0.034,116.3,15.51,46.52,62.03,54.27
2020-04-19,CE,Maranguape,15,2,9,128978,2307700,11,4,2.89,2.1,0.0,2.1,0.79,0.259,,,,,0.0345,,,0.182,0.133,0.034,116.3,15.51,69.78,85.29,31.01
2020-04-20,CE,Maranguape,18,2,10,128978,2307700,12,6,3.44,2.01,0.0,2.01,1.43,0.512,,,,,0.046,,,0.167,0.111,0.034,139.56,15.51,77.53,93.04,46.52
2020-04-21,CE,Maranguape,21,2,11,128978,2307700,13,8,3.97,2.31,0.0,2.31,1.66,0.605,0.0865,,,,0.304,0.365,,0.154,0.0952,0.034,162.82,15.51,85.29,100.79,62.03
2020-04-22,CE,Maranguape,24,2,13,128978,2307700,15,9,4.42,2.85,0.0,2.85,1.57,0.879,0.236,,,,0.368,0.393,,0.133,0.0833,0.034,186.08,15.51,100.79,116.3,69.78
2020-04-23,CE,Maranguape,34,2,18,128978,2307700,20,14,6.93,2.95,0.208,3.15,3.78,1.46,0.383,,,,0.406,-0.1899,0.146,0.1,0.0588,0.034,263.61,15.51,139.56,155.07,108.55
2020-04-24,CE,Maranguape,37,2,19,128978,2307700,21,16,7.15,3.12,0.28,3.4,3.75,1.26,0.23,,,,-0.0459,-0.0046,0.0002,0.0952,0.0541,0.034,286.87,15.51,147.31,162.82,124.05
2020-04-25,CE,Maranguape,49,2,24,128978,2307700,26,23,8.96,3.7,0.28,3.98,4.98,0.787,-0.237,,,,-0.49,0.339,,0.0769,0.0408,0.034,379.91,15.51,186.08,201.58,178.32
2020-04-26,CE,Maranguape,55,4,26,128978,2307700,30,25,8.96,3.3,0.559,3.86,5.1,-0.0786,-0.2872,0.234,-0.0527,-0.0259,0.012,,,0.133,0.0727,0.034,426.43,31.01,201.58,232.6,193.83
2020-04-27,CE,Maranguape,62,5,29,128978,2307700,34,28,6.74,2.04,1.1,3.14,3.6,-0.7693,-0.4256,0.37,-0.0557,-0.7136,-0.1502,,,0.147,0.0806,0.034,480.7,38.77,224.84,263.61,217.09
2020-04-28,CE,Maranguape,68,5,30,128978,2307700,35,33,6.64,1.87,1.2,3.07,3.57,-1.3436,-0.5148,0.383,-0.1319,-1.2117,,,,0.143,0.0735,0.034,527.22,38.77,232.6,271.36,255.86
2020-04-29,CE,Maranguape,69,5,30,128978,2307700,35,34,3.9,0.972,1.2,2.17,1.73,-0.2931,-0.0947,0.167,0.072,-0.3651,,,,0.143,0.0725,0.034,534.97,38.77,232.6,271.36,263.61
2020-04-30,CE,Maranguape,70,8,29,128978,2307700,37,33,2.89,0.738,1.12,1.86,1.03,-0.1437,-0.0116,0.0419,0.0303,-0.174,,,,0.216,0.114,0.034,542.73,62.03,224.84,286.87,255.86
2020-05-01,CE,Maranguape,71,9,29,128978,2307700,38,33,6.06,1.98,1.07,3.05,3.01,-0.304,-0.0041,0.0616,0.0575,-0.3615,,,,0.237,0.127,0.034,550.48,69.78,224.84,294.62,255.86
2020-05-02,CE,Maranguape,72,9,30,128978,2307700,39,33,5.22,1.89,1.32,3.21,2.02,0.653,0.449,-0.0384,0.411,0.242,,,,0.231,0.125,0.034,558.23,69.78,232.6,302.38,255.86
2020-05-03,CE,Maranguape,73,10,31,128978,2307700,41,32,5.13,1.85,1.58,3.43,1.7,1.28,0.687,-0.0401,0.646,0.631,,,,0.244,0.137,0.034,565.99,77.53,240.35,317.88,248.1
2020-05-04,CE,Maranguape,110,11,46,128978,2307700,57,53,7.03,2.82,1.03,3.86,3.17,0.968,0.478,0.0652,0.544,0.425,,,,0.193,0.1,0.034,852.86,85.29,356.65,441.94,410.92
2020-05-05,CE,Maranguape,111,13,46,128978,2307700,59,52,8.78,3.58,0.984,4.56,4.22,,,,,,,,,0.22,0.117,0.034,860.61,100.79,356.65,457.44,403.17
2020-05-06,CE,Maranguape,111,14,45,128978,2307700,59,52,11.55,4.32,1.46,5.78,5.78,,,,,,,,,0.237,0.126,0.034,860.61,108.55,348.9,457.44,403.17
