Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-07,MT,Primavera Do Leste,1,0,0,62019,5107040,0,1,,,,,,,,,,,,,,,0.0,0.034,16.12,0.0,0.0,0.0,16.12
2020-04-08,MT,Primavera Do Leste,1,0,0,62019,5107040,0,1,,,,,,,,,,,,,,,0.0,0.034,16.12,0.0,0.0,0.0,16.12
2020-04-09,MT,Primavera Do Leste,1,0,0,62019,5107040,0,1,,,,,,,,,,,,,,,0.0,0.034,16.12,0.0,0.0,0.0,16.12
2020-04-10,MT,Primavera Do Leste,1,0,0,62019,5107040,0,1,,,,,,,,,,,,,,,0.0,0.034,16.12,0.0,0.0,0.0,16.12
2020-04-11,MT,Primavera Do Leste,1,0,0,62019,5107040,0,1,0.0,,,,,,,,,,,,,,0.0,0.034,16.12,0.0,0.0,0.0,16.12
2020-04-12,MT,Primavera Do Leste,1,0,0,62019,5107040,0,1,0.219,,,,,,,,,,,,,,0.0,0.034,16.12,0.0,0.0,0.0,16.12
2020-04-13,MT,Primavera Do Leste,1,0,0,62019,5107040,0,1,0.219,,,,,,,,,,,,,,0.0,0.034,16.12,0.0,0.0,0.0,16.12
2020-04-14,MT,Primavera Do Leste,1,0,0,62019,5107040,0,1,0.219,,,,,,,,,,,,,,0.0,0.034,16.12,0.0,0.0,0.0,16.12
2020-04-15,MT,Primavera Do Leste,4,0,2,62019,5107040,2,2,0.876,,,,,0.28,,,,,,,,0.0,0.0,0.034,64.5,0.0,32.25,32.25,32.25
2020-04-16,MT,Primavera Do Leste,4,0,2,62019,5107040,2,2,0.876,,,,,0.28,,,,,,,,0.0,0.0,0.034,64.5,0.0,32.25,32.25,32.25
2020-04-17,MT,Primavera Do Leste,4,0,2,62019,5107040,2,2,0.876,,,,,-0.8761,,,,,0.092,,,0.0,0.0,0.034,64.5,0.0,32.25,32.25,32.25
2020-04-18,MT,Primavera Do Leste,4,0,2,62019,5107040,2,2,0.876,,,,,-0.2007,,,,,0.201,,,0.0,0.0,0.034,64.5,0.0,32.25,32.25,32.25
2020-04-19,MT,Primavera Do Leste,4,0,2,62019,5107040,2,2,0.0,0.0,,,,-0.0,,,,,,,,0.0,0.0,0.034,64.5,0.0,32.25,32.25,32.25
2020-04-20,MT,Primavera Do Leste,4,0,2,62019,5107040,2,2,0.239,0.119,,,,-0.0546,,,,,,,,0.0,0.0,0.034,64.5,0.0,32.25,32.25,32.25
2020-04-21,MT,Primavera Do Leste,4,0,2,62019,5107040,2,2,0.239,0.119,,,,-0.0391,,,,,,,,0.0,0.0,0.034,64.5,0.0,32.25,32.25,32.25
2020-04-22,MT,Primavera Do Leste,4,0,2,62019,5107040,2,2,0.239,0.119,,,,,,,,,,,,0.0,0.0,0.034,64.5,0.0,32.25,32.25,32.25
2020-04-23,MT,Primavera Do Leste,6,0,3,62019,5107040,3,3,0.358,0.179,,,,0.0302,0.0151,,,,,,,0.0,0.0,0.034,96.74,0.0,48.37,48.37,48.37
2020-04-24,MT,Primavera Do Leste,6,0,3,62019,5107040,3,3,0.358,0.179,,,,0.076,0.0151,,,,,,,0.0,0.0,0.034,96.74,0.0,48.37,48.37,48.37
2020-04-25,MT,Primavera Do Leste,6,0,3,62019,5107040,3,3,0.358,0.179,,,,0.0039,-0.1789,,,,-0.0039,,,0.0,0.0,0.034,96.74,0.0,48.37,48.37,48.37
2020-04-26,MT,Primavera Do Leste,6,0,3,62019,5107040,3,3,0.625,0.179,,,,0.0,-0.0122,,,,-0.0,,,0.0,0.0,0.034,96.74,0.0,48.37,48.37,48.37
2020-04-27,MT,Primavera Do Leste,6,0,3,62019,5107040,3,3,0.252,0.0,,,,0.0149,-0.0,,,,0.0114,,,0.0,0.0,0.034,96.74,0.0,48.37,48.37,48.37
2020-04-28,MT,Primavera Do Leste,6,0,3,62019,5107040,3,3,0.358,0.126,,,,0.0212,-0.0085,,,,,,,0.0,0.0,0.034,96.74,0.0,48.37,48.37,48.37
2020-04-29,MT,Primavera Do Leste,8,0,3,62019,5107040,3,5,0.477,0.126,,,,-0.0142,-0.0016,,,,-0.0131,0.0019,,0.0,0.0,0.034,128.99,0.0,48.37,48.37,80.62
2020-04-30,MT,Primavera Do Leste,8,0,3,62019,5107040,3,5,0.477,0.126,,,,0.105,,,,,-0.0071,,,0.0,0.0,0.034,128.99,0.0,48.37,48.37,80.62
2020-05-01,MT,Primavera Do Leste,9,0,4,62019,5107040,4,5,0.537,0.168,,,,0.0172,0.0099,,,,,,,0.0,0.0,0.034,145.12,0.0,64.5,64.5,80.62
2020-05-02,MT,Primavera Do Leste,9,0,4,62019,5107040,4,5,0.681,0.168,,,,-0.0175,0.0099,,,,0.0094,,,0.0,0.0,0.034,145.12,0.0,64.5,64.5,80.62
2020-05-03,MT,Primavera Do Leste,9,0,4,62019,5107040,4,5,0.419,0.168,,,,0.0104,0.001,,,,0.0032,,,0.0,0.0,0.034,145.12,0.0,64.5,64.5,80.62
2020-05-04,MT,Primavera Do Leste,9,0,4,62019,5107040,4,5,0.419,0.168,,,,0.0385,0.0122,,,,,,,0.0,0.0,0.034,145.12,0.0,64.5,64.5,80.62
2020-05-05,MT,Primavera Do Leste,10,0,4,62019,5107040,4,6,0.539,0.13,,,,0.0221,0.0094,,,,,,,0.0,0.0,0.034,161.24,0.0,64.5,64.5,96.74
2020-05-06,MT,Primavera Do Leste,11,0,4,62019,5107040,4,7,0.833,0.239,,,,,,,,,,,,0.0,0.0,0.034,177.37,0.0,64.5,64.5,112.87
2020-05-07,MT,Primavera Do Leste,11,0,4,62019,5107040,4,7,0.833,0.239,,,,,,,,,,,,0.0,0.0,0.034,177.37,0.0,64.5,64.5,112.87
2020-05-08,MT,Primavera Do Leste,13,0,5,62019,5107040,5,8,,,,,,,,,,,,,,0.0,0.0,0.034,209.61,0.0,80.62,80.62,128.99
2020-05-09,MT,Primavera Do Leste,15,0,6,62019,5107040,6,9,,,,,,,,,,,,,,0.0,0.0,0.034,241.86,0.0,96.74,96.74,145.12
2020-05-10,MT,Primavera Do Leste,15,0,6,62019,5107040,6,9,,,,,,,,,,,,,,0.0,0.0,0.034,241.86,0.0,96.74,96.74,145.12
