Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-09,PE,João Alfredo,1,0,0,33822,2608107,0,1,,,,,,,,,,,,,,,0.0,,29.57,0.0,0.0,0.0,29.57
2020-04-10,PE,João Alfredo,1,0,0,33822,2608107,0,1,,,,,,,,,,,,,,,0.0,,29.57,0.0,0.0,0.0,29.57
2020-04-11,PE,João Alfredo,1,0,0,33822,2608107,0,1,,,,,,,,,,,,,,,0.0,,29.57,0.0,0.0,0.0,29.57
2020-04-12,PE,João Alfredo,2,0,0,33822,2608107,0,2,0.5,,,,,,,,,,,,,,0.0,,59.13,0.0,0.0,0.0,59.13
2020-04-13,PE,João Alfredo,3,0,0,33822,2608107,0,3,0.5,,,,,,,,,,,,,,0.0,,88.7,0.0,0.0,0.0,88.7
2020-04-14,PE,João Alfredo,3,0,0,33822,2608107,0,3,0.5,,,,,,,,,,,,,,0.0,,88.7,0.0,0.0,0.0,88.7
2020-04-15,PE,João Alfredo,4,0,2,33822,2608107,2,2,0.333,,,,,-0.0556,,,,,,,,0.0,0.0,,118.27,0.0,59.13,59.13,59.13
2020-04-16,PE,João Alfredo,4,0,2,33822,2608107,2,2,0.333,,,,,-0.0556,,,,,,,,0.0,0.0,,118.27,0.0,59.13,59.13,59.13
2020-04-17,PE,João Alfredo,4,0,2,33822,2608107,2,2,0.333,,,,,-0.0556,,,,,,,,0.0,0.0,,118.27,0.0,59.13,59.13,59.13
2020-04-18,PE,João Alfredo,4,0,2,33822,2608107,2,2,0.167,0.167,,,,-0.0278,,,,,,,,0.0,0.0,,118.27,0.0,59.13,59.13,59.13
2020-04-19,PE,João Alfredo,5,0,3,33822,2608107,3,2,0.167,0.167,,,,-0.0556,,,,,,,,0.0,0.0,,147.83,0.0,88.7,88.7,59.13
2020-04-20,PE,João Alfredo,5,0,3,33822,2608107,3,2,0.167,0.167,,,,-0.0278,,,,,,,,0.0,0.0,,147.83,0.0,88.7,88.7,59.13
2020-04-21,PE,João Alfredo,5,0,3,33822,2608107,3,2,0.167,0.167,,,,0.0,-0.0278,,,,,,,0.0,0.0,,147.83,0.0,88.7,88.7,59.13
2020-04-22,PE,João Alfredo,5,0,3,33822,2608107,3,2,0.0,-0.1667,,,,0.0,-0.0278,,,,,,,0.0,0.0,,147.83,0.0,88.7,88.7,59.13
2020-04-23,PE,João Alfredo,5,0,3,33822,2608107,3,2,0.167,0.0,,,,0.0278,-0.0278,,,,,,,0.0,0.0,,147.83,0.0,88.7,88.7,59.13
2020-04-24,PE,João Alfredo,5,0,3,33822,2608107,3,2,0.167,0.0,,,,0.0278,-0.0278,,,,,,,0.0,0.0,,147.83,0.0,88.7,88.7,59.13
