Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-08,MS,Bonito,1,0,0,21976,5002209,0,1,,,,,,,,,,,,,,,0.0,,45.5,0.0,0.0,0.0,45.5
2020-05-09,MS,Bonito,2,0,1,21976,5002209,1,1,,,,,,,,,,,,,,0.0,0.0,,91.01,0.0,45.5,45.5,45.5
2020-05-10,MS,Bonito,2,0,1,21976,5002209,1,1,,,,,,,,,,,,,,0.0,0.0,,91.01,0.0,45.5,45.5,45.5
2020-05-11,MS,Bonito,4,0,2,21976,5002209,2,2,,,,,,,,,,,,,,0.0,0.0,,182.02,0.0,91.01,91.01,91.01
2020-05-12,MS,Bonito,4,0,2,21976,5002209,2,2,,,,,,,,,,,,,,0.0,0.0,,182.02,0.0,91.01,91.01,91.01
2020-04-27,PA,Bonito,1,0,0,16286,1501600,0,1,,,,,,,,,,,,,,,0.0,,61.4,0.0,0.0,0.0,61.4
2020-04-28,PA,Bonito,1,0,0,16286,1501600,0,1,,,,,,,,,,,,,,,0.0,,61.4,0.0,0.0,0.0,61.4
2020-04-29,PA,Bonito,1,0,0,16286,1501600,0,1,,,,,,,,,,,,,,,0.0,,61.4,0.0,0.0,0.0,61.4
2020-04-30,PA,Bonito,3,0,1,16286,1501600,1,2,0.333,,,,,,,,,,,,,0.0,0.0,,184.21,0.0,61.4,61.4,122.8
2020-05-01,PA,Bonito,3,0,1,16286,1501600,1,2,0.333,,,,,,,,,,,,,0.0,0.0,,184.21,0.0,61.4,61.4,122.8
2020-05-02,PA,Bonito,3,0,1,16286,1501600,1,2,0.333,,,,,,,,,,,,,0.0,0.0,,184.21,0.0,61.4,61.4,122.8
2020-05-03,PA,Bonito,3,0,1,16286,1501600,1,2,0.0,0.0,,,,0.306,,,,,,,,0.0,0.0,,184.21,0.0,61.4,61.4,122.8
2020-05-04,PA,Bonito,3,0,1,16286,1501600,1,2,1.33,0.5,,,,0.306,,,,,,,,0.0,0.0,,184.21,0.0,61.4,61.4,122.8
2020-05-05,PA,Bonito,3,0,1,16286,1501600,1,2,2.17,0.833,,,,0.306,,,,,,,,0.0,0.0,,184.21,0.0,61.4,61.4,122.8
2020-05-06,PA,Bonito,3,0,1,16286,1501600,1,2,2.17,0.833,,,,,,,,,,,,0.0,0.0,,184.21,0.0,61.4,61.4,122.8
2020-05-07,PA,Bonito,11,0,4,16286,1501600,4,7,2.17,0.833,,,,,,,,,,,,0.0,0.0,,675.43,0.0,245.61,245.61,429.82
2020-05-08,PA,Bonito,16,0,6,16286,1501600,6,10,2.17,0.833,,,,,,,,,,,,0.0,0.0,,982.44,0.0,368.41,368.41,614.02
2020-05-09,PA,Bonito,16,0,6,16286,1501600,6,10,3.33,1.33,,,,,,,,,,,,0.0,0.0,,982.44,0.0,368.41,368.41,614.02
2020-05-10,PA,Bonito,16,0,6,16286,1501600,6,10,,,,,,,,,,,,,,0.0,0.0,,982.44,0.0,368.41,368.41,614.02
2020-05-11,PA,Bonito,16,0,6,16286,1501600,6,10,,,,,,,,,,,,,,0.0,0.0,,982.44,0.0,368.41,368.41,614.02
2020-05-12,PA,Bonito,23,0,9,16286,1501600,9,14,,,,,,,,,,,,,,0.0,0.0,,1412.26,0.0,552.62,552.62,859.63
2020-04-18,PE,Bonito,1,1,0,38134,2602308,1,0,,,,,,,,,,,,,,1.0,1.0,,26.22,26.22,0.0,26.22,0.0
2020-04-19,PE,Bonito,1,1,1,38134,2602308,2,-1,,,,,,,,,,,,,,0.5,1.0,,26.22,26.22,26.22,52.45,-26.2233
2020-04-20,PE,Bonito,1,1,1,38134,2602308,2,-1,,,,,,,,,,,,,,0.5,1.0,,26.22,26.22,26.22,52.45,-26.2233
2020-04-21,PE,Bonito,2,1,1,38134,2602308,2,0,0.167,,0.0,,,,,,,,,,,0.5,0.5,,52.45,26.22,26.22,52.45,0.0
2020-04-22,PE,Bonito,2,1,1,38134,2602308,2,0,0.167,0.0,0.0,0.0,0.167,,,,,,,,,0.5,0.5,,52.45,26.22,26.22,52.45,0.0
2020-04-23,PE,Bonito,2,1,1,38134,2602308,2,0,0.167,0.0,0.0,0.0,0.167,,,,,,,,,0.5,0.5,,52.45,26.22,26.22,52.45,0.0
2020-04-24,PE,Bonito,2,1,1,38134,2602308,2,0,0.333,0.167,0.167,0.333,0.0,0.0278,,,,,,,,0.5,0.5,,52.45,26.22,26.22,52.45,0.0
2020-04-25,PE,Bonito,2,1,1,38134,2602308,2,0,0.333,0.167,0.167,0.333,0.0,0.0556,,,,,,,,0.5,0.5,,52.45,26.22,26.22,52.45,0.0
2020-04-26,PE,Bonito,2,1,1,38134,2602308,2,0,0.333,0.167,0.167,0.333,0.0,0.0556,,,,,-0.0139,,,0.5,0.5,,52.45,26.22,26.22,52.45,0.0
2020-04-27,PE,Bonito,4,2,2,38134,2602308,4,0,0.333,0.167,0.167,0.333,0.0,-0.0278,-0.0278,0.0,-0.0278,0.0,-0.0208,,,0.5,0.5,,104.89,52.45,52.45,104.89,0.0
2020-04-28,PE,Bonito,4,2,2,38134,2602308,4,0,0.5,0.167,0.333,0.5,0.0,-0.0278,-0.0278,0.0,-0.0278,0.0,-0.0208,,,0.5,0.5,,104.89,52.45,52.45,104.89,0.0
2020-04-29,PE,Bonito,4,2,2,38134,2602308,4,0,0.5,0.167,0.333,0.5,0.0,-0.0278,-0.0278,0.0,-0.0278,0.0,,,,0.5,0.5,,104.89,52.45,52.45,104.89,0.0
2020-04-30,PE,Bonito,4,2,2,38134,2602308,4,0,0.167,0.0,0.167,0.167,0.0,-0.0278,-0.0278,0.0,-0.0278,0.0,,,,0.5,0.5,,104.89,52.45,52.45,104.89,0.0
2020-05-01,PE,Bonito,5,3,2,38134,2602308,5,0,0.167,0.0,0.167,0.167,0.0,-0.0556,-0.0278,-0.0556,-0.0833,0.0278,,,,0.6,0.6,,131.12,78.67,52.45,131.12,0.0
2020-05-02,PE,Bonito,5,3,2,38134,2602308,5,0,0.167,0.0,0.167,0.167,0.0,-0.0556,-0.0278,-0.0556,-0.0833,0.0278,,,,0.6,0.6,,131.12,78.67,52.45,131.12,0.0
2020-05-03,PE,Bonito,5,3,2,38134,2602308,5,0,0.167,0.0,0.167,0.167,0.0,0.0278,,-0.0278,,,,,,0.6,0.6,,131.12,78.67,52.45,131.12,0.0
2020-05-04,PE,Bonito,5,3,2,38134,2602308,5,0,0.167,0.0,0.0,0.0,0.167,0.0278,,-0.0278,,,,,,0.6,0.6,,131.12,78.67,52.45,131.12,0.0
2020-05-05,PE,Bonito,5,3,2,38134,2602308,5,0,0.167,0.0,0.0,0.0,0.167,0.0833,,-0.0278,,,,,,0.6,0.6,,131.12,78.67,52.45,131.12,0.0
2020-05-06,PE,Bonito,5,3,2,38134,2602308,5,0,0.333,0.167,0.0,0.167,0.167,0.0278,,-0.0278,,,,,,0.6,0.6,,131.12,78.67,52.45,131.12,0.0
2020-05-07,PE,Bonito,6,3,2,38134,2602308,5,1,0.333,0.167,0.0,0.167,0.167,,,,,,,,,0.6,0.5,,157.34,78.67,52.45,131.12,26.22
2020-05-08,PE,Bonito,6,3,2,38134,2602308,5,1,0.667,0.333,0.0,0.333,0.333,,,,,,,,,0.6,0.5,,157.34,78.67,52.45,131.12,26.22
2020-05-09,PE,Bonito,7,3,3,38134,2602308,6,1,0.333,0.167,0.0,0.167,0.167,,,,,,,,,0.5,0.429,,183.56,78.67,78.67,157.34,26.22
2020-05-10,PE,Bonito,7,3,3,38134,2602308,6,1,,,,,,,,,,,,,,0.5,0.429,,183.56,78.67,78.67,157.34,26.22
2020-05-11,PE,Bonito,9,3,4,38134,2602308,7,2,,,,,,,,,,,,,,0.429,0.333,,236.01,78.67,104.89,183.56,52.45
2020-05-12,PE,Bonito,7,3,3,38134,2602308,6,1,,,,,,,,,,,,,,0.5,0.429,,183.56,78.67,78.67,157.34,26.22
