Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-13,SC,Ipumirim,2,0,0,7593,4207700,0,2,,,,,,,,,,,,,,,0.0,0.034,263.4,0.0,0.0,0.0,263.4
2020-04-14,SC,Ipumirim,2,0,0,7593,4207700,0,2,,,,,,,,,,,,,,,0.0,0.034,263.4,0.0,0.0,0.0,263.4
2020-04-15,SC,Ipumirim,2,0,1,7593,4207700,1,1,,,,,,,,,,,,,,0.0,0.0,0.034,263.4,0.0,131.7,131.7,131.7
2020-04-16,SC,Ipumirim,2,0,1,7593,4207700,1,1,,,,,,,,,,,,,,0.0,0.0,0.034,263.4,0.0,131.7,131.7,131.7
2020-04-17,SC,Ipumirim,3,0,1,7593,4207700,1,2,0.312,,,,,,,,,,,,,0.0,0.0,0.034,395.1,0.0,131.7,131.7,263.4
2020-04-18,SC,Ipumirim,3,0,1,7593,4207700,1,2,0.42,,,,,,,,,,,,,0.0,0.0,0.034,395.1,0.0,131.7,131.7,263.4
2020-04-19,SC,Ipumirim,3,0,2,7593,4207700,2,1,0.51,0.34,,,,,,,,,,,,0.0,0.0,0.034,395.1,0.0,263.4,263.4,131.7
2020-04-20,SC,Ipumirim,4,0,2,7593,4207700,2,2,0.68,0.34,,,,0.161,,,,,,,,0.0,0.0,0.034,526.8,0.0,263.4,263.4,263.4
2020-04-21,SC,Ipumirim,5,0,3,7593,4207700,3,2,0.52,0.51,,,,0.134,,,,,,,,0.0,0.0,0.034,658.5,0.0,395.1,395.1,263.4
2020-04-22,SC,Ipumirim,6,0,3,7593,4207700,3,3,0.902,0.657,,,,0.177,0.0761,,,,-0.0148,,,0.0,0.0,0.034,790.2,0.0,395.1,395.1,395.1
2020-04-23,SC,Ipumirim,6,0,3,7593,4207700,3,3,1.31,0.51,,,,0.124,-0.0116,,,,0.0264,,,0.0,0.0,0.034,790.2,0.0,395.1,395.1,395.1
2020-04-24,SC,Ipumirim,6,0,3,7593,4207700,3,3,1.25,0.588,,,,0.239,-0.0134,,,,0.0222,,,0.0,0.0,0.034,790.2,0.0,395.1,395.1,395.1
2020-04-25,SC,Ipumirim,8,0,4,7593,4207700,4,4,1.07,0.303,,,,0.231,0.0197,,,,-0.0712,0.0098,,0.0,0.0,0.034,1053.6,0.0,526.8,526.8,526.8
2020-04-26,SC,Ipumirim,12,0,6,7593,4207700,6,6,1.25,0.454,,,,0.0409,0.0019,,,,-0.017,0.0042,,0.0,0.0,0.034,1580.4,0.0,790.2,790.2,790.2
2020-04-27,SC,Ipumirim,15,0,7,7593,4207700,7,8,2.41,0.901,,,,-0.048,-0.1144,,,,0.0095,,,0.0,0.0,0.034,1975.5,0.0,921.9,921.9,1053.6
2020-04-28,SC,Ipumirim,12,0,5,7593,4207700,5,7,1.54,0.52,,,,-0.1192,-0.0647,,,,-0.1145,,,0.0,0.0,0.034,1580.4,0.0,658.5,658.5,921.9
2020-04-29,SC,Ipumirim,12,0,5,7593,4207700,5,7,1.13,0.298,,,,-0.3085,-0.2982,,,,,,,0.0,0.0,0.034,1580.4,0.0,658.5,658.5,921.9
2020-04-30,SC,Ipumirim,17,0,7,7593,4207700,7,10,0.713,0.156,,,,-0.0995,-0.0223,,,,,,,0.0,0.0,0.034,2238.9,0.0,921.9,921.9,1317.0
2020-05-01,SC,Ipumirim,14,0,6,7593,4207700,6,8,0.253,0.0,,,,0.0039,0.0,,,,,,,0.0,0.0,0.034,1843.8,0.0,790.2,790.2,1053.6
2020-05-02,SC,Ipumirim,15,0,6,7593,4207700,6,9,1.14,0.417,,,,-0.0131,0.0391,,,,,,,0.0,0.0,0.034,1975.5,0.0,790.2,790.2,1185.3
2020-05-03,SC,Ipumirim,16,0,7,7593,4207700,7,9,1.67,0.729,,,,0.35,0.227,,,,1.47,,,0.0,0.0,0.034,2107.2,0.0,921.9,921.9,1185.3
2020-05-04,SC,Ipumirim,17,0,7,7593,4207700,7,10,1.06,0.467,,,,0.539,,,,,,,,0.0,0.0,0.034,2238.9,0.0,921.9,921.9,1317.0
2020-05-05,SC,Ipumirim,20,0,8,7593,4207700,8,12,1.85,0.606,,,,0.225,0.0726,,,,,,,0.0,0.0,0.034,2634.01,0.0,1053.6,1053.6,1580.4
2020-05-06,SC,Ipumirim,24,0,10,7593,4207700,10,14,1.96,0.757,,,,,,,,,,,,0.0,0.0,0.034,3160.81,0.0,1317.0,1317.0,1843.8
2020-05-07,SC,Ipumirim,26,0,11,7593,4207700,11,15,2.02,0.734,,,,,,,,,,,,0.0,0.0,0.034,3424.21,0.0,1448.7,1448.7,1975.5
2020-05-08,SC,Ipumirim,26,0,10,7593,4207700,10,16,,,,,,,,,,,,,,0.0,0.0,0.034,3424.21,0.0,1317.0,1317.0,2107.2
2020-05-09,SC,Ipumirim,26,0,10,7593,4207700,10,16,,,,,,,,,,,,,,0.0,0.0,0.034,3424.21,0.0,1317.0,1317.0,2107.2
2020-05-10,SC,Ipumirim,27,0,11,7593,4207700,11,16,,,,,,,,,,,,,,0.0,0.0,0.034,3555.91,0.0,1448.7,1448.7,2107.2
