Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-23,SP,Areiópolis,1,0,1,11129,3503604,1,0,,,,,,,,,,,,,,0.0,0.0,0.034,89.86,0.0,89.86,89.86,0.0
2020-04-24,SP,Areiópolis,1,0,1,11129,3503604,1,0,,,,,,,,,,,,,,0.0,0.0,0.034,89.86,0.0,89.86,89.86,0.0
2020-04-25,SP,Areiópolis,3,0,1,11129,3503604,1,2,,,,,,,,,,,,,,0.0,0.0,0.034,269.57,0.0,89.86,89.86,179.71
2020-04-26,SP,Areiópolis,3,0,1,11129,3503604,1,2,,,,,,,,,,,,,,0.0,0.0,0.034,269.57,0.0,89.86,89.86,179.71
2020-04-27,SP,Areiópolis,3,0,1,11129,3503604,1,2,0.657,0.104,,,,,,,,,,,,0.0,0.0,0.034,269.57,0.0,89.86,89.86,179.71
2020-04-28,SP,Areiópolis,3,0,1,11129,3503604,1,2,0.657,0.104,,,,,,,,,,,,0.0,0.0,0.034,269.57,0.0,89.86,89.86,179.71
2020-04-29,SP,Areiópolis,3,0,1,11129,3503604,1,2,0.126,0.104,,,,,,,,,,,,0.0,0.0,0.034,269.57,0.0,89.86,89.86,179.71
2020-04-30,SP,Areiópolis,4,0,2,11129,3503604,2,2,0.168,0.208,,,,-0.0401,0.031,,,,,,,0.0,0.0,0.034,359.42,0.0,179.71,179.71,179.71
2020-05-01,SP,Areiópolis,4,0,2,11129,3503604,2,2,0.168,0.208,,,,-0.0241,0.031,,,,,,,0.0,0.0,0.034,359.42,0.0,179.71,179.71,179.71
2020-05-02,SP,Areiópolis,4,0,2,11129,3503604,2,2,0.168,0.208,,,,0.001,-0.2082,,,,,,,0.0,0.0,0.034,359.42,0.0,179.71,179.71,179.71
2020-05-03,SP,Areiópolis,4,0,2,11129,3503604,2,2,0.303,0.208,,,,-0.0153,-0.2082,,,,,,,0.0,0.0,0.034,359.42,0.0,179.71,179.71,179.71
2020-05-04,SP,Areiópolis,4,0,2,11129,3503604,2,2,0.13,0.0,,,,0.0158,-0.0,,,,0.0241,,,0.0,0.0,0.034,359.42,0.0,179.71,179.71,179.71
2020-05-05,SP,Areiópolis,4,0,2,11129,3503604,2,2,0.13,0.0,,,,0.0158,-0.0,,,,,,,0.0,0.0,0.034,359.42,0.0,179.71,179.71,179.71
2020-05-06,SP,Areiópolis,5,0,2,11129,3503604,2,3,0.298,0.0,,,,,,,,,,,,0.0,0.0,0.034,449.28,0.0,179.71,179.71,269.57
2020-05-07,SP,Areiópolis,5,0,2,11129,3503604,2,3,0.298,0.0,,,,,,,,,,,,0.0,0.0,0.034,449.28,0.0,179.71,179.71,269.57
2020-05-08,SP,Areiópolis,5,0,2,11129,3503604,2,3,,,,,,,,,,,,,,0.0,0.0,0.034,449.28,0.0,179.71,179.71,269.57
2020-05-09,SP,Areiópolis,6,0,2,11129,3503604,2,4,,,,,,,,,,,,,,0.0,0.0,0.034,539.13,0.0,179.71,179.71,359.42
2020-05-10,SP,Areiópolis,6,0,2,11129,3503604,2,4,,,,,,,,,,,,,,0.0,0.0,0.034,539.13,0.0,179.71,179.71,359.42
