Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-19,PA,Santa Cruz Do Arari,1,0,1,10128,1506401,1,0,,,,,,,,,,,,,,0.0,0.0,0.034,98.74,0.0,98.74,98.74,0.0
2020-04-20,PA,Santa Cruz Do Arari,3,0,2,10128,1506401,2,1,,,,,,,,,,,,,,0.0,0.0,0.034,296.21,0.0,197.47,197.47,98.74
2020-04-21,PA,Santa Cruz Do Arari,3,0,2,10128,1506401,2,1,,,,,,,,,,,,,,0.0,0.0,0.034,296.21,0.0,197.47,197.47,98.74
2020-04-22,PA,Santa Cruz Do Arari,3,0,2,10128,1506401,2,1,,,,,,,,,,,,,,0.0,0.0,0.034,296.21,0.0,197.47,197.47,98.74
2020-04-23,PA,Santa Cruz Do Arari,4,0,2,10128,1506401,2,2,1.03,0.208,,,,,,,,,,,,0.0,0.0,0.034,394.94,0.0,197.47,197.47,197.47
2020-04-24,PA,Santa Cruz Do Arari,4,0,2,10128,1506401,2,2,0.303,0.0,,,,,,,,,,,,0.0,0.0,0.034,394.94,0.0,197.47,197.47,197.47
2020-04-25,PA,Santa Cruz Do Arari,4,0,2,10128,1506401,2,2,0.303,0.0,,,,,,,,,,,,0.0,0.0,0.034,394.94,0.0,197.47,197.47,197.47
2020-04-26,PA,Santa Cruz Do Arari,5,1,2,10128,1506401,3,2,0.379,0.0,,,,-0.063,-0.0,,,,,,,0.333,0.2,0.034,493.68,98.74,197.47,296.21,197.47
2020-04-27,PA,Santa Cruz Do Arari,5,1,2,10128,1506401,3,2,0.162,0.0,,,,0.0106,,,,,,,,0.333,0.2,0.034,493.68,98.74,197.47,296.21,197.47
2020-04-28,PA,Santa Cruz Do Arari,5,1,2,10128,1506401,3,2,0.416,0.119,,,,0.0116,,,,,,,,0.333,0.2,0.034,493.68,98.74,197.47,296.21,197.47
2020-04-29,PA,Santa Cruz Do Arari,5,1,2,10128,1506401,3,2,0.416,0.119,,,,0.0214,,,,,0.0284,,,0.333,0.2,0.034,493.68,98.74,197.47,296.21,197.47
2020-04-30,PA,Santa Cruz Do Arari,5,1,2,10128,1506401,3,2,0.347,0.119,0.0,0.119,0.228,0.135,,,,,0.13,,,0.333,0.2,0.034,493.68,98.74,197.47,296.21,197.47
2020-05-01,PA,Santa Cruz Do Arari,7,1,3,10128,1506401,4,3,0.486,0.179,0.0,0.179,0.307,0.0877,0.038,,,,0.0805,-0.0092,,0.25,0.143,0.034,691.15,98.74,296.21,394.94,296.21
2020-05-02,PA,Santa Cruz Do Arari,7,1,3,10128,1506401,4,3,0.835,0.42,0.0,0.42,0.415,0.151,0.0891,,,,0.0198,-0.0089,,0.25,0.143,0.034,691.15,98.74,296.21,394.94,296.21
2020-05-03,PA,Santa Cruz Do Arari,8,1,3,10128,1506401,4,4,0.954,0.312,0.104,0.416,0.537,0.195,0.0811,,,,0.0217,,,0.25,0.125,0.034,789.89,98.74,296.21,394.94,394.94
2020-05-04,PA,Santa Cruz Do Arari,8,1,3,10128,1506401,4,4,0.954,0.312,0.104,0.416,0.537,0.12,0.0347,,,,,,,0.25,0.125,0.034,789.89,98.74,296.21,394.94,394.94
2020-05-05,PA,Santa Cruz Do Arari,11,1,5,10128,1506401,6,5,0.88,0.379,0.104,0.483,0.398,,,,,,,,,0.167,0.0909,0.034,1086.1,98.74,493.68,592.42,493.68
2020-05-06,PA,Santa Cruz Do Arari,11,2,4,10128,1506401,6,5,0.88,0.303,0.208,0.511,0.369,,,,,,,,,0.333,0.182,0.034,1086.1,197.47,394.94,592.42,493.68
2020-05-07,PA,Santa Cruz Do Arari,11,2,4,10128,1506401,6,5,,,,,,,,,,,,,,0.333,0.182,0.034,1086.1,197.47,394.94,592.42,493.68
2020-05-08,PA,Santa Cruz Do Arari,12,2,5,10128,1506401,7,5,,,,,,,,,,,,,,0.286,0.167,0.034,1184.83,197.47,493.68,691.15,493.68
2020-05-09,PA,Santa Cruz Do Arari,12,2,5,10128,1506401,7,5,,,,,,,,,,,,,,0.286,0.167,0.034,1184.83,197.47,493.68,691.15,493.68
