Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-12,RJ,São Fidélis,2,0,0,38669,3304805,0,2,,,,,,,,,,,,,,,0.0,0.034,51.72,0.0,0.0,0.0,51.72
2020-04-13,RJ,São Fidélis,3,0,0,38669,3304805,0,3,,,,,,,,,,,,,,,0.0,0.034,77.58,0.0,0.0,0.0,77.58
2020-04-14,RJ,São Fidélis,3,0,0,38669,3304805,0,3,,,,,,,,,,,,,,,0.0,0.034,77.58,0.0,0.0,0.0,77.58
2020-04-15,RJ,São Fidélis,3,0,1,38669,3304805,1,2,,,,,,,,,,,,,,0.0,0.0,0.034,77.58,0.0,25.86,25.86,51.72
2020-04-16,RJ,São Fidélis,3,0,1,38669,3304805,1,2,0.179,,,,,,,,,,,,,0.0,0.0,0.034,77.58,0.0,25.86,25.86,51.72
2020-04-17,RJ,São Fidélis,3,0,1,38669,3304805,1,2,0.0,,,,,,,,,,,,,0.0,0.0,0.034,77.58,0.0,25.86,25.86,51.72
2020-04-18,RJ,São Fidélis,3,0,1,38669,3304805,1,2,0.0,,,,,,,,,,,,,0.0,0.0,0.034,77.58,0.0,25.86,25.86,51.72
2020-04-19,RJ,São Fidélis,3,0,2,38669,3304805,2,1,0.0,0.208,,,,-0.0,,,,,,,,0.0,0.0,0.034,77.58,0.0,51.72,51.72,25.86
2020-04-20,RJ,São Fidélis,3,0,2,38669,3304805,2,1,0.0,0.208,,,,,,,,,,,,0.0,0.0,0.034,77.58,0.0,51.72,51.72,25.86
2020-04-21,RJ,São Fidélis,3,0,2,38669,3304805,2,1,0.0,0.208,,,,,,,,,,,,0.0,0.0,0.034,77.58,0.0,51.72,51.72,25.86
2020-04-22,RJ,São Fidélis,3,0,2,38669,3304805,2,1,0.0,0.0,,,,,-0.0,,,,,,,0.0,0.0,0.034,77.58,0.0,51.72,51.72,25.86
2020-04-23,RJ,São Fidélis,3,0,2,38669,3304805,2,1,0.126,0.0,,,,,-0.0,,,,,,,0.0,0.0,0.034,77.58,0.0,51.72,51.72,25.86
2020-04-24,RJ,São Fidélis,3,0,2,38669,3304805,2,1,0.126,0.0,,,,,-0.0,,,,,,,0.0,0.0,0.034,77.58,0.0,51.72,51.72,25.86
2020-04-25,RJ,São Fidélis,3,0,1,38669,3304805,1,2,0.227,0.0,,,,,,,,,,,,0.0,0.0,0.034,77.58,0.0,25.86,25.86,51.72
2020-04-26,RJ,São Fidélis,4,0,2,38669,3304805,2,2,0.303,0.0,,,,0.0746,,,,,,,,0.0,0.0,0.034,103.44,0.0,51.72,51.72,51.72
2020-04-27,RJ,São Fidélis,4,0,2,38669,3304805,2,2,0.303,0.0,,,,0.0746,,,,,,,,0.0,0.0,0.034,103.44,0.0,51.72,51.72,51.72
2020-04-28,RJ,São Fidélis,5,0,2,38669,3304805,2,3,0.379,0.0,,,,-0.0248,,,,,0.0039,,,0.0,0.0,0.034,129.3,0.0,51.72,51.72,77.58
2020-04-29,RJ,São Fidélis,5,0,2,38669,3304805,2,3,0.379,0.208,,,,-0.0445,,,,,-0.0131,,,0.0,0.0,0.034,129.3,0.0,51.72,51.72,77.58
2020-04-30,RJ,São Fidélis,5,0,2,38669,3304805,2,3,0.162,0.0,,,,-0.162,,,,,,,,0.0,0.0,0.034,129.3,0.0,51.72,51.72,77.58
2020-05-01,RJ,São Fidélis,5,0,2,38669,3304805,2,3,0.162,0.0,,,,-0.162,,,,,,,,0.0,0.0,0.034,129.3,0.0,51.72,51.72,77.58
2020-05-02,RJ,São Fidélis,5,0,2,38669,3304805,2,3,0.0,0.0,,,,-0.0,-0.0,,,,,,,0.0,0.0,0.034,129.3,0.0,51.72,51.72,77.58
2020-05-03,RJ,São Fidélis,5,0,2,38669,3304805,2,3,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,0.034,129.3,0.0,51.72,51.72,77.58
2020-05-04,RJ,São Fidélis,5,0,2,38669,3304805,2,3,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,0.034,129.3,0.0,51.72,51.72,77.58
2020-05-05,RJ,São Fidélis,5,0,2,38669,3304805,2,3,1.26,0.517,,,,,,,,,,,,0.0,0.0,0.034,129.3,0.0,51.72,51.72,77.58
2020-05-06,RJ,São Fidélis,5,0,2,38669,3304805,2,3,1.26,0.479,,,,,,,,,,,,0.0,0.0,0.034,129.3,0.0,51.72,51.72,77.58
2020-05-07,RJ,São Fidélis,5,0,2,38669,3304805,2,3,1.49,0.583,,,,,,,,,,,,0.0,0.0,0.034,129.3,0.0,51.72,51.72,77.58
2020-05-08,RJ,São Fidélis,24,0,10,38669,3304805,10,14,,,,,,,,,,,,,,0.0,0.0,0.034,620.65,0.0,258.61,258.61,362.05
2020-05-09,RJ,São Fidélis,24,0,9,38669,3304805,9,15,,,,,,,,,,,,,,0.0,0.0,0.034,620.65,0.0,232.74,232.74,387.91
2020-05-10,RJ,São Fidélis,31,0,12,38669,3304805,12,19,,,,,,,,,,,,,,0.0,0.0,0.034,801.68,0.0,310.33,310.33,491.35
